iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,18211,19831,18479796,22954239,True
1,9.95,147779,149921,21453240,24767410,True
2,9.90025,1669,4141,2533706,3240713,True
3,9.85074875,10756,12052,2573973,3082227,True
4,9.801495006249999,29491,31573,7287851,8844834,True
5,9.75248753121875,2706,4130,1754547,2185714,True
6,9.703725093562655,3248,4589,2251186,2745509,True
7,9.65520646809484,6263,7348,4248202,5164101,True
8,9.606930435754366,2567,3778,1190386,1492051,True
9,9.558895783575593,9595,11338,2695058,3207087,True
10,9.511101304657716,276,1866,1025708,1322079,True
11,9.463545798134428,2894,4569,3876359,4941497,True
12,9.416228069143756,4648,7050,3555816,4318755,True
13,9.369146928798036,1024,2646,1776669,2261002,True
14,9.322301194154047,1237,2518,3349792,4198833,True
15,9.275689688183277,5510,6804,1758916,2117335,True
16,9.22931123974236,5722,7185,8302763,10090175,True
17,9.183164683543648,857,2145,1479131,1919106,True
18,9.13724886012593,3960,6034,6346619,7702945,True
19,9.0915626158253,171,1197,369218,469479,True
20,9.046104802746173,11721,13679,3604888,4274506,True
21,9.000874278732443,5015,7210,2008646,2475128,True
22,8.95586990733878,34510,36526,24130489,29595565,True
23,8.911090557802085,1634,3947,1707365,2175963,True
24,8.866535105013075,1390,3659,3367625,4378622,True
25,8.822202429488009,2257,3514,2027567,2475246,True
26,8.778091417340569,9410,11070,4284074,5063185,True
27,8.734200960253867,3265,4558,5999639,7719128,True
28,8.690529955452599,3239,4211,1006646,1198644,True
29,8.647077305675335,4954,6586,4551127,5585166,True
30,8.603841919146959,3023,4545,2273901,2772322,True
31,8.560822709551223,1622,3251,4330661,5616187,True
32,8.518018596003467,5584,7936,7523065,9288756,True
33,8.47542850302345,3787,5186,5023891,6444648,True
34,8.433051360508331,6357,7755,2955025,3755543,True
35,8.390886103705789,2536,3676,3250712,3829374,True
36,8.34893167318726,75429,77833,16211125,19921739,True
37,8.307187014821324,3834,5893,6595555,8314149,True
38,8.265651079747217,5081,7253,3071012,3900043,True
39,8.22432282434848,1186,3390,1830257,2321720,True
40,8.183201210226738,1032,2915,997103,1227639,True
41,8.142285204175604,9769,11377,12462559,14516378,True
42,8.101573778154727,1039,2116,781400,983277,True
43,8.061065909263952,9325,10390,4920209,5861557,True
45,7.980656776819045,18752,19720,5223990,6603009,True
46,7.94075349293495,1072,3092,1557718,1965916,True
47,7.9010497254702745,2563,3712,2013284,2449741,True
48,7.861544476842923,46368,48678,17779409,20800526,True
49,7.822236754458708,15051,17048,10268857,12474284,True
50,7.783125570686415,10897,13350,11302503,14153613,True
51,7.744209942832983,2341,3950,3811002,4761866,True
52,7.705488893118818,75043,77321,15693691,19305963,True
53,7.666961448653224,2004,3155,833678,977320,True
54,7.628626641409958,16402,17722,5783606,6718348,True
55,7.590483508202908,5332,7287,6059212,7481477,True
56,7.552531090661893,16275,18360,7261986,9280675,True
57,7.514768435208584,971,2143,641634,823586,True
58,7.477194593032541,3059,4418,1431166,1705658,True
59,7.439808620067378,1891,3076,1768340,2258181,True
60,7.402609576967041,5960,7376,3614447,4590533,True
61,7.365596529082206,4747,7316,2794632,3507015,True
62,7.328768546436795,23816,26418,12517154,15279760,True
63,7.29212470370461,780,1828,746876,950935,True
64,7.255664080186087,3768,5430,2059016,2642843,True
65,7.219385759785157,1094,2138,856999,1046835,True
66,7.183288830986232,5236,7736,6039057,7818293,True
67,7.147372386831301,19504,21029,5796122,7249231,True
68,7.111635524897144,9524,10850,8604017,10545097,True
69,7.076077347272658,27061,29101,7913650,9849464,True
70,7.0406969605362955,3823,5527,2115373,2654583,True
71,7.005493475733614,39048,40991,7871283,9268907,True
72,6.970466008354946,43764,45928,13854802,17334108,True
73,6.935613678313171,7872,9591,2636807,3154355,True
74,6.900935609921605,21048,22618,5496986,6502744,True
75,6.866430931871998,25188,26796,12256669,14248853,True
76,6.832098777212638,9377,11454,13265676,15473372,True
77,6.797938283326574,9402,11848,5711451,6997082,True
78,6.763948591909941,8469,10539,3456886,4401617,True
79,6.7301288489503905,1979,3354,1499809,1835185,True
80,6.696478204705638,2068,3432,2117397,2578563,True
81,6.66299581368211,39311,41987,8187240,9595909,True
82,6.6296808346136995,3280,6165,4076836,5116300,True
83,6.5965324304406305,19310,21271,6809659,8530056,True
84,6.563549768288428,24899,28073,12213768,15144005,True
85,6.530732019446986,1878,2816,1239835,1518516,True
86,6.49807835934975,3461,4590,2933045,3705286,True
87,6.4655879675530015,13869,15396,7844091,9209851,True
88,6.433260027715236,6421,8096,4836102,5904892,True
89,6.40109372757666,6698,8176,5623135,7018918,True
90,6.369088258938777,4034,5477,2979942,3602928,True
91,6.337242817644083,1940,2966,1234970,1554759,True
92,6.305556603555862,29905,32422,23146527,28821347,True
93,6.274028820538083,2088,3140,2306515,2983189,True
94,6.242658676435393,24281,26034,9555213,12070009,True
95,6.211445383053215,13185,14091,7747514,9534896,True
96,6.1803881561379495,1313,2392,1434075,1802523,True
97,6.14948621535726,27728,30486,17097043,20936232,True
98,6.118738784280473,4472,5984,3011482,3620822,True
99,6.08814509035907,4466,5799,2654787,3342026,True
100,6.057704364907275,544,1494,566098,717301,True
101,6.027415843082739,889,2485,1482839,1914194,True
102,5.9972787638673255,4356,5188,2915818,3596249,True
103,5.967292370047989,9841,11026,2219671,2624143,True
104,5.937455908197749,8488,10660,13519773,17222776,True
105,5.90776862865676,1212,2548,1426118,1813556,True
106,5.878229785513477,8628,10607,3094583,3675048,True
107,5.848838636585909,24176,27066,30482341,37528744,True
108,5.81959444340298,9085,11286,5567938,6759059,True
109,5.790496471185965,17491,19986,7249796,9128994,True
110,5.761543988830035,33612,36587,15054130,17675477,True
111,5.732736268885885,12990,15243,10302233,13004750,True
112,5.7040725875414555,4084,5810,3106790,4014391,True
113,5.675552224603749,1379,3063,1596185,2013963,True
114,5.64717446348073,3736,5113,2488599,3044863,True
115,5.618938591163326,159,949,166857,211952,True
116,5.59084389820751,450,2092,781142,1016637,True
117,5.5628896787164726,4781,5937,2870913,3432188,True
118,5.5350752303228905,5213,7298,3278347,4246354,True
119,5.507399854171276,78189,80874,18054050,22160114,True
120,5.47986285490042,22952,24256,5801247,7121014,True
121,5.452463540625917,2527,4650,6325746,8130557,True
122,5.425201222922787,41984,44133,8722843,10171923,True
123,5.398075216808174,4964,6384,2449855,3133843,True
124,5.371084840724133,7662,8962,5661814,7092988,True
125,5.344229416520512,4008,5460,3173046,3970463,True
126,5.317508269437909,1170,3268,3332276,4315677,True
127,5.29092072809072,4717,5979,8480376,10432050,True
128,5.264466124450267,20025,21654,5535152,6751524,True
129,5.238143793828015,1456,2702,1296246,1615576,True
130,5.211953074858875,7263,8696,5020150,6149064,True
131,5.18589330948458,2745,5115,2133440,2662336,True
132,5.159963842937158,101354,103974,39246336,45343200,True
133,5.134164023722472,11206,12954,3919792,4759089,True
134,5.10849320360386,13446,15738,9552284,11737813,True
135,5.082950737585841,61730,64512,29513405,34961949,True
136,5.057535983897911,913,1564,464261,597537,True
