iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,10205,12698,4590722,5388189,True
1,19.9,3590,6066,4174488,4991134,True
2,19.8005,4473,7233,4481101,5490040,True
3,19.7014975,527,2839,1842847,2263941,True
4,19.602990012499998,6895,10632,8198615,10009570,True
5,19.5049750624375,992,2997,3030711,3763941,True
6,19.40745018712531,8075,10954,9730900,11532417,True
7,19.31041293618968,1255,4268,2286556,2822961,True
8,19.213860871508732,7910,10938,7177818,8323746,True
9,19.117791567151187,2071,4365,1920432,2335595,True
10,19.022202609315432,3410,5286,3356125,4023803,True
11,18.927091596268856,1778,3835,4221976,5182720,True
12,18.83245613828751,8364,11252,6041279,7272903,True
13,18.738293857596073,7508,10059,6499313,7801255,True
14,18.644602388308094,1957,4464,3047503,3764751,True
15,18.551379376366555,6890,10218,8192158,10079593,True
16,18.45862247948472,4465,7591,4558280,5603763,True
17,18.366329367087296,6153,9111,13342039,15662841,True
18,18.27449772025186,1268,3906,3836185,4694729,True
19,18.1831252316506,12717,15806,9788441,11372519,True
20,18.092209605492346,8003,10956,13732557,16218448,True
21,18.001748557464886,6461,9274,8636714,10166782,True
22,17.91173981467756,1527,4868,5073588,6211084,True
23,17.82218111560417,5169,8249,6052966,7374929,True
24,17.73307021002615,2383,4347,4737560,5669838,True
25,17.644404858976017,3907,7002,9204929,10897687,True
26,17.556182834681138,1312,3852,1647647,2038765,True
27,17.468401920507734,1462,3455,1490918,1840093,True
28,17.381059910905197,1611,3460,3640196,4380511,True
29,17.29415461135067,5713,9217,7985885,9600088,True
30,17.207683838293917,2461,4805,4384669,5215250,True
31,17.121645419102446,5605,9403,5614461,6844436,True
32,17.036037192006933,7062,9626,5660902,6738316,True
33,16.9508570060469,1108,3053,2251202,2702402,True
34,16.866102721016663,4937,8470,8496599,10329308,True
35,16.781772207411578,1012,3887,2333696,2848739,True
36,16.69786334637452,299,2211,829452,1018169,True
37,16.614374029642647,9985,11985,4655590,5616500,True
38,16.531302159494434,586,3039,1266484,1566887,True
39,16.44864564869696,1806,4372,3890016,4691496,True
40,16.366402420453475,1306,4464,2434723,3013182,True
41,16.284570408351208,735,2848,1482474,1803844,True
42,16.203147556309453,14906,17907,13781685,15940877,True
43,16.122131818527905,3142,5424,5756174,6707767,True
44,16.041521159435266,1930,4572,5412643,6490452,True
45,15.96131355363809,13832,16602,12132796,14091912,True
46,15.8815069858699,5705,7650,3438924,4005582,True
47,15.802099450940549,4902,7028,2242704,2684111,True
48,15.723088953685846,2603,4255,1282634,1563220,True
49,15.644473508917416,3539,6803,3260541,4021812,True
50,15.56625114137283,3623,6364,3368486,4053499,True
51,15.488419885665966,4832,7557,10064168,11738879,True
52,15.410977786237636,2057,4876,3833378,4658826,True
53,15.333922897306447,3103,5789,3444999,4215867,True
54,15.257253282819915,3713,5637,4155310,5037323,True
55,15.180967016405816,25967,29031,17312826,20468495,True
56,15.105062181323786,1204,4012,3397272,4206513,True
57,15.029536870417168,3875,6722,7774463,9051172,True
58,14.954389186065082,3192,5857,6552796,7865820,True
59,14.879617240134756,1524,4959,2931619,3616987,True
60,14.805219153934082,4135,6252,4158567,4850974,True
61,14.731193058164411,8508,11031,5259316,6220260,True
62,14.65753709287359,4320,8621,11465970,13613009,True
63,14.58424940740922,5225,8680,10665597,12410363,True
64,14.511328160372175,3880,6680,4650935,5666176,True
65,14.438771519570315,4855,7277,3119069,3740455,True
66,14.366577661972464,457,2243,773550,958024,True
67,14.294744773662602,4606,7805,5844979,7265617,True
68,14.223271049794288,3906,6685,8890159,10382703,True
69,14.152154694545317,10907,14209,6401773,7846357,True
70,14.081393921072591,1509,4584,2175820,2660059,True
71,14.010986951467228,1581,3935,1509144,1862339,True
72,13.940932016709892,990,2870,1887347,2257698,True
73,13.871227356626342,12777,15390,8465956,9863671,True
74,13.80187121984321,20019,22464,6051325,7267183,True
75,13.732861863743995,3824,6619,4209777,5098311,True
76,13.664197554425275,2882,4910,5991361,7017656,True
77,13.595876566653148,11846,14743,7931667,9483358,True
78,13.527897183819881,3487,5574,3855052,4751138,True
79,13.460257697900781,2350,5231,5249649,6489378,True
80,13.392956409411276,1622,3468,3088167,3736520,True
81,13.32599162736422,758,2347,822487,1011619,True
82,13.259361669227399,7223,10276,6985462,8247709,True
83,13.193064860881261,2090,4582,2484117,2929496,True
84,13.127099536576855,18882,21862,11175710,12999969,True
85,13.061464038893972,2683,4925,3267034,4011873,True
86,12.9961567186995,3625,7155,7239444,8574348,True
87,12.931175935106003,3599,6660,5811249,7136127,True
88,12.866520055430472,3016,6915,5703128,6880361,True
89,12.80218745515332,6622,9268,5606320,6849911,True
90,12.738176517877553,7757,10968,3483836,4184571,True
91,12.674485635288166,8053,11651,9163023,10805861,True
