iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,968,1919,1370980,1754981,True
1,49.75,19056,20686,4812224,6354746,True
2,49.50125,13491,14849,4727479,5998590,True
3,49.25374375,4220,5870,2206881,2849450,True
4,49.007475031249996,9506,10906,2603410,3432076,True
5,48.762437656093745,1620,2258,1533988,2053514,True
6,48.51862546781327,1036,1703,389091,484552,True
7,48.27603234047421,42041,43776,7016150,8864854,True
8,48.034652178771836,932,1910,1098271,1435537,True
9,47.794478917877974,953,1485,723786,946747,True
10,47.555506523288585,749,1710,1457751,1899877,True
11,47.317728990672144,3119,3916,569370,689561,True
12,47.08114034571879,3329,4176,2218492,3002982,True
13,46.84573464399019,16436,18896,11308031,14700178,True
14,46.61150597077024,643,1457,591112,763350,True
15,46.37844844091639,2682,3895,2445649,3197244,True
16,46.14655619871181,7048,8057,5179474,6926346,True
17,45.91582341771825,12888,14580,5627684,6971090,True
18,45.68624430062966,7730,8550,2027343,2460429,True
19,45.45781307912651,5460,7041,6147890,7789508,True
20,45.23052401373088,37822,40005,9842193,12426887,True
21,45.004371393662225,6072,6954,4507365,6111362,True
22,44.779349536693914,5987,6876,2637400,3389975,True
23,44.555452789010445,7647,8529,3836695,4901935,True
24,44.33267552506539,18673,19688,3077433,3826407,True
25,44.111012147440064,8541,9331,5024722,6856825,True
26,43.89045708670287,1409,2262,1461930,1893443,True
27,43.671004801269355,552,1724,1256675,1624742,True
28,43.452649777263005,6132,7608,2116963,2692064,True
29,43.23538652837669,735,1419,1039748,1290531,True
30,43.0192095957348,14800,16514,3365024,4257798,True
31,42.804113547756124,1880,3262,3320061,4214834,True
32,42.590092980017346,1753,2521,329764,408890,True
33,42.37714251511726,3820,5051,2624824,3420809,True
34,42.16525680254167,74684,76662,9365262,11890648,True
35,41.95443051852896,289,1120,502116,659905,True
36,41.74465836593632,941,1918,944089,1217987,True
37,41.53593507410663,1899,3438,1646119,2123682,True
38,41.3282553987361,2629,3439,609961,769059,True
39,41.12161412174242,12140,13806,8314250,10071942,True
40,40.91600605113371,2357,3970,1456175,1878909,True
41,40.71142602087804,10437,11524,3090725,4024710,True
42,40.50786889077364,3669,4234,750168,924890,True
43,40.305329546319776,2125,2781,2481512,3404797,True
44,40.10380289858818,9160,10506,5169001,6657253,True
45,39.90328388409524,1261,2036,1166830,1497776,True
46,39.70376746467476,2111,3018,818911,1026040,True
47,39.505248627351385,4359,5647,2906941,3803144,True
48,39.30772238421463,2618,3748,799811,997260,True
49,39.11118377229356,1489,2729,2258727,2952940,True
50,38.91562785343209,2230,3096,1216431,1499547,True
51,38.721049714164934,2268,3251,2251263,2801907,True
52,38.52744446559411,1948,2616,909629,1112409,True
53,38.334807243266134,38469,40219,4937070,5854097,True
54,38.1431332070498,12391,13516,4179098,5139983,True
55,37.95241754101455,3990,5044,2621366,3389363,True
56,37.76265545330948,4290,5378,2066380,2628594,True
57,37.57384217604293,2170,3334,2017956,2590283,True
58,37.385972965162715,1644,2411,866690,1142585,True
59,37.1990431003369,1392,2172,1366219,1797488,True
60,37.01304788483522,13027,14035,818440,1024261,True
61,36.82798264541104,15324,16584,1366044,1720536,True
62,36.643842732183984,365,1409,582046,738146,True
63,36.460623518523064,2522,3560,2048400,2656049,True
64,36.27832040093045,5480,6370,3008072,3691713,True
65,36.096928798925795,2048,3356,1348075,1742982,True
66,35.91644415493116,708,1509,854866,1106816,True
67,35.73686193415651,1204,1954,1071910,1400022,True
68,35.55817762448572,2545,3439,573699,692030,True
69,35.38038673636329,1389,2349,1797882,2349401,True
70,35.20348480268147,2647,4529,2608383,3510353,True
71,35.027467378668064,944,2008,1069120,1329225,True
72,34.85233004177472,774,1477,528722,673342,True
73,34.678068391565844,554,1216,645900,846166,True
74,34.50467804960802,2539,2882,639370,831414,True
75,34.33215465935998,18865,19989,3626457,4744011,True
76,34.16049388606318,1458,2499,1797975,2324431,True
77,33.989691416632866,576,1215,472598,616769,True
78,33.8197429595497,3885,4775,1737788,2193360,True
79,33.65064424475195,1748,2942,2452584,3308222,True
80,33.482391023528194,2653,4430,3760402,4983036,True
81,33.31497906841055,1100,2054,1077111,1337606,True
82,33.1484041730685,27927,29567,4248959,5231798,True
83,32.982662152203154,3192,4132,2032573,2406590,True
84,32.81774884144214,9197,10619,6416010,8045247,True
85,32.653660097234926,18927,20049,2958524,3575715,True
86,32.49039179674875,38152,39906,5816841,7232911,True
87,32.32793983776501,2628,3665,2210766,2816775,True
88,32.16630013857618,1210,1994,1082458,1425284,True
89,32.005468637883304,1995,3181,3160916,4068657,True
90,31.845441294693888,4514,5397,1033630,1301508,True
91,31.686214088220417,4401,5822,2419407,3097277,True
92,31.527783017779313,4590,5916,2445225,2952013,True
93,31.370144102690418,1810,2506,2627948,3465240,True
94,31.213293382176964,1232,2148,983096,1282437,True
95,31.057226915266078,9872,10943,1516244,1761463,True
96,30.90194078068975,1702,2632,1209500,1528340,True
97,30.7474310767863,12082,13663,2869747,3585456,True
98,30.593693921402366,10062,11216,2600793,3310804,True
99,30.440725451795355,4840,5716,2188981,2805288,True
100,30.288521824536378,4170,5123,3179717,3715086,True
101,30.137079215413696,11504,13088,4004877,5209770,True
102,29.986393819336627,799,2957,1972966,2543262,True
103,29.836461850239942,1461,2883,2265945,2865102,True
104,29.687279540988744,6324,7236,1390385,1736992,True
105,29.5388431432838,1378,2310,593058,768955,True
106,29.39114892756738,2054,3031,1686610,1987908,True
107,29.244193182929543,1655,2292,2708078,3720271,True
108,29.097972217014895,1369,2945,2543868,3350420,True
109,28.95248235592982,2939,4648,2070672,2695572,True
110,28.807719944150172,8380,10935,2806281,3519407,True
111,28.66368134442942,6450,7298,2260465,2789963,True
112,28.520362937707272,6289,7173,2446883,2905464,True
113,28.377761123018736,2559,3741,1083323,1356936,True
114,28.235872317403643,576,1472,1302855,1718710,True
115,28.094692955816626,25712,26924,5488328,6715534,True
116,27.95421949103754,6655,7741,2772688,3515738,True
117,27.814448393582353,10184,11697,3302721,4307745,True
118,27.67537615161444,1537,2455,516083,616700,True
119,27.536999270856366,134,565,107976,138425,True
120,27.399314274502085,3191,3739,1785706,2301720,True
121,27.262317703129575,5157,5907,1173653,1511665,True
122,27.126006114613926,567,1519,677222,888345,True
123,26.990376084040857,1321,1965,810922,1026804,True
124,26.855424203620654,9845,10978,2385762,2999931,True
126,26.587541347189536,6160,7361,2604821,3196704,True
127,26.454603640453588,10220,11168,2094065,2587797,True
128,26.322330622251318,1377,2193,2310403,3214890,True
129,26.19071896914006,5188,6630,2157807,2744912,True
130,26.05976537429436,18357,20782,10986163,12733261,True
131,25.92946654742289,354,962,435515,569262,True
132,25.799819214685776,1365,2274,1709920,2084247,True
133,25.670820118612347,6340,7290,1874368,2312952,True
134,25.542466018019287,14418,16030,7395747,9232805,True
135,25.41475368792919,2215,3430,1580239,1986319,True
136,25.28767991948954,1260,1846,826104,1036703,True
137,25.161241519892094,870,2071,1292727,1677597,True
138,25.035435312292634,4244,5661,2528006,3213051,True
139,24.91025813573117,1158,1944,840899,1064268,True
140,24.785706845052513,3116,4114,1802930,2359722,True
141,24.66177831082725,617,1220,559620,700912,True
142,24.538469419273113,3780,4640,3015801,3924047,True
143,24.41577707217675,1959,2931,940242,1193258,True
144,24.293698186815863,692,1149,253796,322358,True
145,24.172229695881782,10066,10786,1587271,2003352,True
146,24.051368547402372,7369,9474,8380319,10584644,True
147,23.931111704665362,339,845,449974,607203,True
148,23.811456146142035,20101,21565,3853959,4754623,True
149,23.692398865411324,3790,5053,2330812,3006349,True
150,23.573936871084268,7394,8289,2827447,3352890,True
151,23.456067186728845,12684,13891,5805416,7839308,True
152,23.338786850795202,83560,85934,10340385,12383219,True
153,23.222092916541225,1598,2825,1712126,2183840,True
154,23.105982451958518,3372,4187,1075810,1377391,True
155,22.990452539698726,578,1887,892231,1137735,True
157,22.76112277561523,4884,6070,2879280,3534949,True
158,22.647317161737156,608,1439,819137,1045620,True
159,22.53408057592847,74636,76254,7602985,9078726,True
160,22.421410173048827,2008,3382,2279458,2931794,True
161,22.309303122183582,2622,3772,1144592,1444689,True
162,22.197756606572664,9131,10945,9672711,12309846,True
163,22.0867678235398,2964,5038,3116967,3996726,True
164,21.9763339844221,37920,39384,5031221,5914377,True
