iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,5701,7620,2466198,3102990,True
1,49.75,25664,27578,18416326,23340830,True
2,49.50125,49310,50925,21157732,24491892,True
3,49.25374375,3444,5096,1855851,2282395,True
4,49.007475031249996,20027,21564,5936903,7394156,True
5,48.762437656093745,4456,6273,3240000,3939090,True
6,48.51862546781327,7069,9601,11256848,13923024,True
7,48.27603234047421,1757,3938,3416658,4109984,True
8,48.034652178771836,3980,6133,4248830,5383323,True
9,47.794478917877974,4339,6195,8337295,10209073,True
10,47.555506523288585,14225,16171,9262957,11333248,True
11,47.317728990672144,249,1718,714623,909885,True
12,47.08114034571879,24011,26048,5916301,7036237,True
13,46.84573464399019,7872,9468,11711033,14438958,True
14,46.61150597077024,2661,3910,1506830,1962422,True
15,46.37844844091639,3714,5180,2103615,2518199,True
16,46.14655619871181,5876,7524,8763188,10660260,True
17,45.91582341771825,1088,2318,1007009,1259517,True
18,45.68624430062966,607,1901,980472,1184469,True
19,45.45781307912651,737,1866,953331,1203626,True
20,45.23052401373088,7439,9491,7338410,9193007,True
21,45.004371393662225,9560,11075,12532013,14540532,True
22,44.779349536693914,73974,75870,13582290,16199196,True
23,44.555452789010445,1158,3509,2825196,3643751,True
24,44.33267552506539,2752,5408,4031336,4887853,True
25,44.111012147440064,2172,4616,6781892,8786143,True
26,43.89045708670287,1310,2562,3740405,4812928,True
27,43.671004801269355,1961,2986,656785,759122,True
28,43.452649777263005,9457,11158,4041333,5298232,True
29,43.23538652837669,2393,3354,1768250,2154796,True
30,43.0192095957348,1336,2824,2747657,3245815,True
31,42.804113547756124,937,2420,1797735,2289070,True
32,42.590092980017346,2905,4056,1339692,1669515,True
33,42.37714251511726,99765,101721,39665490,45864934,True
34,42.16525680254167,10948,13485,4661264,5866228,True
35,41.95443051852896,296,1934,881013,1142916,True
36,41.74465836593632,964,1974,802566,965513,True
37,41.53593507410663,4579,6902,3587624,4607438,True
38,41.3282553987361,3198,4519,1627772,1880878,True
39,41.12161412174242,4588,6347,4291549,5445585,True
