iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,5,1.0,95,0,5,0
1,1,5.0,93,0,7,0
2,4,1.25,87,0,13,0
3,2,2.5,89,0,11,0
4,1,5.0,90,0,10,0
5,4,1.25,94,0,6,0
6,2,2.5,94,0,6,0
7,1,5.0,92,0,8,0
8,3,1.6666666666666667,93,0,7,0
9,5,1.0,96,96,4,4
10,1,5.0,84,0,16,0
11,5,1.0,91,0,9,0
12,2,2.5,89,0,11,0
13,3,1.6666666666666667,93,0,7,0
14,2,2.5,91,0,9,0
15,1,5.0,92,0,8,0
16,2,2.5,90,0,10,0
17,5,1.0,92,0,8,0
18,4,1.25,92,0,8,0
19,3,1.6666666666666667,88,0,12,0
20,1,5.0,96,0,4,0
21,2,2.5,91,0,9,0
22,2,2.5,91,0,9,0
23,2,2.5,86,0,14,0
24,2,2.5,93,0,7,0
25,2,2.5,92,0,8,0
26,3,1.6666666666666667,89,0,11,0
27,2,2.5,87,0,13,0
28,2,2.5,92,0,8,0
29,2,2.5,90,90,10,10
30,1,5.0,92,0,8,0
31,1,5.0,93,0,7,0
32,2,2.5,85,0,15,0
33,3,1.6666666666666667,88,0,12,0
34,2,2.5,88,0,12,0
35,1,5.0,88,0,12,0
36,2,2.5,92,0,8,0
37,1,5.0,86,86,14,14
38,1,5.0,90,0,10,0
39,3,1.6666666666666667,91,0,9,0
40,3,1.6666666666666667,93,0,7,0
41,1,5.0,91,0,9,0
42,3,1.6666666666666667,86,86,14,14
43,2,2.5,85,0,15,0
44,1,5.0,88,0,12,0
45,3,1.6666666666666667,87,0,13,0
46,4,1.25,86,86,14,14
47,2,2.5,92,0,8,0
48,3,1.6666666666666667,95,0,5,0
49,3,1.6666666666666667,92,0,8,0
50,2,2.5,87,87,13,13
51,4,1.25,90,0,10,0
52,3,1.6666666666666667,89,0,11,0
53,1,5.0,91,0,9,0
54,1,5.0,92,0,8,0
