iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,32,1.15625,91,0,9,0
1,33,1.121212121212121,88,0,12,0
2,33,1.121212121212121,95,0,5,0
3,36,1.0277777777777777,87,0,13,0
4,30,1.2333333333333334,91,0,9,0
5,29,1.2758620689655173,87,0,13,0
6,36,1.0277777777777777,94,0,6,0
7,36,1.0277777777777777,97,0,3,0
8,33,1.121212121212121,90,0,10,0
9,31,1.1935483870967742,91,0,9,0
10,35,1.0571428571428572,90,0,10,0
11,32,1.15625,88,0,12,0
12,31,1.1935483870967742,87,0,13,0
13,35,1.0571428571428572,93,0,7,0
14,35,1.0571428571428572,96,0,4,0
15,32,1.15625,86,0,14,0
16,34,1.088235294117647,94,0,6,0
17,29,1.2758620689655173,85,0,15,0
18,34,1.088235294117647,95,0,5,0
19,32,1.15625,91,0,9,0
20,30,1.2333333333333334,89,0,11,0
21,27,1.3703703703703705,86,0,14,0
22,34,1.088235294117647,94,0,6,0
23,30,1.2333333333333334,91,0,9,0
24,33,1.121212121212121,89,0,11,0
25,34,1.088235294117647,92,0,8,0
26,31,1.1935483870967742,89,0,11,0
27,32,1.15625,87,0,13,0
28,33,1.121212121212121,90,0,10,0
29,36,1.0277777777777777,91,0,9,0
30,33,1.121212121212121,90,0,10,0
31,30,1.2333333333333334,86,0,14,0
32,32,1.15625,92,0,8,0
33,29,1.2758620689655173,85,0,15,0
34,35,1.0571428571428572,91,0,9,0
35,33,1.121212121212121,95,0,5,0
36,34,1.088235294117647,93,0,7,0
37,34,1.088235294117647,90,0,10,0
38,31,1.1935483870967742,89,0,11,0
39,33,1.121212121212121,91,0,9,0
40,35,1.0571428571428572,94,0,6,0
41,32,1.15625,91,0,9,0
42,32,1.15625,89,0,11,0
43,30,1.2333333333333334,89,0,11,0
44,35,1.0571428571428572,91,0,9,0
45,36,1.0277777777777777,97,0,3,0
46,31,1.1935483870967742,91,0,9,0
47,31,1.1935483870967742,93,0,7,0
48,35,1.0571428571428572,88,0,12,0
49,34,1.088235294117647,90,0,10,0
50,34,1.088235294117647,92,0,8,0
51,32,1.15625,92,0,8,0
52,35,1.0571428571428572,87,0,13,0
53,31,1.1935483870967742,88,0,12,0
54,32,1.15625,92,0,8,0
55,31,1.1935483870967742,91,0,9,0
56,30,1.2333333333333334,87,0,13,0
57,32,1.15625,91,0,9,0
58,32,1.15625,89,0,11,0
59,31,1.1935483870967742,89,0,11,0
60,35,1.0571428571428572,93,0,7,0
61,29,1.2758620689655173,85,0,15,0
62,35,1.0571428571428572,87,0,13,0
63,34,1.088235294117647,92,0,8,0
64,35,1.0571428571428572,91,0,9,0
65,36,1.0277777777777777,92,0,8,0
66,30,1.2333333333333334,90,0,10,0
67,33,1.121212121212121,93,0,7,0
68,33,1.121212121212121,90,0,10,0
69,33,1.121212121212121,92,0,8,0
70,28,1.3214285714285714,87,0,13,0
71,28,1.3214285714285714,86,0,14,0
72,32,1.15625,91,0,9,0
73,29,1.2758620689655173,86,0,14,0
74,31,1.1935483870967742,84,0,16,0
75,33,1.121212121212121,88,0,12,0
76,31,1.1935483870967742,90,0,10,0
77,33,1.121212121212121,90,0,10,0
78,34,1.088235294117647,87,0,13,0
79,32,1.15625,87,0,13,0
80,33,1.121212121212121,88,0,12,0
81,34,1.088235294117647,89,0,11,0
82,32,1.15625,90,0,10,0
83,34,1.088235294117647,90,0,10,0
84,34,1.088235294117647,93,0,7,0
85,31,1.1935483870967742,88,0,12,0
86,36,1.0277777777777777,93,0,7,0
87,35,1.0571428571428572,89,0,11,0
88,36,1.0277777777777777,92,0,8,0
89,37,1.0,95,0,5,0
90,31,1.1935483870967742,86,0,14,0
91,33,1.121212121212121,86,0,14,0
92,30,1.2333333333333334,87,0,13,0
93,34,1.088235294117647,94,0,6,0
94,33,1.121212121212121,92,0,8,0
95,31,1.1935483870967742,90,0,10,0
96,34,1.088235294117647,92,0,8,0
97,32,1.15625,87,0,13,0
98,33,1.121212121212121,93,0,7,0
99,34,1.088235294117647,93,0,7,0
100,33,1.121212121212121,94,0,6,0
101,31,1.1935483870967742,88,0,12,0
102,32,1.15625,91,0,9,0
103,33,1.121212121212121,87,0,13,0
104,34,1.088235294117647,92,0,8,0
105,30,1.2333333333333334,89,0,11,0
106,31,1.1935483870967742,90,0,10,0
107,31,1.1935483870967742,89,0,11,0
108,33,1.121212121212121,93,0,7,0
109,31,1.1935483870967742,90,0,10,0
110,30,1.2333333333333334,93,0,7,0
111,28,1.3214285714285714,84,0,16,0
112,29,1.2758620689655173,84,0,16,0
113,32,1.15625,88,0,12,0
114,29,1.2758620689655173,86,0,14,0
115,30,1.2333333333333334,89,0,11,0
116,33,1.121212121212121,89,0,11,0
117,32,1.15625,88,0,12,0
118,28,1.3214285714285714,85,0,15,0
119,34,1.088235294117647,92,0,8,0
120,33,1.121212121212121,91,0,9,0
121,34,1.088235294117647,91,0,9,0
122,34,1.088235294117647,90,0,10,0
123,33,1.121212121212121,93,0,7,0
124,32,1.15625,92,0,8,0
125,36,1.0277777777777777,91,0,9,0
126,34,1.088235294117647,92,0,8,0
127,35,1.0571428571428572,93,0,7,0
128,31,1.1935483870967742,91,0,9,0
129,33,1.121212121212121,91,0,9,0
130,35,1.0571428571428572,93,0,7,0
131,33,1.121212121212121,91,0,9,0
132,37,1.0,86,0,14,0
133,32,1.15625,93,0,7,0
134,30,1.2333333333333334,86,0,14,0
135,34,1.088235294117647,87,0,13,0
136,32,1.15625,93,0,7,0
137,33,1.121212121212121,94,0,6,0
138,31,1.1935483870967742,87,0,13,0
139,33,1.121212121212121,88,0,12,0
140,31,1.1935483870967742,83,0,17,0
141,27,1.3703703703703705,86,0,14,0
142,33,1.121212121212121,91,0,9,0
143,34,1.088235294117647,94,0,6,0
144,32,1.15625,86,0,14,0
145,31,1.1935483870967742,90,0,10,0
146,30,1.2333333333333334,87,0,13,0
147,34,1.088235294117647,93,0,7,0
148,34,1.088235294117647,92,0,8,0
149,33,1.121212121212121,91,0,9,0
150,35,1.0571428571428572,85,0,15,0
151,32,1.15625,90,0,10,0
152,33,1.121212121212121,93,0,7,0
153,35,1.0571428571428572,93,0,7,0
154,35,1.0571428571428572,94,0,6,0
155,32,1.15625,92,0,8,0
156,34,1.088235294117647,88,0,12,0
157,29,1.2758620689655173,86,0,14,0
158,31,1.1935483870967742,87,0,13,0
159,35,1.0571428571428572,93,0,7,0
160,35,1.0571428571428572,89,0,11,0
161,31,1.1935483870967742,88,0,12,0
162,34,1.088235294117647,89,0,11,0
163,32,1.15625,91,0,9,0
164,30,1.2333333333333334,90,0,10,0
165,34,1.088235294117647,90,0,10,0
166,33,1.121212121212121,91,0,9,0
167,30,1.2333333333333334,91,0,9,0
168,30,1.2333333333333334,88,0,12,0
169,30,1.2333333333333334,87,0,13,0
170,34,1.088235294117647,96,0,4,0
171,34,1.088235294117647,90,0,10,0
172,29,1.2758620689655173,87,0,13,0
173,33,1.121212121212121,91,0,9,0
174,29,1.2758620689655173,89,0,11,0
175,32,1.15625,88,0,12,0
176,33,1.121212121212121,89,0,11,0
177,31,1.1935483870967742,91,0,9,0
178,33,1.121212121212121,93,0,7,0
179,30,1.2333333333333334,86,0,14,0
180,31,1.1935483870967742,86,0,14,0
181,33,1.121212121212121,92,0,8,0
182,35,1.0571428571428572,90,0,10,0
183,31,1.1935483870967742,85,0,15,0
184,32,1.15625,88,0,12,0
185,34,1.088235294117647,95,0,5,0
186,37,1.0,93,0,7,0
187,32,1.15625,95,0,5,0
188,30,1.2333333333333334,89,0,11,0
189,34,1.088235294117647,89,0,11,0
190,36,1.0277777777777777,94,0,6,0
191,34,1.088235294117647,90,0,10,0
192,32,1.15625,89,0,11,0
193,33,1.121212121212121,92,0,8,0
194,32,1.15625,89,0,11,0
195,35,1.0571428571428572,94,0,6,0
196,33,1.121212121212121,93,0,7,0
197,33,1.121212121212121,88,0,12,0
198,35,1.0571428571428572,90,0,10,0
199,31,1.1935483870967742,88,0,12,0
200,32,1.15625,89,0,11,0
201,31,1.1935483870967742,89,0,11,0
202,31,1.1935483870967742,86,0,14,0
203,34,1.088235294117647,93,0,7,0
204,31,1.1935483870967742,89,0,11,0
205,34,1.088235294117647,91,0,9,0
206,32,1.15625,90,0,10,0
207,35,1.0571428571428572,91,0,9,0
208,34,1.088235294117647,91,0,9,0
209,32,1.15625,92,0,8,0
210,36,1.0277777777777777,91,0,9,0
211,29,1.2758620689655173,84,0,16,0
212,34,1.088235294117647,88,0,12,0
213,32,1.15625,90,0,10,0
214,36,1.0277777777777777,94,0,6,0
215,34,1.088235294117647,90,0,10,0
216,35,1.0571428571428572,96,0,4,0
217,33,1.121212121212121,87,0,13,0
218,35,1.0571428571428572,90,0,10,0
219,32,1.15625,90,0,10,0
220,32,1.15625,87,0,13,0
221,26,1.4230769230769231,80,0,20,0
222,34,1.088235294117647,91,0,9,0
223,34,1.088235294117647,93,0,7,0
224,34,1.088235294117647,91,0,9,0
225,33,1.121212121212121,87,0,13,0
226,31,1.1935483870967742,88,0,12,0
227,34,1.088235294117647,95,0,5,0
228,35,1.0571428571428572,91,0,9,0
229,33,1.121212121212121,86,0,14,0
230,32,1.15625,92,0,8,0
231,32,1.15625,87,0,13,0
232,29,1.2758620689655173,89,0,11,0
233,31,1.1935483870967742,91,0,9,0
234,34,1.088235294117647,90,0,10,0
235,34,1.088235294117647,95,0,5,0
236,32,1.15625,90,0,10,0
237,33,1.121212121212121,91,0,9,0
238,34,1.088235294117647,91,0,9,0
239,37,1.0,88,0,12,0
240,35,1.0571428571428572,94,0,6,0
241,32,1.15625,92,0,8,0
242,34,1.088235294117647,93,0,7,0
243,33,1.121212121212121,86,0,14,0
244,31,1.1935483870967742,90,0,10,0
245,29,1.2758620689655173,89,0,11,0
