iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,19050,20827,5529658,6912620,True
1,19.9,4841,6664,4732908,6043525,True
2,19.8005,3748,5194,4523391,5522250,True
3,19.7014975,13814,15516,7553250,8892963,True
4,19.602990012499998,1952,3062,2173646,2596511,True
5,19.5049750624375,5195,6644,2417922,2999516,True
6,19.40745018712531,799,3634,2754058,3572956,True
7,19.31041293618968,5018,7766,9162846,11637974,True
8,19.213860871508732,956,2142,1029788,1314410,True
9,19.117791567151187,10088,12156,4460238,5672380,True
10,19.022202609315432,822,2123,692812,894117,True
11,18.927091596268856,95,1159,452040,580898,True
12,18.83245613828751,9607,12573,16983097,20350004,True
13,18.738293857596073,3894,5093,2923928,3555964,True
14,18.644602388308094,6213,8402,5976493,7668457,True
15,18.551379376366555,1264,3387,1203671,1497677,True
16,18.45862247948472,1444,2964,3086749,3785849,True
17,18.366329367087296,1956,3296,3100670,3785103,True
18,18.27449772025186,801,2000,1210375,1472344,True
19,18.1831252316506,718,1962,1249250,1493826,True
20,18.092209605492346,4695,5667,762027,892808,True
21,18.001748557464886,19681,21083,3991728,4692642,True
22,17.91173981467756,8545,10968,15607518,19220623,True
23,17.82218111560417,639,2588,2316939,2991780,True
24,17.73307021002615,38342,39714,6296536,7265370,True
25,17.644404858976017,2044,3606,1770455,2234251,True
26,17.556182834681138,9252,11431,8420572,9896523,True
27,17.468401920507734,2453,3900,4106194,5356410,True
28,17.381059910905197,2738,3932,2505588,2935588,True
29,17.29415461135067,10435,12553,11165065,13312040,True
30,17.207683838293917,10275,11976,3427707,4222079,True
31,17.121645419102446,22082,23432,5565445,6998283,True
32,17.036037192006933,1641,2892,1778209,2111497,True
33,16.9508570060469,1656,3639,1127748,1393343,True
34,16.866102721016663,37189,39046,10994876,14247581,True
35,16.781772207411578,656,1564,1113352,1340116,True
36,16.69786334637452,1562,3863,1151578,1476697,True
37,16.614374029642647,20892,22322,6855543,7996218,True
38,16.531302159494434,20836,22348,5922606,7253496,True
39,16.44864564869696,392,1418,865513,1053282,True
40,16.366402420453475,1557,2410,1169048,1491976,True
41,16.284570408351208,3498,4814,4645187,5534722,True
42,16.203147556309453,292,2143,1125878,1461552,True
43,16.122131818527905,1237,2696,1744249,2136926,True
44,16.041521159435266,18727,20709,5720446,7174804,True
45,15.96131355363809,5361,7427,2885518,3543208,True
46,15.8815069858699,12546,13840,6263124,7671529,True
47,15.802099450940549,33358,35546,27649379,33056019,True
48,15.723088953685846,83925,86216,15313526,17953601,True
49,15.644473508917416,25065,27267,12836510,14909035,True
50,15.56625114137283,1012,3754,1814859,2287382,True
51,15.488419885665966,7865,10152,6405111,7976833,True
52,15.410977786237636,1017,2056,707808,902468,True
53,15.333922897306447,9253,10487,4601713,5323568,True
54,15.257253282819915,3184,4322,1914182,2244621,True
55,15.180967016405816,1899,3227,865197,1085036,True
56,15.105062181323786,18682,19978,4593498,5593891,True
57,15.029536870417168,38030,39516,8157335,9536554,True
58,14.954389186065082,2131,3955,3077965,3980896,True
59,14.879617240134756,553,2355,1584048,2037317,True
60,14.805219153934082,2930,4283,1241951,1475765,True
61,14.731193058164411,284,1404,882676,1113026,True
62,14.65753709287359,5104,6774,2327034,2974675,True
63,14.58424940740922,4364,5512,5275159,6717597,True
64,14.511328160372175,28120,29602,16468160,19298691,True
65,14.438771519570315,1100,2353,1122678,1401846,True
66,14.366577661972464,1091,2258,1039699,1320195,True
67,14.294744773662602,2040,3518,3110009,4025995,True
68,14.223271049794288,1564,2820,1616258,2011326,True
69,14.152154694545317,1145,2454,1101861,1337760,True
70,14.081393921072591,5456,6597,3170200,4016318,True
71,14.010986951467228,148192,150296,27571908,33884206,True
72,13.940932016709892,15489,17170,14894946,17341417,True
73,13.871227356626342,390,1644,571912,708055,True
74,13.80187121984321,1769,3567,1003310,1295791,True
75,13.732861863743995,49450,51263,27405903,33706743,True
76,13.664197554425275,1131,2402,2324664,2896846,True
77,13.595876566653148,38305,39897,7357353,8705565,True
78,13.527897183819881,19497,20689,4662987,5697526,True
79,13.460257697900781,2182,3912,4554114,5816384,True
80,13.392956409411276,76115,77899,16271116,19988852,True
81,13.32599162736422,3934,5977,2399993,3008130,True
82,13.259361669227399,1418,3091,1915019,2472909,True
83,13.193064860881261,909,1904,1371267,1685148,True
84,13.127099536576855,4637,6956,5066801,6178502,True
85,13.061464038893972,5656,7741,2898117,3614362,True
86,12.9961567186995,593,2526,2129421,2714632,True
87,12.931175935106003,401,1358,489301,616067,True
88,12.866520055430472,5329,7967,3099521,3999991,True
89,12.80218745515332,5214,7074,2873871,3597016,True
90,12.738176517877553,10835,13615,4659450,5809522,True
91,12.674485635288166,22890,25300,13690883,17426828,True
92,12.611113207111725,75069,77317,14139407,16465125,True
93,12.548057641076166,656,1972,900250,1100707,True
94,12.485317352870785,445,1760,661285,836472,True
95,12.42289076610643,1183,1835,485473,607844,True
96,12.360776312275899,1215,2249,1154989,1416864,True
97,12.29897243071452,11726,13270,3094017,3706294,True
98,12.237477568560946,3024,4780,3092195,4010008,True
99,12.17629018071814,6563,9011,14646975,18295219,True
100,12.11540872981455,644,2030,1359433,1711486,True
101,12.054831686165478,1518,3255,1482656,1863484,True
102,11.994557527734651,24880,26660,8838689,10974358,True
103,11.934584740095978,21736,23317,7215622,8962304,True
104,11.874911816395498,5186,7129,6652151,7759990,True
105,11.81553725731352,8936,11172,5987952,7315431,True
106,11.756459571026953,2112,3057,2725790,3468082,True
107,11.697677273171818,16717,18952,10981828,13904808,True
108,11.63918888680596,1921,4034,1814818,2233815,True
109,11.58099294237193,17319,19617,21768216,25280393,True
111,11.46547253777177,12676,14696,7484258,9272315,True
112,11.408145175082911,11257,14470,4406277,5527490,True
113,11.351104449207497,13738,16118,7669376,9944176,True
114,11.29434892696146,12068,14737,5017233,6424311,True
115,11.237877182326653,4344,5813,2950071,3718906,True
116,11.18168779641502,5988,7898,8165029,9919029,True
117,11.125779357432945,614,2252,1584437,2040404,True
118,11.070150460645781,42351,44272,12477043,15987959,True
119,11.014799708342553,2132,4364,2681068,3412637,True
120,10.95972570980084,2330,3833,1941337,2430768,True
121,10.904927081251834,3184,5038,6464324,8145886,True
122,10.850402445845575,19728,21472,6419063,8045153,True
123,10.796150433616347,10430,12755,10555517,12944156,True
124,10.742169681448265,3220,4948,2824300,3606720,True
125,10.688458833041024,7824,9584,7604522,9364110,True
126,10.635016538875819,24734,26088,14544761,17848209,True
127,10.58184145618144,6019,8280,4409730,5476247,True
128,10.528932248900533,3450,4838,2856030,3690462,True
129,10.47628758765603,5827,7137,2967438,3661984,True
130,10.42390614971775,1568,2750,1188975,1514412,True
131,10.37178661896916,4097,5777,2236919,2773418,True
132,10.319927685874315,24650,26795,8008436,9840086,True
133,10.268328047444944,1178,2070,1308214,1649546,True
134,10.21698640720772,19948,21478,10640985,13143280,True
135,10.165901475171681,8591,10728,12951170,15137319,True
136,10.115071967795823,80364,83146,19320942,23712849,True
137,10.064496607956844,18532,20965,10009774,11897193,True
138,10.01417412491706,7636,10172,3378486,4136749,True
139,9.964103254292475,10160,12296,6447897,7767746,True
140,9.914282738021013,4070,5828,2766810,3468820,True
141,9.864711324330909,1790,3766,1708645,2181454,True
142,9.815387767709254,37330,39526,10388458,13082898,True
143,9.766310828870708,10940,12020,5007951,6311004,True
144,9.717479274726355,27588,29530,9495654,11726310,True
145,9.668891878352722,13592,15618,9613394,11852671,True
146,9.620547418960959,1385,2262,646955,803528,True
147,9.572444681866154,4963,5864,1879972,2403442,True
148,9.524582458456823,3842,5168,3215719,4052202,True
149,9.476959546164538,8357,9752,7007496,8701969,True
150,9.429574748433716,879,2058,923281,1171391,True
151,9.382426874691546,12217,14682,6210303,7570048,True
152,9.33551474031809,4492,5438,3816727,4785321,True
153,9.2888371666165,15944,17684,8869185,10941282,True
154,9.242392980783416,4786,7018,10489044,13198468,True
155,9.1961810158795,3200,4848,3376554,4299691,True
156,9.150200110800101,11088,12772,3496257,4308729,True
157,9.104449110246101,17572,19845,13026235,16427907,True
158,9.05892686469487,383,2238,864969,1132178,True
159,9.013632230371396,27392,28768,15344438,18818989,True
160,8.96856406921954,3472,4830,2689901,3264195,True
161,8.923721248873441,3353,4827,2658920,3257600,True
162,8.879102642629075,13362,15616,9684162,11791995,True
163,8.83470712941593,3313,4260,4791053,5605470,True
164,8.790533593768851,11136,13396,9981826,12857410,True
165,8.746580925800007,13193,15327,13533640,15911849,True
166,8.702848021171008,24648,26908,10584756,12939068,True
167,8.659333781065152,9712,11830,10369947,12851192,True
168,8.616037112159827,7756,10285,9035850,10586021,True
169,8.572956926599028,1852,3486,1524154,1886781,True
170,8.530092141966033,2374,3566,3330800,4049903,True
171,8.487441681256204,10873,12793,4041313,4894636,True
172,8.445004472849924,10546,12064,4600992,6000613,True
173,8.402779450485674,1976,3408,1900318,2445958,True
174,8.360765553233247,2069,3089,2531138,3122640,True
175,8.31896172546708,11076,13757,5936078,7103040,True
176,8.277366916839744,19008,20868,4747191,5793729,True
177,8.235980082255546,4977,7476,5292651,6513126,True
178,8.194800181844268,1067,1931,459246,587027,True
179,8.153826180935047,1619,3032,2743031,3272216,True
180,8.113057050030372,20264,23306,32115452,39357258,True
181,8.07249176478022,3788,5308,4283615,5595669,True
182,8.03212930595632,3294,4552,2715492,3322351,True
183,7.991968659426537,25313,26932,15083485,18540705,True
184,7.952008816129404,39379,41277,7405883,8735634,True
185,7.912248772048757,9208,10978,6045526,7428340,True
186,7.872687528188513,16596,18230,12417571,14957617,True
187,7.8333240905475705,20272,21965,9367784,11402024,True
