iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,15,1.2,93,0,7,0
1,15,1.2,92,0,8,0
2,7,2.5714285714285716,80,0,20,0
3,14,1.2857142857142858,91,0,9,0
4,14,1.2857142857142858,90,0,10,0
5,10,1.8,90,0,10,0
6,12,1.5,87,0,13,0
7,15,1.2,94,0,6,0
8,15,1.2,89,0,11,0
9,13,1.3846153846153846,93,0,7,0
10,15,1.2,91,0,9,0
11,14,1.2857142857142858,90,0,10,0
12,14,1.2857142857142858,94,0,6,0
13,13,1.3846153846153846,88,0,12,0
14,13,1.3846153846153846,90,0,10,0
15,15,1.2,94,0,6,0
16,15,1.2,89,0,11,0
17,15,1.2,90,0,10,0
18,12,1.5,84,0,16,0
19,14,1.2857142857142858,88,0,12,0
20,14,1.2857142857142858,84,0,16,0
21,16,1.125,91,0,9,0
22,16,1.125,90,0,10,0
23,12,1.5,90,0,10,0
24,14,1.2857142857142858,93,0,7,0
25,17,1.0588235294117647,95,0,5,0
26,14,1.2857142857142858,92,0,8,0
27,15,1.2,93,0,7,0
28,12,1.5,87,0,13,0
29,10,1.8,89,0,11,0
30,14,1.2857142857142858,87,0,13,0
31,8,2.25,90,0,10,0
32,11,1.6363636363636365,89,0,11,0
33,11,1.6363636363636365,84,0,16,0
34,17,1.0588235294117647,88,0,12,0
35,13,1.3846153846153846,91,0,9,0
36,11,1.6363636363636365,85,0,15,0
37,14,1.2857142857142858,90,0,10,0
38,13,1.3846153846153846,85,0,15,0
39,14,1.2857142857142858,91,0,9,0
40,14,1.2857142857142858,88,0,12,0
41,14,1.2857142857142858,90,0,10,0
42,17,1.0588235294117647,90,0,10,0
43,14,1.2857142857142858,88,0,12,0
44,14,1.2857142857142858,87,0,13,0
45,11,1.6363636363636365,85,0,15,0
46,13,1.3846153846153846,88,0,12,0
47,15,1.2,94,0,6,0
48,15,1.2,95,0,5,0
49,14,1.2857142857142858,90,0,10,0
50,13,1.3846153846153846,92,0,8,0
51,15,1.2,94,0,6,0
52,14,1.2857142857142858,92,0,8,0
53,15,1.2,86,0,14,0
54,15,1.2,92,0,8,0
55,10,1.8,87,0,13,0
56,14,1.2857142857142858,89,0,11,0
57,13,1.3846153846153846,91,0,9,0
58,14,1.2857142857142858,85,0,15,0
59,13,1.3846153846153846,88,0,12,0
60,17,1.0588235294117647,95,0,5,0
61,16,1.125,90,0,10,0
62,13,1.3846153846153846,86,0,14,0
63,14,1.2857142857142858,90,0,10,0
64,13,1.3846153846153846,91,0,9,0
65,14,1.2857142857142858,88,0,12,0
66,12,1.5,89,0,11,0
67,14,1.2857142857142858,90,0,10,0
68,14,1.2857142857142858,91,0,9,0
69,16,1.125,95,0,5,0
70,12,1.5,90,0,10,0
71,16,1.125,96,0,4,0
72,13,1.3846153846153846,89,0,11,0
73,14,1.2857142857142858,90,0,10,0
74,14,1.2857142857142858,92,0,8,0
75,16,1.125,93,0,7,0
76,13,1.3846153846153846,88,0,12,0
77,14,1.2857142857142858,88,0,12,0
78,16,1.125,94,0,6,0
79,18,1.0,95,0,5,0
80,12,1.5,88,0,12,0
81,12,1.5,91,0,9,0
82,15,1.2,87,0,13,0
83,16,1.125,89,0,11,0
84,16,1.125,94,0,6,0
85,14,1.2857142857142858,91,0,9,0
86,12,1.5,89,0,11,0
87,15,1.2,90,0,10,0
88,14,1.2857142857142858,90,0,10,0
89,16,1.125,92,0,8,0
90,12,1.5,85,0,15,0
91,13,1.3846153846153846,88,0,12,0
92,14,1.2857142857142858,90,0,10,0
93,14,1.2857142857142858,88,0,12,0
94,10,1.8,89,0,11,0
