iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,1672,3788,776152,953138,True
1,9.95,3177,5715,5149172,6475433,True
2,9.90025,32624,35606,13864593,17504191,True
3,9.85074875,1020,2799,838231,1072271,True
4,9.801495006249999,8864,13121,5174291,6462977,True
5,9.75248753121875,2622,4767,1730981,2151543,True
6,9.703725093562655,7447,9906,8021795,9830543,True
7,9.65520646809484,4799,7890,6918487,8142109,True
8,9.606930435754366,14370,16750,9649551,11696892,True
9,9.558895783575593,3882,5734,2203047,2605462,True
10,9.511101304657716,767,2312,935987,1173887,True
11,9.463545798134428,11062,12992,10366232,12961433,True
12,9.416228069143756,604,3088,1426564,1796009,True
13,9.369146928798036,6309,7815,4299568,5516165,True
14,9.322301194154047,593,2257,650559,838821,True
15,9.275689688183277,1529,4857,1604542,2073877,True
16,9.22931123974236,2488,5236,2054701,2628796,True
17,9.183164683543648,1145,3026,1324787,1704551,True
18,9.13724886012593,852,4303,1507785,1954835,True
19,9.0915626158253,698,2895,761634,986131,True
20,9.046104802746173,275,2439,653902,857984,True
21,9.000874278732443,5023,7956,5892648,7284092,True
22,8.95586990733878,5225,7476,2534223,3279590,True
23,8.911090557802085,1055,5378,4168592,5355268,True
24,8.866535105013075,12823,14797,6376912,7551345,True
25,8.822202429488009,19387,22041,21819089,25752845,True
26,8.778091417340569,1564,3858,2731421,3490709,True
27,8.734200960253867,2965,5094,3799939,4530376,True
28,8.690529955452599,13147,15454,9921596,12731952,True
29,8.647077305675335,3332,5511,3041764,3884488,True
30,8.603841919146959,755,2697,1546410,1982036,True
31,8.560822709551223,628,3857,1730518,2258603,True
32,8.518018596003467,13009,15323,8231376,10336722,True
33,8.47542850302345,1063,3324,899202,1164605,True
34,8.433051360508331,611,2440,609576,769674,True
35,8.390886103705789,13805,16096,6280734,7519364,True
36,8.34893167318726,1559,4104,2462398,3142445,True
37,8.307187014821324,3482,7130,9147845,11832625,True
38,8.265651079747217,8286,11197,7058785,8560408,True
39,8.22432282434848,37069,39055,6562579,8177322,True
40,8.183201210226738,849,4218,1678630,2161515,True
41,8.142285204175604,157905,161521,37678309,46463196,True
42,8.101573778154727,876,3151,1724137,2189749,True
43,8.061065909263952,14933,17021,8162018,10025406,True
44,8.020760579717633,2851,4631,1620234,2110043,True
45,7.980656776819045,4864,7177,5895838,7609437,True
46,7.94075349293495,41716,43690,6201574,7463429,True
47,7.9010497254702745,41903,43509,8790860,10863560,True
48,7.861544476842923,5125,7894,2952854,3834184,True
49,7.822236754458708,3765,5879,3687837,4688734,True
50,7.783125570686415,36276,39720,24297174,28086253,True
51,7.744209942832983,421,2719,1157144,1481587,True
52,7.705488893118818,52286,54179,17929175,20874666,True
53,7.666961448653224,976,3611,1631015,2126269,True
54,7.628626641409958,1477,4607,1632170,2041629,True
55,7.590483508202908,2281,6076,3217548,4081789,True
56,7.552531090661893,7625,10636,3509604,4543580,True
57,7.514768435208584,8086,10284,8373787,10279212,True
58,7.477194593032541,17597,20966,13806178,16555243,True
59,7.439808620067378,1330,3336,672759,830950,True
60,7.402609576967041,2603,5189,2066155,2683278,True
61,7.365596529082206,300512,303649,37091507,42930572,True
62,7.328768546436795,400,2126,612109,781411,True
63,7.29212470370461,4012,5922,4808283,6008255,True
64,7.255664080186087,4568,7825,4365394,5372519,True
65,7.219385759785157,20273,22377,12076827,14019548,True
66,7.183288830986232,9610,12341,12901734,16040445,True
67,7.147372386831301,40532,42039,7390927,9191128,True
68,7.111635524897144,542,3041,1010625,1271274,True
69,7.076077347272658,408,2337,866931,1094627,True
70,7.0406969605362955,7237,8697,2684931,3425744,True
71,7.005493475733614,672,2348,371321,473141,True
72,6.970466008354946,3470,5122,3853318,4540796,True
73,6.935613678313171,550,2441,835505,1099836,True
74,6.900935609921605,26277,29684,25690909,32049986,True
75,6.866430931871998,15340,17720,5431070,6353085,True
76,6.832098777212638,1586,4061,1442310,1784148,True
77,6.797938283326574,5122,9211,4965070,6316281,True
78,6.763948591909941,1140,2952,2393599,3042810,True
79,6.7301288489503905,868,3270,1121182,1383413,True
80,6.696478204705638,8390,10684,6279774,7861911,True
81,6.66299581368211,12611,15918,12408567,14400248,True
82,6.6296808346136995,5110,8112,2900026,3792370,True
83,6.5965324304406305,3583,6378,2565303,3051058,True
84,6.563549768288428,10433,12622,4308861,5482278,True
85,6.530732019446986,3045,5659,3071917,3653438,True
86,6.49807835934975,7792,10442,5885323,7027615,True
87,6.4655879675530015,10360,14950,5419834,6825866,True
88,6.433260027715236,2305,5893,2783657,3500794,True
89,6.40109372757666,3277,5903,2459525,3150088,True
90,6.369088258938777,4816,6745,1258252,1515198,True
91,6.337242817644083,5259,6648,2565115,3278401,True
92,6.305556603555862,73982,76439,16511905,21155812,True
93,6.274028820538083,13774,15968,5404745,6396015,True
94,6.242658676435393,9148,12816,9039468,11022000,True
95,6.211445383053215,1829,3592,1540320,1997636,True
96,6.1803881561379495,559,2270,739779,936922,True
97,6.14948621535726,9472,12031,2707248,3253915,True
98,6.118738784280473,10612,13505,12235336,14314625,True
99,6.08814509035907,100347,105197,31646248,36911492,True
100,6.057704364907275,2386,5172,4213815,5556594,True
