iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,2898,4028,1132140,1365031,True
3,49.25374375,1660,2282,357744,431683,True
4,49.007475031249996,249,673,94648,113033,True
5,48.762437656093745,6764,7874,1044748,1253634,True
8,48.034652178771836,51824,54086,4808277,5507259,True
9,47.794478917877974,4288,6035,2630641,3011953,True
10,47.555506523288585,1112,3062,1880247,2265872,True
11,47.317728990672144,1328,2090,346051,403197,True
12,47.08114034571879,121,673,171950,204969,True
13,46.84573464399019,2944,4659,1776625,2090865,True
14,46.61150597077024,267,802,102322,117117,True
15,46.37844844091639,21072,23314,3178773,3760523,True
16,46.14655619871181,1102,2080,585100,708854,True
17,45.91582341771825,692,1142,160210,187139,True
18,45.68624430062966,11604,13562,1459456,1748863,True
20,45.23052401373088,6787,8590,593693,697842,True
22,44.779349536693914,198,1199,206582,233298,True
23,44.555452789010445,1144,2401,487215,573821,True
24,44.33267552506539,362,872,258651,306622,True
25,44.111012147440064,1452,2685,518696,592817,True
26,43.89045708670287,26272,28179,2944009,3366668,True
27,43.671004801269355,1890,3010,604332,724455,True
28,43.452649777263005,53328,55586,4751637,5445003,True
29,43.23538652837669,451,1478,553342,659470,True
30,43.0192095957348,1804,3059,556903,644949,True
31,42.804113547756124,836,2698,1199464,1451716,True
33,42.37714251511726,8872,10179,942031,1076189,True
34,42.16525680254167,2004,3962,1459456,1748863,True
35,41.95443051852896,643,1818,378332,422300,True
36,41.74465836593632,1824,2506,359805,431774,True
37,41.53593507410663,2605,3205,315400,374092,True
39,41.12161412174242,368,750,233855,275667,True
40,40.91600605113371,7793,8321,325745,388648,True
41,40.71142602087804,2368,4243,2796553,3208748,True
43,40.305329546319776,2024,2878,663931,796750,True
44,40.10380289858818,596,1202,336984,406747,True
45,39.90328388409524,855,1923,274564,324237,True
46,39.70376746467476,1648,2677,295591,337313,True
48,39.30772238421463,13744,15073,1358581,1557298,True
49,39.11118377229356,188,475,103179,122045,True
51,38.721049714164934,1382,1996,684002,790602,True
52,38.52744446559411,431,901,214058,248556,True
53,38.334807243266134,808,1322,166979,198082,True
54,38.1431332070498,1126,2132,973316,1176030,True
55,37.95241754101455,5205,5901,259406,301865,True
56,37.76265545330948,4222,5216,445508,535454,True
57,37.57384217604293,146,664,124451,147830,True
58,37.385972965162715,30984,32938,2874903,3414384,True
59,37.1990431003369,93,548,52903,60331,True
60,37.01304788483522,1724,2374,285496,333571,True
63,36.460623518523064,1514,3398,926500,1115077,True
64,36.27832040093045,4448,5350,655819,771510,True
65,36.096928798925795,262,2014,1071976,1305912,True
66,35.91644415493116,1412,2026,244598,288018,True
67,35.73686193415651,788,2066,1577865,1866110,True
68,35.55817762448572,388,2787,1333165,1595915,True
69,35.38038673636329,449,1051,171950,204969,True
70,35.20348480268147,26224,28374,2975421,3525632,True
71,35.027467378668064,971,2103,488573,578991,True
73,34.678068391565844,10376,12386,1964463,2373963,True
74,34.50467804960802,502,830,83649,97451,True
75,34.33215465935998,520,1390,936571,1111374,True
76,34.16049388606318,497,1165,164728,191007,True
77,33.989691416632866,4342,5464,611420,732249,True
78,33.8197429595497,489,1082,141295,161386,True
79,33.65064424475195,2194,4094,4431492,5090757,True
80,33.482391023528194,854,1476,246818,281923,True
81,33.31497906841055,245,1236,197371,222261,True
83,32.982662152203154,186,1345,241321,274038,True
84,32.81774884144214,209,1210,210978,239325,True
85,32.653660097234926,12912,14243,1463381,1671890,True
86,32.49039179674875,3568,4422,639187,742875,True
87,32.32793983776501,914,1240,147607,176943,True
88,32.16630013857618,256,1036,236648,270190,True
89,32.005468637883304,431,1537,797309,963183,True
90,31.845441294693888,4488,6530,2111919,2531883,True
91,31.686214088220417,8096,9971,2089993,2445580,True
92,31.527783017779313,508,1671,314479,349248,True
93,31.370144102690418,1532,3494,1473628,1764443,True
94,31.213293382176964,2436,3467,351414,396798,True
95,31.057226915266078,1776,3234,1754205,2080013,True
97,30.7474310767863,4508,5274,461832,557214,True
98,30.593693921402366,219,1376,213220,239120,True
99,30.440725451795355,1676,2442,461832,557214,True
100,30.288521824536378,470,1493,431950,484946,True
101,30.137079215413696,1061,2203,2335090,2683427,True
103,29.836461850239942,636,1060,75827,88686,True
104,29.687279540988744,1476,2086,730366,837535,True
105,29.5388431432838,3377,5075,689568,832724,True
106,29.39114892756738,7840,10459,2344129,2788522,True
107,29.244193182929543,2500,3154,702058,810638,True
108,29.097972217014895,328,2242,1136044,1381355,True
109,28.95248235592982,974,1552,241800,290847,True
110,28.807719944150172,756,1578,260156,305874,True
111,28.66368134442942,3752,4827,592872,671518,True
113,28.377761123018736,4004,5647,1164277,1382253,True
114,28.235872317403643,12916,15090,1818213,2197787,True
115,28.094692955816626,928,2291,1244503,1415813,True
118,27.67537615161444,864,2737,1985193,2330988,True
119,27.536999270856366,596,1082,211137,243255,True
120,27.399314274502085,364,956,101658,116506,True
122,27.126006114613926,1724,2326,322812,391167,True
123,26.990376084040857,1592,2747,876295,996834,True
124,26.855424203620654,7892,9067,546191,627000,True
125,26.72114708260255,1571,2458,529672,616374,True
126,26.587541347189536,163,767,175497,208869,True
127,26.454603640453588,8854,11407,1355683,1621220,True
128,26.322330622251318,4472,5598,1027455,1236114,True
129,26.19071896914006,418,1538,604332,724455,True
130,26.05976537429436,1228,2295,580644,656418,True
131,25.92946654742289,1726,2288,261082,313730,True
132,25.799819214685776,2256,2786,294069,352419,True
133,25.670820118612347,944,1674,709821,819550,True
134,25.542466018019287,529,1117,197935,223642,True
135,25.41475368792919,812,1266,173426,205891,True
136,25.28767991948954,3872,5155,961080,1090497,True
137,25.161241519892094,736,3257,1979337,2376783,True
138,25.035435312292634,25918,26972,2372612,2726366,True
139,24.91025813573117,14648,16598,1880247,2265872,True
140,24.785706845052513,5344,6715,685173,794130,True
141,24.66177831082725,4124,5290,825124,993885,True
142,24.538469419273113,304,1082,283331,328395,True
143,24.41577707217675,7616,9670,2887965,3428736,True
144,24.293698186815863,7464,8714,1165047,1401773,True
145,24.172229695881782,1807,3610,593693,697842,True
148,23.811456146142035,296,1150,663931,796750,True
149,23.692398865411324,505,973,106172,125878,True
150,23.573936871084268,172,1091,244553,288844,True
151,23.456067186728845,3332,4366,645040,781510,True
152,23.338786850795202,496,1663,356063,401832,True
153,23.222092916541225,1941,2459,446385,521832,True
154,23.105982451958518,654,1394,164852,189532,True
155,22.990452539698726,1768,2338,273788,316479,True
157,22.76112277561523,252,982,462103,543687,True
158,22.647317161737156,1256,3667,1975921,2369543,True
159,22.53408057592847,5804,6970,825124,993885,True
160,22.421410173048827,904,1758,663931,796750,True
161,22.309303122183582,449,737,54153,64437,True
163,22.0867678235398,484,1246,447660,541634,True
164,21.9763339844221,2073,3107,485578,578456,True
165,21.86645231449999,998,1576,241800,290847,True
166,21.75712005292749,5227,6261,2362853,2715700,True
167,21.64833445266285,259,831,163931,196288,True
168,21.540092780399537,997,1481,97005,115428,True
169,21.432392316497538,6024,7196,411615,479378,True
170,21.32523035491505,2768,5010,3178773,3760523,True
171,21.218604203140476,3988,4778,267170,314682,True
172,21.112511182124774,8336,9798,1810845,2142269,True
173,21.00694862621415,26560,28307,2630641,3011953,True
174,20.90191388308308,2032,2806,462580,532759,True
175,20.797404313667663,412,1222,384988,446818,True
176,20.693417292099323,1684,2442,402720,486102,True
177,20.589950205638825,5494,6012,507961,584678,True
178,20.48700045461063,3409,4094,487495,586059,True
179,20.384565452337576,3088,4419,1463381,1671890,True
181,20.181229411950508,1192,2046,663931,796750,True
183,19.9799216485663,3394,4500,704076,855463,True
