iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,157421,163660,44485195,54262478,True
1,9.95,9453,17339,10591541,13558709,True
2,9.90025,2015,8440,5383891,6530066,True
3,9.85074875,36268,43212,30033510,35349367,True
4,9.801495006249999,7221,15148,7356140,9133232,True
5,9.75248753121875,11154,17954,23901982,30031808,True
6,9.703725093562655,1554,7692,5116376,6610886,True
7,9.65520646809484,7821,14275,9585651,12229771,True
8,9.606930435754366,2596,10748,7902752,9794025,True
9,9.558895783575593,2933,9995,3118091,3883874,True
10,9.511101304657716,2568,7948,3604739,4592370,True
11,9.463545798134428,399913,408325,232591901,269754365,True
12,9.416228069143756,6407,11127,9569402,11376805,True
13,9.369146928798036,61863,68743,46577821,54932315,True
14,9.322301194154047,8416,15541,27907168,36532992,True
15,9.275689688183277,148042,153780,28378796,32926950,True
16,9.22931123974236,2208,8118,5609104,6804792,True
17,9.183164683543648,12418,16858,15157475,19573619,True
18,9.13724886012593,100129,106277,94026792,116925861,True
19,9.0915626158253,7942,14202,6695384,8503184,True
20,9.046104802746173,80680,89164,23499623,27971921,True
21,9.000874278732443,3195,8983,5701967,6808342,True
22,8.95586990733878,98999,106077,44971570,55955042,True
23,8.911090557802085,39368,45401,19120998,24357218,True
24,8.866535105013075,5420,9268,4532191,5850659,True
25,8.822202429488009,1278,7317,1829794,2338217,True
26,8.778091417340569,101342,108995,68739992,79486973,True
27,8.734200960253867,5834,12956,6757068,8083534,True
28,8.690529955452599,83299,91704,124448778,154547475,True
29,8.647077305675335,67393,75367,163251693,204754690,True
30,8.603841919146959,1621,10215,3604787,4682555,True
31,8.560822709551223,3988,12691,7638271,9931281,True
32,8.518018596003467,12865,20062,19384280,25387244,True
33,8.47542850302345,44048,50444,17144756,20570813,True
34,8.433051360508331,24837,32800,57165546,72109454,True
35,8.390886103705789,60034,65421,76149831,87973121,True
36,8.34893167318726,149106,159723,44846020,54301228,True
37,8.307187014821324,1102,7110,1485394,1858196,True
38,8.265651079747217,59381,64814,53275609,66604409,True
39,8.22432282434848,33613,40162,81804272,102546654,True
40,8.183201210226738,69091,77268,94375488,109452167,True
41,8.142285204175604,3882,10584,11049527,13699242,True
42,8.101573778154727,56162,63092,36379508,42441329,True
43,8.061065909263952,28848,32448,23703338,29007823,True
44,8.020760579717633,1628,8366,7502832,9639947,True
45,7.980656776819045,76789,84715,73599988,92584804,True
46,7.94075349293495,271303,278798,222551180,265122342,True
47,7.9010497254702745,2316,7960,2924117,3751293,True
48,7.861544476842923,7591,14112,10636511,13842508,True
49,7.822236754458708,4172,10756,4207095,5283308,True
50,7.783125570686415,19282,24526,8436316,10739828,True
51,7.744209942832983,5364,12605,12103053,15676295,True
52,7.705488893118818,6274,16479,10973177,14100424,True
53,7.666961448653224,5145,11278,8629059,10808066,True
54,7.628626641409958,996,7393,1854103,2321259,True
55,7.590483508202908,78258,85767,36088672,44271454,True
56,7.552531090661893,12887,18118,6949019,8513282,True
57,7.514768435208584,3482,9668,12600988,16019728,True
58,7.477194593032541,50161,57148,55260555,70496979,True
59,7.439808620067378,4295,11289,4453765,5640201,True
60,7.402609576967041,9733,14651,19538944,23834520,True
61,7.365596529082206,6078,10876,6719730,8539646,True
62,7.328768546436795,22281,26787,31279299,37913851,True
63,7.29212470370461,10299,16555,9254649,11216363,True
64,7.255664080186087,9001,15513,11476660,14465806,True
65,7.219385759785157,604,6448,1580253,2018779,True
66,7.183288830986232,26789,33121,32640963,38512109,True
67,7.147372386831301,9520,14614,7531466,9503163,True
68,7.111635524897144,3198,9405,7792004,9530954,True
69,7.076077347272658,590867,597624,110373861,127704421,True
70,7.0406969605362955,6583,15499,13675085,17218429,True
71,7.005493475733614,16912,26289,30365859,38666379,True
72,6.970466008354946,35284,41810,13537884,16842143,True
73,6.935613678313171,76725,83735,30884707,38194719,True
74,6.900935609921605,557,6067,964537,1245838,True
75,6.866430931871998,11563,17951,21219124,25097557,True
76,6.832098777212638,1354,8354,3875100,4850713,True
77,6.797938283326574,66424,71408,36007688,45146493,True
78,6.763948591909941,75500,81038,18405317,21588983,True
79,6.7301288489503905,12212,16408,28776182,35503397,True
80,6.696478204705638,3912,9839,4334626,5480918,True
81,6.66299581368211,7740,13910,13732840,17509492,True
82,6.6296808346136995,21989,29553,62432139,78905452,True
83,6.5965324304406305,541,7695,2484518,3146180,True
84,6.563549768288428,19504,26202,42090399,50818162,True
85,6.530732019446986,45029,48711,70556064,82839129,True
86,6.49807835934975,5955,11075,18712737,23885893,True
87,6.4655879675530015,25984,31018,31550276,40722826,True
88,6.433260027715236,8729,15076,17961116,22361492,True
89,6.40109372757666,21802,29126,57305071,71119942,True
90,6.369088258938777,50643,55352,82542463,99868546,True
91,6.337242817644083,101627,109785,150580744,191998357,True
92,6.305556603555862,67458,73566,151603144,187226610,True
93,6.274028820538083,5402,12220,19353566,24614934,True
94,6.242658676435393,22037,28551,46837655,58515345,True
95,6.211445383053215,3324,9196,3202029,4109028,True
96,6.1803881561379495,3388,10239,3504250,4397789,True
97,6.14948621535726,83242,92198,31162070,39480484,True
98,6.118738784280473,73088,79739,149667264,182306895,True
99,6.08814509035907,7110,13664,11684972,15066945,True
100,6.057704364907275,3470,9195,3435298,4140481,True
101,6.027415843082739,14124,19180,15812022,19775044,True
102,5.9972787638673255,10097,15147,18628696,23198294,True
103,5.967292370047989,11002,18151,24961475,30834942,True
104,5.937455908197749,58949,62725,44223790,54042342,True
105,5.90776862865676,20295,27724,23615156,28925129,True
106,5.878229785513477,18954,22613,9019969,11596543,True
107,5.848838636585909,38785,45119,20575285,26520956,True
108,5.81959444340298,202861,208046,122697010,141965865,True
109,5.790496471185965,51726,59238,38011161,44766586,True
110,5.761543988830035,6873,12568,12370992,15125010,True
111,5.732736268885885,4340,9640,4583786,5362886,True
112,5.7040725875414555,1864,9208,2452858,2978213,True
113,5.675552224603749,4450,10456,6464214,7566618,True
114,5.64717446348073,68490,75412,133690765,162730096,True
115,5.618938591163326,1938,8593,4422611,5763355,True
116,5.59084389820751,7533,14267,11159143,14118302,True
117,5.5628896787164726,13944,17870,29461796,37418940,True
118,5.5350752303228905,988,8370,2514504,3286728,True
119,5.507399854171276,1866,7480,3756321,4762779,True
120,5.47986285490042,303615,308621,79925885,96927133,True
121,5.452463540625917,17055,22994,21532027,25903660,True
122,5.425201222922787,37882,44672,10699605,12449092,True
123,5.398075216808174,16592,20763,47214216,59667703,True
124,5.371084840724133,74890,79004,19075721,23215265,True
125,5.344229416520512,966,7701,2114248,2663143,True
126,5.317508269437909,13488,19713,33166889,42145658,True
127,5.29092072809072,39384,47014,24776608,30246619,True
128,5.264466124450267,25576,32493,25339770,31452844,True
129,5.238143793828015,19044,26379,60737017,78545739,True
130,5.211953074858875,6151,12710,6102408,7675964,True
131,5.18589330948458,7123,13477,12600612,14954851,True
132,5.159963842937158,1582,8097,2419793,3082185,True
133,5.134164023722472,575,6228,1654856,2090390,True
134,5.10849320360386,33711,39018,33805684,43035615,True
135,5.082950737585841,687,7917,3309858,4280205,True
136,5.057535983897911,7119,13754,21736616,27212270,True
137,5.032248303978422,3777,13800,9059217,11717499,True
138,5.00708706245853,86922,92069,103608051,129722827,True
139,4.982051627146237,12994,18900,24162573,31421895,True
140,4.957141369010507,14321,19690,31337388,39069184,True
141,4.932355662165454,3336,8740,10196722,12832572,True
142,4.907693883854627,34313,42769,101412342,129474309,True
143,4.883155414435354,10776,17741,12063163,15522501,True
144,4.858739637363177,2357,9010,3715706,4567839,True
145,4.834445939176361,3622,8963,7580991,9331338,True
146,4.810273709480479,2532,11494,4610907,5854400,True
147,4.786222340933077,158164,165951,74635780,93379945,True
148,4.762291229228412,34139,42303,37394986,44929525,True
149,4.738479773082269,17197,23275,30907194,39203195,True
150,4.714787374216858,775,6057,2364009,2983570,True
151,4.691213437345773,5423,11540,7519936,9242904,True
152,4.667757370159045,3216,11375,9913485,12866435,True
153,4.64441858330825,17980,22364,21844502,26051354,True
154,4.621196490391708,13125,19021,12469145,15259090,True
155,4.59809050793975,2347,9242,2029681,2501210,True
156,4.575100055400051,21829,29145,39347670,46818058,True
157,4.5522245551230505,9221,14710,6059898,7451611,True
158,4.529463432347435,8687,14615,17965151,22893231,True
159,4.506816115185698,2911,9184,5358013,6848237,True
160,4.48428203460977,21223,26698,42687286,51963225,True
161,4.461860624436721,7655,16554,6368261,8121620,True
162,4.4395513213145374,75116,79544,18554595,22107992,True
163,4.417353564707965,170019,177993,57876753,72059436,True
164,4.3952667968844255,151251,159494,176600938,205180811,True
165,4.373290462900004,8565,14865,16532931,20513156,True
166,4.351424010585504,9797,15386,32609421,42057214,True
167,4.329666890532576,22398,29794,11355168,14144684,True
168,4.308018556079913,8734,12556,19754275,24154706,True
169,4.286478463299514,1237,8305,3353520,4361733,True
170,4.265046070983017,55473,65324,58665567,72044486,True
171,4.243720840628102,7857,17177,10567882,13040593,True
172,4.222502236424962,6464,13090,5849217,7461874,True
173,4.201389725242837,12567,20024,20353073,24243791,True
174,4.180382776616623,1404,9716,2106049,2685094,True
175,4.15948086273354,1225,7987,2479689,2974869,True
176,4.138683458419872,2853,9272,9256807,11874319,True
177,4.117990041127773,148035,154126,43918062,54870227,True
178,4.097400090922134,1212836,1220516,298513266,352842628,True
179,4.0769130904675235,15371,21511,22088766,27736369,True
180,4.056528525015186,1349,7437,4832622,6042890,True
181,4.03624588239011,19084,26987,13345003,17409838,True
182,4.01606465297816,55873,65127,54371987,65889391,True
183,3.9959843297132687,13902,21503,37091713,48291502,True
184,3.976004408064702,2726,9962,6948600,8819710,True
185,3.9561243860243787,1120,7157,3722435,4678115,True
186,3.9363437640942567,21026,27513,33051190,42957728,True
187,3.9166620452737853,6009,13986,7498416,9622904,True
188,3.8970787350474163,6965,17558,16114523,19801193,True
189,3.877593341372179,121273,128299,122153374,149361393,True
190,3.858205374665318,804195,813545,424560652,489544776,True
191,3.8389143477919916,21921,27450,9349780,11524771,True
192,3.8197197760530317,2965,10290,4736061,5994892,True
193,3.8006211771727667,1209,7699,2137197,2698597,True
194,3.781618071286903,41100,46800,58156376,72493059,True
195,3.7627099809304685,10181,16348,19644802,23325227,True
196,3.7438964310258163,3854,10700,5830778,7194536,True
197,3.725176948870687,11979,18547,17782973,22007549,True
198,3.7065510641263337,14976,21132,33882939,42998826,True
199,3.688018308805702,12645,20937,15941951,20601204,True
200,3.6695782172616735,6196,12043,5552480,6947366,True
201,3.6512303261753654,11280,17568,18674817,23671331,True
202,3.6329741745444886,111900,119289,92384088,109811947,True
203,3.614809303671766,1285654,1291429,283037304,333779158,True
204,3.5967352571534073,76568,84121,119347493,139306841,True
205,3.5787515808676402,3333,10385,8922457,11126270,True
206,3.560857822963302,3899,9961,4930789,6120766,True
207,3.5430535338484854,31103,37785,22063842,25508099,True
208,3.525338266179243,11129,17396,28324840,34668154,True
209,3.5077115748483467,812,6737,1741095,2175787,True
210,3.4901730169741048,2057,8406,7656341,9510804,True
211,3.472722151889234,4191,10508,4204971,5375586,True
212,3.455358541129788,13292,19630,8144553,9499500,True
213,3.438081748424139,50002,53920,92179684,115609825,True
214,3.420891339682018,158348,162822,33011176,38924985,True
215,3.403786882983608,2539,7821,1377748,1785599,True
216,3.38676794856869,1428,7234,3603453,4506140,True
217,3.3698341088258466,1293,8230,1431213,1866788,True
218,3.3529849382817174,74414,80911,26461546,33768640,True
219,3.336220013590309,102928,109334,90787947,113415924,True
220,3.3195389135223574,2144,9205,2742391,3415404,True
221,3.3029412189547456,62209,71529,65924682,79355628,True
222,3.286426512859972,14594,18742,14596585,18289693,True
223,3.269994380295672,379,7167,1209269,1597598,True
224,3.2536444083941936,10746,16207,15087700,18879160,True
225,3.2373761863522224,148486,155607,41293256,49888146,True
226,3.2211893054204612,96953,104548,73580859,92634717,True
227,3.2050833588933587,10391,17611,7278030,8946884,True
228,3.189057942098892,30151,36616,28472044,33468126,True
229,3.1731126523883972,114425,123353,116751509,144662869,True
230,3.157247089126455,12731,17484,11992392,15029635,True
231,3.141460853680823,2524,9696,9849069,12559179,True
232,3.1257535494124187,14886,20756,31169108,39095082,True
233,3.1101247816653568,2895,8513,1572951,1976490,True
234,3.09457415775703,103155,110233,160432619,195377332,True
235,3.079101286968245,75467,81618,26806838,33479353,True
236,3.0637057805334034,72287,80291,96828109,112295936,True
237,3.048387251630736,19187,26001,17089997,20537412,True
238,3.0331453153725825,13816,19686,13126409,16548447,True
239,3.0179795887957197,30954,38737,69734240,86998283,True
240,3.0028896908517413,2394,8001,7442293,9536705,True
241,2.9878752423974824,1669,7366,3748168,4754190,True
242,2.972935866185495,28880,34563,14257700,18029506,True
243,2.9580711868545677,8841,18606,16067066,20571512,True
244,2.943280830920295,3815,9635,11001518,13997062,True
245,2.9285644267656936,4476,10939,4543471,5607710,True
246,2.9139216046318652,94128,99274,142556210,167860362,True
247,2.899351996608706,7329,12937,16378287,21343240,True
248,2.8848552366256626,26459,34110,25033176,30393903,True
249,2.870430960442534,157017,162850,61313493,74977129,True
250,2.8560788056403217,3034,11281,11050839,14084715,True
251,2.84179841161212,42553,48352,97250236,118287825,True
252,2.8275894195540596,2835,9373,3763585,4753576,True
253,2.8134514724562893,621,6577,1495869,1894252,True
254,2.799384215094008,4673,11863,7305841,9171149,True
255,2.7853872940185376,1770,9225,6579178,8416423,True
256,2.771460357548445,132837,139481,220018786,254432351,True
257,2.7576030557607027,29799,39106,22503161,28224290,True
258,2.7438150404818993,2999,9289,7839852,9816576,True
259,2.7300959652794896,3883,11558,6931431,8981153,True
260,2.716445485453092,64547,69840,81324460,101433085,True
261,2.7028632580258267,1466,10456,5341549,6857809,True
262,2.6893489417356977,31297,35907,23051464,27787608,True
263,2.6759021970270194,7397,14035,6884907,8521226,True
