iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,1,5.0,89,0,11,0
1,4,1.25,91,0,9,0
2,2,2.5,91,0,9,0
3,1,5.0,88,0,12,0
4,2,2.5,91,0,9,0
5,2,2.5,94,0,6,0
6,3,1.6666666666666667,79,0,21,0
7,2,2.5,88,88,12,12
8,2,2.5,91,0,9,0
9,5,1.0,87,0,13,0
10,1,5.0,91,91,9,9
11,1,5.0,92,0,8,0
12,1,5.0,91,91,9,9
13,3,1.6666666666666667,88,88,12,12
14,3,1.6666666666666667,90,0,10,0
15,2,2.5,85,0,15,0
16,3,1.6666666666666667,92,0,8,0
17,1,5.0,92,0,8,0
18,3,1.6666666666666667,91,0,9,0
19,3,1.6666666666666667,88,88,12,12
20,3,1.6666666666666667,91,91,9,9
21,1,5.0,90,90,10,10
22,3,1.6666666666666667,90,0,10,0
23,2,2.5,90,0,10,0
24,2,2.5,92,0,8,0
25,3,1.6666666666666667,86,0,14,0
26,3,1.6666666666666667,91,0,9,0
27,2,2.5,91,0,9,0
28,1,5.0,93,0,7,0
29,2,2.5,94,94,6,6
30,2,2.5,93,93,7,7
31,2,2.5,92,92,8,8
32,1,5.0,95,0,5,0
33,4,1.25,90,0,10,0
34,1,5.0,96,0,4,0
35,4,1.25,90,90,10,10
36,4,1.25,94,0,6,0
37,2,2.5,87,0,13,0
38,1,5.0,93,0,7,0
39,1,5.0,91,0,9,0
40,2,2.5,92,0,8,0
41,3,1.6666666666666667,89,0,11,0
42,1,5.0,90,0,10,0
43,2,2.5,85,0,15,0
44,4,1.25,88,0,12,0
45,3,1.6666666666666667,90,0,10,0
46,1,5.0,93,0,7,0
47,1,5.0,86,0,14,0
48,1,5.0,88,0,12,0
49,2,2.5,91,0,9,0
50,4,1.25,89,0,11,0
51,2,2.5,86,86,14,14
52,2,2.5,90,90,10,10
53,2,2.5,87,0,13,0
54,1,5.0,92,0,8,0
55,4,1.25,92,0,8,0
56,2,2.5,90,90,10,10
57,4,1.25,90,0,10,0
58,2,2.5,93,0,7,0
59,5,1.0,95,95,5,5
60,4,1.25,88,0,12,0
61,1,5.0,86,86,14,14
62,3,1.6666666666666667,88,0,12,0
63,1,5.0,90,0,10,0
64,1,5.0,85,0,15,0
65,2,2.5,87,0,13,0
66,1,5.0,89,0,11,0
67,3,1.6666666666666667,92,0,8,0
68,1,5.0,88,0,12,0
69,1,5.0,94,0,6,0
70,2,2.5,88,0,12,0
71,4,1.25,92,92,8,8
72,1,5.0,87,0,13,0
73,1,5.0,90,90,10,10
74,1,5.0,94,94,6,6
