iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,158,718,170070,196628,True
1,49.75,979,1461,464090,534652,True
2,49.50125,828,1270,189062,228151,True
3,49.25374375,340,826,203234,243731,True
4,49.007475031249996,12176,13094,751723,882102,True
5,48.762437656093745,652,1298,391286,450770,True
6,48.51862546781327,2248,3511,720064,816505,True
8,48.034652178771836,906,1926,325332,385068,True
9,47.794478917877974,1840,2302,247332,283415,True
11,47.317728990672144,1126,2159,327150,370354,True
14,46.61150597077024,12992,14835,1942537,2287660,True
15,46.37844844091639,7864,8990,1027455,1236114,True
16,46.14655619871181,740,1294,297278,349983,True
17,45.91582341771825,671,1099,98195,116933,True
18,45.68624430062966,1017,2119,793762,959283,True
22,44.779349536693914,206,1223,218822,248410,True
23,44.555452789010445,5632,7475,1942537,2287660,True
24,44.33267552506539,667,1407,220473,263288,True
25,44.111012147440064,536,1282,474331,558787,True
26,43.89045708670287,5240,6014,530261,611190,True
27,43.671004801269355,453,1421,319114,378296,True
28,43.452649777263005,1508,2670,810952,978305,True
32,42.590092980017346,948,2110,810952,978305,True
33,42.37714251511726,1297,2203,267565,305707,True
34,42.16525680254167,2569,3738,378332,422300,True
36,41.74465836593632,1128,3545,2894097,3434599,True
37,41.53593507410663,940,1945,262603,297277,True
38,41.3282553987361,820,1418,268970,323086,True
39,41.12161412174242,168,906,474331,558787,True
40,40.91600605113371,15852,16382,456957,524822,True
41,40.71142602087804,1024,2223,263540,300989,True
42,40.50786889077364,5360,7606,3235413,3822779,True
43,40.305329546319776,6880,7798,904681,1065955,True
44,40.10380289858818,1721,3161,1588794,1876541,True
45,39.90328388409524,18784,21305,1979337,2376783,True
46,39.70376746467476,1132,2367,623496,707409,True
47,39.505248627351385,3395,4495,488573,578991,True
48,39.30772238421463,502,1496,445508,535454,True
49,39.11118377229356,1944,2866,753699,868542,True
50,38.91562785343209,744,2496,704492,851168,True
53,38.334807243266134,4987,6288,1419353,1617866,True
54,38.1431332070498,2776,4726,1880247,2265872,True
55,37.95241754101455,1216,2419,931135,1061098,True
57,37.57384217604293,1631,2578,367400,442102,True
58,37.385972965162715,15840,18451,1234273,1451786,True
60,37.01304788483522,2101,2569,193724,222870,True
62,36.643842732183984,746,1284,439501,516959,True
63,36.460623518523064,335,1339,322661,382196,True
64,36.27832040093045,1876,2530,342136,395827,True
65,36.096928798925795,7648,9094,1714941,2031677,True
66,35.91644415493116,3392,4166,385315,451533,True
67,35.73686193415651,13256,14158,1363579,1571918,True
68,35.55817762448572,3936,6481,4575177,5240911,True
69,35.38038673636329,243,674,80353,92698,True
70,35.20348480268147,248,990,530971,621043,True
72,34.85233004177472,10912,13459,4679977,5355503,True
75,34.33215465935998,96,778,359805,431774,True
76,34.16049388606318,3252,3946,498535,600047,True
77,33.989691416632866,1752,2214,179510,206642,True
