iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,1833,2915,1468711,1897685,True
1,19.9,1900,3411,2122817,2799278,True
2,19.8005,2858,3940,995000,1246228,True
3,19.7014975,777,1854,844962,1084395,True
4,19.602990012499998,1060,1964,727011,927907,True
5,19.5049750624375,2723,3849,1488082,1880311,True
6,19.40745018712531,2334,3411,1838885,2410743,True
7,19.31041293618968,5084,7198,7944962,10739058,True
8,19.213860871508732,698,1568,1168402,1437052,True
9,19.117791567151187,2367,3172,2689920,3404526,True
10,19.022202609315432,10983,12240,2660635,3396751,True
11,18.927091596268856,2492,3360,2243307,2832244,True
12,18.83245613828751,3468,4848,2230736,2862553,True
13,18.738293857596073,8287,9390,3939797,5397184,True
14,18.644602388308094,5693,6775,4348763,5729312,True
15,18.551379376366555,7547,8419,4750475,6385359,True
16,18.45862247948472,2719,3742,2700009,3553674,True
17,18.366329367087296,6436,7380,2584931,3212401,True
18,18.27449772025186,1555,2328,666305,854987,True
19,18.1831252316506,650,1534,877420,1143649,True
20,18.092209605492346,9613,10636,2532324,3322574,True
21,18.001748557464886,21826,22775,3506035,4403484,True
22,17.91173981467756,5022,5804,2761633,3561008,True
23,17.82218111560417,872,2421,1616879,2084452,True
24,17.73307021002615,1119,2030,894840,1176607,True
25,17.644404858976017,5501,6411,2027072,2661305,True
26,17.556182834681138,4848,5755,845499,1009630,True
27,17.468401920507734,5648,6898,2244809,2892958,True
28,17.381059910905197,3920,4504,1395108,1812983,True
29,17.29415461135067,27814,29751,11475154,14261092,True
30,17.207683838293917,956,1784,857637,1134948,True
31,17.121645419102446,4894,5646,1823704,2350653,True
32,17.036037192006933,17840,19481,10946271,12843959,True
33,16.9508570060469,4399,5343,3361839,4171340,True
34,16.866102721016663,3626,4934,2351540,3155703,True
36,16.69786334637452,583,1610,851765,1080968,True
37,16.614374029642647,7360,8889,8883531,11440340,True
38,16.531302159494434,19862,21642,5020259,6549561,True
39,16.44864564869696,74192,75648,5537061,6485927,True
40,16.366402420453475,3014,3960,3213150,4483204,True
41,16.284570408351208,3028,4255,2049163,2583868,True
42,16.203147556309453,624,2058,1775934,2329352,True
43,16.122131818527905,1340,2334,636636,785288,True
44,16.041521159435266,2964,4004,2662085,3455440,True
45,15.96131355363809,7396,9089,2445926,2938467,True
46,15.8815069858699,16168,17504,1488793,1873531,True
47,15.802099450940549,2058,2844,993162,1280493,True
48,15.723088953685846,6074,7097,2343851,2954740,True
49,15.644473508917416,1476,3024,2127601,2781459,True
50,15.56625114137283,5998,6915,1881420,2380602,True
51,15.488419885665966,4997,6584,2447794,2978609,True
52,15.410977786237636,9162,11669,5588716,6660810,True
53,15.333922897306447,5161,6555,4418052,5665745,True
54,15.257253282819915,4754,5818,1210295,1507378,True
55,15.180967016405816,5580,6630,3417171,4492687,True
56,15.105062181323786,22065,23425,3128882,3821022,True
57,15.029536870417168,4260,5278,1388610,1728524,True
58,14.954389186065082,1320,2042,964535,1197528,True
