iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,644,1290,244598,288018,True
1,9.95,370,1549,356712,404531,True
2,9.90025,3384,5939,931801,1112162,True
3,9.85074875,274,2186,1115710,1355669,True
4,9.801495006249999,7392,9937,4575177,5240911,True
5,9.75248753121875,51296,53841,4575177,5240911,True
6,9.703725093562655,1588,2230,203062,238130,True
7,9.65520646809484,668,1286,474254,564658,True
9,9.558895783575593,179,1295,392669,468399,True
10,9.511101304657716,2882,3905,431950,484946,True
12,9.416228069143756,876,1232,109042,129264,True
13,9.369146928798036,15712,17561,1107753,1302764,True
14,9.322301194154047,3256,5302,2140239,2563019,True
16,9.22931123974236,1052,1794,462103,543687,True
17,9.183164683543648,348,822,189062,228151,True
19,9.0915626158253,219,629,81849,97026,True
20,9.046104802746173,526,1134,170070,196628,True
21,9.000874278732443,5227,7406,2809266,3336875,True
22,8.95586990733878,219,1285,274564,324237,True
23,8.911090557802085,111,482,60337,68301,True
24,8.866535105013075,2208,2890,359805,431774,True
25,8.822202429488009,1088,2773,598737,706449,True
26,8.778091417340569,680,1274,197677,232277,True
27,8.734200960253867,1274,1756,190459,227934,True
30,8.603841919146959,242,1263,327150,370354,True
31,8.560822709551223,10468,12402,4397524,5047475,True
32,8.518018596003467,122,1137,323622,363002,True
34,8.433051360508331,5072,6518,1265565,1513021,True
35,8.390886103705789,1164,1834,241621,288534,True
36,8.34893167318726,11588,13546,1459456,1748863,True
37,8.307187014821324,104,638,262535,311078,True
38,8.265651079747217,7792,8280,282042,333853,True
39,8.22432282434848,2666,3404,532592,639976,True
40,8.183201210226738,9378,10498,604332,724455,True
41,8.142285204175604,2011,3854,551213,655365,True
42,8.101573778154727,16272,17734,828573,968109,True
43,8.061065909263952,824,1973,289463,334258,True
44,8.020760579717633,1604,2766,810952,978305,True
45,7.980656776819045,1846,2840,445508,535454,True
46,7.94075349293495,323,877,130642,148253,True
48,7.861544476842923,3984,5012,359041,423006,True
49,7.822236754458708,416,950,322389,383555,True
50,7.783125570686415,689,1401,596486,722100,True
51,7.744209942832983,6441,6871,592732,681581,True
