0.0226442813873291,-0.0006110957806700856
0.029129743576049805,-0.0007746270896776099
0.05837821960449219,-0.0007734049248492101
0.0661628246307373,-0.000774555090714924
0.09828567504882812,-0.0007742312609420653
0.11159348487854004,-0.0010307229522997523
0.12425565719604492,-0.0015373218508202093
0.13121819496154785,-0.0015488462547445516
0.15545129776000977,-0.0030765355517718444
0.1745302677154541,-0.003094529162552716
0.19912505149841309,-0.0030881264433372225
0.2114574909210205,-0.003075967752323077
0.2188572883605957,-1.25
0.2390575408935547,-3.125
0.24660038948059082,-0.0010302663270651286
0.2570838928222656,-0.0007742312609420653
0.2637162208557129,-0.0007743511663180474
0.27144575119018555,-0.0007685545889914163
0.27837610244750977,-0.0007717098872435391
0.28624558448791504,-0.003088889553858168
0.29453420639038086,-0.0010225128573003424
0.3080558776855469,-0.0010320952598122425
0.3147141933441162,-0.003082795208950896
0.32166099548339844,-0.0030752110123306348
0.32765936851501465,-3.125
