iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,9865,12104,3796712,4492205,True
1,49.75,1154,4166,2259198,2782695,True
2,49.50125,879,3106,1541686,1858401,True
3,49.25374375,898,2756,1786790,2193823,True
4,49.007475031249996,781,2670,1326764,1614203,True
5,48.762437656093745,7723,10004,3983660,4822560,True
6,48.51862546781327,2040,4954,5250977,6309422,True
7,48.27603234047421,1423,3300,1039541,1265235,True
8,48.034652178771836,9077,12617,7256171,8718683,True
9,47.794478917877974,6225,9086,8026028,9543086,True
10,47.555506523288585,4308,7778,6536816,7659674,True
11,47.317728990672144,2840,5415,4731143,5601642,True
12,47.08114034571879,449,2246,738062,887109,True
13,46.84573464399019,2750,5268,3389795,4112216,True
14,46.61150597077024,2391,5389,4886263,6069206,True
15,46.37844844091639,10112,13467,4845079,5942728,True
16,46.14655619871181,4431,6840,4869385,5808994,True
17,45.91582341771825,23233,26740,14711730,17264442,True
18,45.68624430062966,1071,2979,1177977,1437910,True
19,45.45781307912651,23812,27754,27626899,31985150,True
20,45.23052401373088,656,2823,1808233,2230240,True
21,45.004371393662225,789,2890,1169500,1426425,True
22,44.779349536693914,2626,4673,6003957,7103035,True
23,44.555452789010445,3614,6205,2082195,2443407,True
24,44.33267552506539,1697,4861,3090546,3779065,True
25,44.111012147440064,12717,15621,9825399,11448959,True
26,43.89045708670287,1702,4519,2361936,2842677,True
27,43.671004801269355,9149,13103,6715689,8022991,True
28,43.452649777263005,6115,9687,7422654,8929206,True
29,43.23538652837669,3533,6793,6255146,7498680,True
30,43.0192095957348,1768,3988,1415577,1748017,True
31,42.804113547756124,2679,5564,2403550,2845482,True
32,42.590092980017346,8501,11291,7594711,9193495,True
33,42.37714251511726,1021,3495,1734394,2130592,True
34,42.16525680254167,3282,6735,8619817,10470327,True
35,41.95443051852896,1231,3339,2870766,3475669,True
36,41.74465836593632,2556,4798,1841718,2251860,True
37,41.53593507410663,6186,9152,10286478,12299754,True
38,41.3282553987361,1471,3845,1523281,1854254,True
39,41.12161412174242,2523,5537,2824188,3477052,True
40,40.91600605113371,2530,5436,5746108,7061859,True
41,40.71142602087804,5039,7378,10654221,12361777,True
42,40.50786889077364,19849,21825,5376411,6276470,True
43,40.305329546319776,10048,12301,4090230,4858054,True
44,40.10380289858818,5185,8971,6172552,7463194,True
45,39.90328388409524,1979,5028,3631634,4482454,True
46,39.70376746467476,10055,12316,4851358,5881398,True
47,39.505248627351385,3737,6556,2548846,3126958,True
48,39.30772238421463,4107,6657,4737954,5620455,True
