iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,31,1.1935483870967742,92,0,8,0
1,30,1.2333333333333334,85,0,15,0
2,30,1.2333333333333334,88,0,12,0
3,31,1.1935483870967742,90,0,10,0
4,35,1.0571428571428572,95,0,5,0
5,33,1.121212121212121,88,0,12,0
6,34,1.088235294117647,87,0,13,0
7,32,1.15625,87,0,13,0
8,32,1.15625,88,0,12,0
9,33,1.121212121212121,90,0,10,0
10,31,1.1935483870967742,88,0,12,0
11,33,1.121212121212121,90,0,10,0
12,32,1.15625,91,0,9,0
13,34,1.088235294117647,88,0,12,0
14,32,1.15625,89,0,11,0
15,31,1.1935483870967742,90,0,10,0
16,33,1.121212121212121,93,0,7,0
17,30,1.2333333333333334,81,0,19,0
18,31,1.1935483870967742,89,0,11,0
19,34,1.088235294117647,93,0,7,0
20,31,1.1935483870967742,85,0,15,0
21,34,1.088235294117647,92,0,8,0
22,32,1.15625,92,0,8,0
23,33,1.121212121212121,91,0,9,0
24,34,1.088235294117647,92,0,8,0
25,31,1.1935483870967742,88,0,12,0
26,36,1.0277777777777777,94,0,6,0
27,32,1.15625,87,0,13,0
28,32,1.15625,91,0,9,0
29,32,1.15625,92,0,8,0
30,29,1.2758620689655173,88,0,12,0
31,34,1.088235294117647,92,0,8,0
32,34,1.088235294117647,89,0,11,0
33,34,1.088235294117647,91,0,9,0
34,28,1.3214285714285714,89,0,11,0
35,33,1.121212121212121,91,0,9,0
36,30,1.2333333333333334,88,0,12,0
37,31,1.1935483870967742,90,0,10,0
38,34,1.088235294117647,93,0,7,0
39,31,1.1935483870967742,88,0,12,0
40,32,1.15625,91,0,9,0
41,33,1.121212121212121,88,0,12,0
42,33,1.121212121212121,90,0,10,0
43,29,1.2758620689655173,88,0,12,0
44,32,1.15625,93,0,7,0
45,32,1.15625,91,0,9,0
46,29,1.2758620689655173,87,0,13,0
47,31,1.1935483870967742,90,0,10,0
48,32,1.15625,87,0,13,0
49,30,1.2333333333333334,90,0,10,0
50,30,1.2333333333333334,86,0,14,0
51,33,1.121212121212121,92,0,8,0
52,31,1.1935483870967742,92,0,8,0
53,35,1.0571428571428572,91,0,9,0
54,32,1.15625,93,0,7,0
55,31,1.1935483870967742,88,0,12,0
56,35,1.0571428571428572,92,0,8,0
57,33,1.121212121212121,88,0,12,0
58,33,1.121212121212121,95,0,5,0
59,33,1.121212121212121,91,0,9,0
60,33,1.121212121212121,86,0,14,0
61,31,1.1935483870967742,87,0,13,0
62,31,1.1935483870967742,89,0,11,0
63,33,1.121212121212121,95,0,5,0
64,31,1.1935483870967742,90,0,10,0
65,33,1.121212121212121,90,0,10,0
66,33,1.121212121212121,86,0,14,0
67,32,1.15625,90,0,10,0
68,33,1.121212121212121,94,0,6,0
69,33,1.121212121212121,88,0,12,0
70,34,1.088235294117647,91,0,9,0
71,36,1.0277777777777777,90,0,10,0
72,31,1.1935483870967742,89,0,11,0
73,35,1.0571428571428572,91,0,9,0
74,33,1.121212121212121,93,0,7,0
75,27,1.3703703703703705,88,0,12,0
76,32,1.15625,90,0,10,0
77,32,1.15625,91,0,9,0
78,35,1.0571428571428572,90,0,10,0
79,35,1.0571428571428572,89,0,11,0
80,35,1.0571428571428572,93,0,7,0
81,32,1.15625,91,0,9,0
82,34,1.088235294117647,92,0,8,0
83,28,1.3214285714285714,89,0,11,0
84,35,1.0571428571428572,89,0,11,0
85,30,1.2333333333333334,86,0,14,0
86,29,1.2758620689655173,86,0,14,0
87,36,1.0277777777777777,90,0,10,0
88,32,1.15625,91,0,9,0
89,31,1.1935483870967742,88,0,12,0
90,32,1.15625,94,0,6,0
91,32,1.15625,81,0,19,0
92,31,1.1935483870967742,88,0,12,0
93,30,1.2333333333333334,88,0,12,0
94,34,1.088235294117647,92,0,8,0
95,30,1.2333333333333334,90,0,10,0
96,33,1.121212121212121,88,0,12,0
97,33,1.121212121212121,86,0,14,0
98,30,1.2333333333333334,87,0,13,0
99,33,1.121212121212121,91,0,9,0
100,32,1.15625,90,0,10,0
101,32,1.15625,94,0,6,0
102,35,1.0571428571428572,94,0,6,0
103,33,1.121212121212121,90,0,10,0
104,33,1.121212121212121,86,0,14,0
105,34,1.088235294117647,88,0,12,0
106,35,1.0571428571428572,91,0,9,0
107,33,1.121212121212121,90,0,10,0
108,29,1.2758620689655173,88,0,12,0
109,32,1.15625,87,0,13,0
110,33,1.121212121212121,92,0,8,0
111,29,1.2758620689655173,88,0,12,0
112,30,1.2333333333333334,83,0,17,0
113,33,1.121212121212121,91,0,9,0
114,33,1.121212121212121,91,0,9,0
115,35,1.0571428571428572,96,0,4,0
116,27,1.3703703703703705,85,0,15,0
117,33,1.121212121212121,89,0,11,0
118,31,1.1935483870967742,86,0,14,0
119,33,1.121212121212121,87,0,13,0
120,32,1.15625,92,0,8,0
121,33,1.121212121212121,91,0,9,0
122,35,1.0571428571428572,94,0,6,0
123,31,1.1935483870967742,87,0,13,0
124,30,1.2333333333333334,87,0,13,0
125,30,1.2333333333333334,88,0,12,0
126,36,1.0277777777777777,89,0,11,0
127,34,1.088235294117647,90,0,10,0
128,33,1.121212121212121,94,0,6,0
129,32,1.15625,88,0,12,0
130,34,1.088235294117647,89,0,11,0
131,33,1.121212121212121,94,0,6,0
132,33,1.121212121212121,92,0,8,0
133,27,1.3703703703703705,86,0,14,0
134,32,1.15625,89,0,11,0
135,33,1.121212121212121,91,0,9,0
136,32,1.15625,93,0,7,0
137,30,1.2333333333333334,88,0,12,0
138,32,1.15625,91,0,9,0
139,27,1.3703703703703705,82,0,18,0
140,32,1.15625,90,0,10,0
141,32,1.15625,92,0,8,0
142,32,1.15625,88,0,12,0
143,34,1.088235294117647,92,0,8,0
144,33,1.121212121212121,92,0,8,0
145,31,1.1935483870967742,88,0,12,0
146,35,1.0571428571428572,96,0,4,0
147,35,1.0571428571428572,93,0,7,0
148,32,1.15625,88,0,12,0
149,31,1.1935483870967742,91,0,9,0
150,32,1.15625,89,0,11,0
151,30,1.2333333333333334,88,0,12,0
152,37,1.0,98,0,2,0
153,35,1.0571428571428572,95,0,5,0
154,33,1.121212121212121,89,0,11,0
155,33,1.121212121212121,90,0,10,0
156,34,1.088235294117647,96,0,4,0
157,33,1.121212121212121,90,0,10,0
158,30,1.2333333333333334,89,0,11,0
159,36,1.0277777777777777,93,0,7,0
160,30,1.2333333333333334,84,0,16,0
161,32,1.15625,91,0,9,0
162,36,1.0277777777777777,89,0,11,0
163,32,1.15625,91,0,9,0
164,34,1.088235294117647,91,0,9,0
165,28,1.3214285714285714,84,0,16,0
166,34,1.088235294117647,90,0,10,0
167,32,1.15625,88,0,12,0
168,35,1.0571428571428572,89,0,11,0
169,33,1.121212121212121,90,0,10,0
170,33,1.121212121212121,89,0,11,0
171,36,1.0277777777777777,94,0,6,0
172,31,1.1935483870967742,88,0,12,0
173,33,1.121212121212121,88,0,12,0
174,28,1.3214285714285714,86,0,14,0
175,32,1.15625,91,0,9,0
176,36,1.0277777777777777,89,0,11,0
177,30,1.2333333333333334,88,0,12,0
178,33,1.121212121212121,92,0,8,0
179,36,1.0277777777777777,92,0,8,0
180,35,1.0571428571428572,90,0,10,0
181,28,1.3214285714285714,88,0,12,0
182,33,1.121212121212121,86,0,14,0
183,31,1.1935483870967742,89,0,11,0
184,33,1.121212121212121,87,0,13,0
185,34,1.088235294117647,90,0,10,0
186,32,1.15625,93,0,7,0
187,32,1.15625,88,0,12,0
188,35,1.0571428571428572,93,0,7,0
189,36,1.0277777777777777,95,0,5,0
190,28,1.3214285714285714,86,0,14,0
191,32,1.15625,91,0,9,0
192,32,1.15625,86,0,14,0
193,32,1.15625,92,0,8,0
194,30,1.2333333333333334,88,0,12,0
195,32,1.15625,88,0,12,0
196,36,1.0277777777777777,93,0,7,0
197,34,1.088235294117647,92,0,8,0
198,33,1.121212121212121,92,0,8,0
199,35,1.0571428571428572,94,0,6,0
200,32,1.15625,84,0,16,0
201,33,1.121212121212121,90,0,10,0
202,35,1.0571428571428572,94,0,6,0
203,32,1.15625,93,0,7,0
204,31,1.1935483870967742,89,0,11,0
205,31,1.1935483870967742,88,0,12,0
206,34,1.088235294117647,91,0,9,0
207,32,1.15625,87,0,13,0
208,29,1.2758620689655173,84,0,16,0
209,36,1.0277777777777777,95,0,5,0
210,35,1.0571428571428572,96,0,4,0
211,32,1.15625,90,0,10,0
212,32,1.15625,88,0,12,0
213,28,1.3214285714285714,85,0,15,0
214,29,1.2758620689655173,91,0,9,0
215,26,1.4230769230769231,84,0,16,0
216,34,1.088235294117647,90,0,10,0
217,32,1.15625,92,0,8,0
218,31,1.1935483870967742,90,0,10,0
219,32,1.15625,87,0,13,0
220,35,1.0571428571428572,95,0,5,0
221,26,1.4230769230769231,83,0,17,0
222,32,1.15625,93,0,7,0
223,30,1.2333333333333334,90,0,10,0
224,34,1.088235294117647,92,0,8,0
225,36,1.0277777777777777,92,0,8,0
226,36,1.0277777777777777,95,0,5,0
227,32,1.15625,89,0,11,0
228,34,1.088235294117647,93,0,7,0
229,31,1.1935483870967742,87,0,13,0
230,33,1.121212121212121,92,0,8,0
231,34,1.088235294117647,91,0,9,0
232,33,1.121212121212121,91,0,9,0
233,36,1.0277777777777777,93,0,7,0
234,35,1.0571428571428572,89,0,11,0
235,31,1.1935483870967742,89,0,11,0
236,30,1.2333333333333334,85,0,15,0
237,28,1.3214285714285714,83,0,17,0
238,35,1.0571428571428572,95,0,5,0
239,35,1.0571428571428572,97,0,3,0
240,32,1.15625,89,0,11,0
241,31,1.1935483870967742,88,0,12,0
242,31,1.1935483870967742,87,0,13,0
243,31,1.1935483870967742,90,0,10,0
244,32,1.15625,94,0,6,0
245,33,1.121212121212121,88,0,12,0
246,32,1.15625,89,0,11,0
247,34,1.088235294117647,95,0,5,0
248,31,1.1935483870967742,87,0,13,0
249,33,1.121212121212121,92,0,8,0
250,28,1.3214285714285714,89,0,11,0
251,33,1.121212121212121,90,0,10,0
252,34,1.088235294117647,96,0,4,0
253,29,1.2758620689655173,86,0,14,0
254,31,1.1935483870967742,91,0,9,0
255,35,1.0571428571428572,90,0,10,0
256,33,1.121212121212121,91,0,9,0
257,33,1.121212121212121,93,0,7,0
258,31,1.1935483870967742,88,0,12,0
259,32,1.15625,86,0,14,0
260,32,1.15625,86,0,14,0
261,31,1.1935483870967742,85,0,15,0
262,30,1.2333333333333334,82,0,18,0
263,31,1.1935483870967742,88,0,12,0
264,31,1.1935483870967742,90,0,10,0
265,28,1.3214285714285714,88,0,12,0
266,29,1.2758620689655173,87,0,13,0
267,34,1.088235294117647,91,0,9,0
268,35,1.0571428571428572,94,0,6,0
269,32,1.15625,91,0,9,0
270,32,1.15625,91,0,9,0
271,34,1.088235294117647,91,0,9,0
272,33,1.121212121212121,94,0,6,0
273,30,1.2333333333333334,90,0,10,0
274,34,1.088235294117647,93,0,7,0
275,33,1.121212121212121,91,0,9,0
276,34,1.088235294117647,92,0,8,0
277,32,1.15625,91,0,9,0
278,33,1.121212121212121,89,0,11,0
279,34,1.088235294117647,91,0,9,0
280,33,1.121212121212121,88,0,12,0
281,35,1.0571428571428572,94,0,6,0
282,30,1.2333333333333334,90,0,10,0
283,33,1.121212121212121,91,0,9,0
284,32,1.15625,83,0,17,0
285,33,1.121212121212121,91,0,9,0
286,32,1.15625,93,0,7,0
287,32,1.15625,87,0,13,0
288,34,1.088235294117647,89,0,11,0
289,27,1.3703703703703705,82,0,18,0
290,32,1.15625,92,0,8,0
291,32,1.15625,91,0,9,0
292,32,1.15625,91,0,9,0
293,36,1.0277777777777777,95,0,5,0
294,36,1.0277777777777777,95,0,5,0
295,32,1.15625,90,0,10,0
296,33,1.121212121212121,91,0,9,0
297,33,1.121212121212121,88,0,12,0
298,34,1.088235294117647,90,0,10,0
299,28,1.3214285714285714,88,0,12,0
300,33,1.121212121212121,90,0,10,0
301,34,1.088235294117647,92,0,8,0
302,34,1.088235294117647,90,0,10,0
303,31,1.1935483870967742,85,0,15,0
304,32,1.15625,88,0,12,0
305,28,1.3214285714285714,84,0,16,0
306,33,1.121212121212121,93,0,7,0
307,35,1.0571428571428572,91,0,9,0
308,35,1.0571428571428572,95,0,5,0
309,32,1.15625,92,0,8,0
310,27,1.3703703703703705,87,0,13,0
311,36,1.0277777777777777,92,0,8,0
312,32,1.15625,93,0,7,0
313,32,1.15625,86,0,14,0
314,30,1.2333333333333334,90,0,10,0
315,29,1.2758620689655173,84,0,16,0
316,34,1.088235294117647,92,0,8,0
317,32,1.15625,92,0,8,0
318,31,1.1935483870967742,91,0,9,0
319,32,1.15625,92,0,8,0
320,32,1.15625,86,0,14,0
321,33,1.121212121212121,89,0,11,0
322,30,1.2333333333333334,92,0,8,0
323,32,1.15625,92,0,8,0
324,26,1.4230769230769231,87,0,13,0
325,31,1.1935483870967742,91,0,9,0
326,33,1.121212121212121,90,0,10,0
327,33,1.121212121212121,95,0,5,0
328,27,1.3703703703703705,88,0,12,0
329,36,1.0277777777777777,94,0,6,0
330,30,1.2333333333333334,90,0,10,0
331,30,1.2333333333333334,90,0,10,0
332,30,1.2333333333333334,89,0,11,0
333,35,1.0571428571428572,90,0,10,0
334,34,1.088235294117647,90,0,10,0
335,28,1.3214285714285714,88,0,12,0
336,37,1.0,93,0,7,0
337,34,1.088235294117647,94,0,6,0
338,37,1.0,98,0,2,0
339,28,1.3214285714285714,88,0,12,0
340,35,1.0571428571428572,90,0,10,0
341,32,1.15625,84,0,16,0
342,34,1.088235294117647,91,0,9,0
343,36,1.0277777777777777,90,0,10,0
344,34,1.088235294117647,88,0,12,0
345,30,1.2333333333333334,83,0,17,0
346,31,1.1935483870967742,87,0,13,0
347,34,1.088235294117647,95,0,5,0
348,34,1.088235294117647,88,0,12,0
349,33,1.121212121212121,90,0,10,0
350,31,1.1935483870967742,89,0,11,0
351,28,1.3214285714285714,85,0,15,0
352,32,1.15625,92,0,8,0
353,29,1.2758620689655173,87,0,13,0
354,34,1.088235294117647,91,0,9,0
355,31,1.1935483870967742,88,0,12,0
356,32,1.15625,89,0,11,0
357,29,1.2758620689655173,86,0,14,0
358,35,1.0571428571428572,94,0,6,0
359,32,1.15625,92,0,8,0
360,29,1.2758620689655173,88,0,12,0
361,31,1.1935483870967742,92,0,8,0
362,33,1.121212121212121,88,0,12,0
363,33,1.121212121212121,92,0,8,0
364,31,1.1935483870967742,90,0,10,0
365,33,1.121212121212121,93,0,7,0
366,29,1.2758620689655173,86,0,14,0
367,30,1.2333333333333334,92,0,8,0
368,34,1.088235294117647,94,0,6,0
