iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,2295,4640,3034727,3750649,True
1,19.9,3321,7174,7985144,9633253,True
2,19.8005,6264,8663,4070932,4817329,True
3,19.7014975,1217,3009,2120022,2571240,True
4,19.602990012499998,20731,24013,11435817,13761537,True
5,19.5049750624375,985,2899,868413,1048391,True
6,19.40745018712531,623,2579,1256231,1543243,True
7,19.31041293618968,1041,3856,2661636,3233607,True
8,19.213860871508732,9959,13277,13031929,15452012,True
9,19.117791567151187,749,3483,2582185,3124794,True
10,19.022202609315432,857,4131,3111811,3812159,True
11,18.927091596268856,3938,8135,9500124,11521104,True
12,18.83245613828751,3029,6335,2902849,3471569,True
13,18.738293857596073,686,2498,1556689,1908220,True
14,18.644602388308094,10222,12274,4356096,5185227,True
15,18.551379376366555,3307,5914,3801968,4669056,True
16,18.45862247948472,4423,6642,3404914,4126731,True
17,18.366329367087296,1465,3521,2679636,3270796,True
18,18.27449772025186,2644,5542,4047100,4806661,True
19,18.1831252316506,11112,15432,24024652,28040567,True
20,18.092209605492346,1390,4354,2143873,2645432,True
21,18.001748557464886,836,2583,1994813,2379740,True
22,17.91173981467756,3839,6894,5147477,6267962,True
23,17.82218111560417,11236,14712,7073643,8542864,True
24,17.73307021002615,10007,12538,3566313,4262214,True
25,17.644404858976017,2113,4746,3380315,4190468,True
26,17.556182834681138,6202,9424,11330753,13215104,True
27,17.468401920507734,3712,6521,6555231,7671648,True
28,17.381059910905197,3047,6031,4807392,5875050,True
29,17.29415461135067,13463,16188,9495521,10976312,True
30,17.207683838293917,2085,5466,5592186,6712581,True
31,17.121645419102446,1622,4188,4139604,4885679,True
32,17.036037192006933,3295,6009,3845057,4752720,True
33,16.9508570060469,276,1917,872869,1086101,True
34,16.866102721016663,1970,4278,2923597,3562725,True
35,16.781772207411578,1402,4515,1941060,2371223,True
36,16.69786334637452,20987,24636,11431154,13518828,True
37,16.614374029642647,2497,4661,4690019,5574180,True
38,16.531302159494434,3806,6960,6477790,7968177,True
39,16.44864564869696,10574,13361,5448499,6528114,True
40,16.366402420453475,3501,6231,4129670,4969577,True
41,16.284570408351208,794,3565,2391638,2974492,True
42,16.203147556309453,5255,8472,5555477,6826008,True
43,16.122131818527905,1687,5144,2530042,3071269,True
44,16.041521159435266,11679,14372,7669041,9426785,True
45,15.96131355363809,1520,5017,2598482,3181346,True
46,15.8815069858699,1952,4640,5252279,6366200,True
47,15.802099450940549,6099,9018,10116948,11728670,True
48,15.723088953685846,4544,7145,9712541,11272019,True
49,15.644473508917416,4784,7140,7242982,8482976,True
50,15.56625114137283,1298,4195,1856849,2288238,True
51,15.488419885665966,19154,21839,5815582,6814911,True
52,15.410977786237636,4079,6238,4128289,4966035,True
53,15.333922897306447,1455,3802,2136744,2651278,True
54,15.257253282819915,1636,4843,3606030,4426324,True
55,15.180967016405816,3372,5183,1377288,1648219,True
56,15.105062181323786,1802,4307,2951501,3630082,True
57,15.029536870417168,1046,3181,1141811,1395852,True
58,14.954389186065082,6117,9205,4510050,5520923,True
59,14.879617240134756,2106,4363,1865732,2281932,True
60,14.805219153934082,2603,5456,2438624,2993344,True
61,14.731193058164411,2156,5004,4671133,5667457,True
62,14.65753709287359,21832,25882,13385784,16069582,True
63,14.58424940740922,13877,16523,10160739,11843427,True
64,14.511328160372175,690,3113,1985058,2448163,True
65,14.438771519570315,4135,6658,8095635,9817102,True
66,14.366577661972464,2930,5852,7809494,9451833,True
67,14.294744773662602,2651,5710,6177627,7467060,True
68,14.223271049794288,9520,12902,9148622,11247763,True
69,14.152154694545317,996,3272,1445292,1766761,True
