iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,33,1.121212121212121,91,0,9,0
1,32,1.15625,90,0,10,0
2,35,1.0571428571428572,94,0,6,0
3,33,1.121212121212121,94,0,6,0
4,31,1.1935483870967742,89,0,11,0
5,35,1.0571428571428572,95,0,5,0
6,34,1.088235294117647,94,0,6,0
7,32,1.15625,90,0,10,0
8,28,1.3214285714285714,86,0,14,0
9,33,1.121212121212121,89,0,11,0
10,29,1.2758620689655173,91,0,9,0
11,34,1.088235294117647,86,0,14,0
12,30,1.2333333333333334,87,0,13,0
13,31,1.1935483870967742,86,0,14,0
14,30,1.2333333333333334,87,0,13,0
15,35,1.0571428571428572,92,0,8,0
16,32,1.15625,87,0,13,0
17,32,1.15625,90,0,10,0
18,34,1.088235294117647,88,0,12,0
19,33,1.121212121212121,94,0,6,0
20,34,1.088235294117647,90,0,10,0
21,35,1.0571428571428572,88,0,12,0
22,33,1.121212121212121,94,0,6,0
23,33,1.121212121212121,96,0,4,0
24,34,1.088235294117647,91,0,9,0
25,33,1.121212121212121,92,0,8,0
26,34,1.088235294117647,92,0,8,0
27,33,1.121212121212121,93,0,7,0
28,34,1.088235294117647,90,0,10,0
29,32,1.15625,93,0,7,0
30,32,1.15625,89,0,11,0
31,30,1.2333333333333334,89,0,11,0
32,34,1.088235294117647,90,0,10,0
33,31,1.1935483870967742,87,0,13,0
34,31,1.1935483870967742,90,0,10,0
35,30,1.2333333333333334,87,0,13,0
36,34,1.088235294117647,90,0,10,0
37,32,1.15625,91,0,9,0
38,32,1.15625,90,0,10,0
39,30,1.2333333333333334,90,0,10,0
40,37,1.0,94,0,6,0
41,32,1.15625,92,0,8,0
42,33,1.121212121212121,91,0,9,0
43,33,1.121212121212121,90,0,10,0
44,35,1.0571428571428572,93,0,7,0
45,35,1.0571428571428572,91,0,9,0
46,33,1.121212121212121,91,0,9,0
47,27,1.3703703703703705,82,0,18,0
48,30,1.2333333333333334,84,0,16,0
49,34,1.088235294117647,88,0,12,0
50,30,1.2333333333333334,89,0,11,0
51,33,1.121212121212121,90,0,10,0
52,31,1.1935483870967742,86,0,14,0
53,31,1.1935483870967742,89,0,11,0
54,31,1.1935483870967742,91,0,9,0
55,33,1.121212121212121,88,0,12,0
56,31,1.1935483870967742,88,0,12,0
57,33,1.121212121212121,96,0,4,0
58,33,1.121212121212121,89,0,11,0
59,31,1.1935483870967742,91,0,9,0
60,28,1.3214285714285714,86,0,14,0
61,31,1.1935483870967742,84,0,16,0
62,31,1.1935483870967742,90,0,10,0
63,34,1.088235294117647,94,0,6,0
64,33,1.121212121212121,89,0,11,0
65,34,1.088235294117647,92,0,8,0
66,33,1.121212121212121,93,0,7,0
67,32,1.15625,91,0,9,0
68,31,1.1935483870967742,91,0,9,0
69,31,1.1935483870967742,86,0,14,0
70,33,1.121212121212121,94,0,6,0
71,32,1.15625,92,0,8,0
72,34,1.088235294117647,92,0,8,0
73,33,1.121212121212121,89,0,11,0
74,34,1.088235294117647,91,0,9,0
75,32,1.15625,90,0,10,0
76,32,1.15625,92,0,8,0
77,32,1.15625,86,0,14,0
78,35,1.0571428571428572,93,0,7,0
79,32,1.15625,89,0,11,0
80,31,1.1935483870967742,90,0,10,0
81,32,1.15625,89,0,11,0
82,31,1.1935483870967742,89,0,11,0
83,33,1.121212121212121,89,0,11,0
84,34,1.088235294117647,93,0,7,0
85,33,1.121212121212121,92,0,8,0
86,31,1.1935483870967742,88,0,12,0
87,30,1.2333333333333334,86,0,14,0
88,29,1.2758620689655173,86,0,14,0
89,33,1.121212121212121,89,0,11,0
90,35,1.0571428571428572,89,0,11,0
91,33,1.121212121212121,89,0,11,0
92,32,1.15625,89,0,11,0
93,33,1.121212121212121,90,0,10,0
