iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,6763,10109,7220983,8772599,True
1,9.95,1804,4775,3310306,4079350,True
2,9.90025,5289,7565,10005066,11624082,True
3,9.85074875,10643,13361,4293797,5097542,True
4,9.801495006249999,19250,21614,6556953,7914889,True
5,9.75248753121875,2134,4875,3207187,3879200,True
6,9.703725093562655,7391,11458,9180024,11288897,True
7,9.65520646809484,12257,14501,7519777,8897656,True
8,9.606930435754366,4880,8196,7263302,8725905,True
9,9.558895783575593,1944,4465,3491824,4211051,True
10,9.511101304657716,4309,7356,3761743,4631735,True
11,9.463545798134428,37945,40809,10474139,12236121,True
12,9.416228069143756,3892,6559,5952061,7292513,True
13,9.369146928798036,3460,6136,3105109,3811946,True
14,9.322301194154047,11018,15173,16427852,19315616,True
15,9.275689688183277,31238,34488,16667309,19837219,True
16,9.22931123974236,4613,7721,11357763,13474023,True
17,9.183164683543648,2204,4553,2089260,2601251,True
18,9.13724886012593,6760,9668,4677565,5751890,True
19,9.0915626158253,3033,5180,5383246,6500959,True
20,9.046104802746173,31977,35600,16714347,19554179,True
21,9.000874278732443,19472,21480,5430082,6279528,True
22,8.95586990733878,1618,3880,1641195,2030655,True
23,8.911090557802085,3345,6774,7796701,9465778,True
24,8.866535105013075,894,3463,2137753,2662299,True
25,8.822202429488009,3236,6208,5098622,6272626,True
26,8.778091417340569,858,3117,1522945,1810568,True
27,8.734200960253867,2033,4347,2151604,2617904,True
28,8.690529955452599,4898,7722,10915547,12914492,True
29,8.647077305675335,1138,4106,3459641,4280249,True
30,8.603841919146959,4269,8249,5781894,7058228,True
31,8.560822709551223,6054,8821,3121285,3819888,True
32,8.518018596003467,1030,3595,1753779,2155916,True
33,8.47542850302345,4341,6801,3303343,4009426,True
34,8.433051360508331,1683,4790,4230962,5232263,True
35,8.390886103705789,2585,5476,2724381,3356255,True
36,8.34893167318726,1843,4428,1984209,2463055,True
37,8.307187014821324,2109,4924,5215634,6434647,True
38,8.265651079747217,7343,10471,10934544,12749489,True
39,8.22432282434848,2224,5070,4564493,5529366,True
40,8.183201210226738,1045,3178,1683994,2027501,True
41,8.142285204175604,2056,5071,2142885,2628169,True
42,8.101573778154727,2131,5429,5568407,6721092,True
43,8.061065909263952,2157,5030,4888890,5946528,True
44,8.020760579717633,50165,53512,18604948,21597997,True
45,7.980656776819045,3237,5567,5959898,7013880,True
46,7.94075349293495,3348,5600,4540720,5527354,True
47,7.9010497254702745,15029,18493,12783609,15018119,True
48,7.861544476842923,8363,11435,18068504,21149908,True
49,7.822236754458708,1429,3401,2372820,2914089,True
50,7.783125570686415,1537,3817,2222270,2719612,True
51,7.744209942832983,1950,5082,2328690,2822648,True
52,7.705488893118818,1265,3880,3648249,4505261,True
53,7.666961448653224,1960,5104,5536951,6788604,True
54,7.628626641409958,3750,6373,8187465,9870381,True
55,7.590483508202908,312,2107,717090,885411,True
56,7.552531090661893,1920,4508,4155020,5015522,True
57,7.514768435208584,3100,5897,6936370,8299517,True
58,7.477194593032541,5210,8103,10271174,11957735,True
59,7.439808620067378,2457,4854,5331360,6204559,True
