iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,34,1.088235294117647,96,0,4,0
1,35,1.0571428571428572,93,0,7,0
2,34,1.088235294117647,89,0,11,0
3,33,1.121212121212121,91,0,9,0
4,32,1.15625,88,0,12,0
5,31,1.1935483870967742,87,0,13,0
6,31,1.1935483870967742,87,0,13,0
7,34,1.088235294117647,96,0,4,0
8,37,1.0,96,0,4,0
9,31,1.1935483870967742,83,0,17,0
10,37,1.0,96,0,4,0
11,34,1.088235294117647,94,0,6,0
12,32,1.15625,89,0,11,0
13,33,1.121212121212121,89,0,11,0
14,35,1.0571428571428572,93,0,7,0
15,29,1.2758620689655173,85,0,15,0
16,33,1.121212121212121,91,0,9,0
17,26,1.4230769230769231,84,0,16,0
18,31,1.1935483870967742,90,0,10,0
19,29,1.2758620689655173,88,0,12,0
20,30,1.2333333333333334,89,0,11,0
21,32,1.15625,89,0,11,0
22,34,1.088235294117647,89,0,11,0
23,30,1.2333333333333334,86,0,14,0
24,32,1.15625,87,0,13,0
25,34,1.088235294117647,91,0,9,0
26,35,1.0571428571428572,88,0,12,0
27,32,1.15625,91,0,9,0
28,29,1.2758620689655173,86,0,14,0
29,34,1.088235294117647,92,0,8,0
30,32,1.15625,93,0,7,0
31,33,1.121212121212121,93,0,7,0
32,33,1.121212121212121,93,0,7,0
33,34,1.088235294117647,91,0,9,0
34,31,1.1935483870967742,91,0,9,0
35,28,1.3214285714285714,86,0,14,0
36,31,1.1935483870967742,87,0,13,0
37,32,1.15625,89,0,11,0
38,29,1.2758620689655173,86,0,14,0
39,33,1.121212121212121,91,0,9,0
40,30,1.2333333333333334,88,0,12,0
41,37,1.0,95,0,5,0
42,33,1.121212121212121,90,0,10,0
43,27,1.3703703703703705,84,0,16,0
44,34,1.088235294117647,95,0,5,0
45,31,1.1935483870967742,87,0,13,0
46,32,1.15625,90,0,10,0
47,30,1.2333333333333334,88,0,12,0
48,32,1.15625,92,0,8,0
49,35,1.0571428571428572,94,0,6,0
50,32,1.15625,86,0,14,0
51,31,1.1935483870967742,89,0,11,0
52,31,1.1935483870967742,92,0,8,0
53,29,1.2758620689655173,89,0,11,0
54,33,1.121212121212121,88,0,12,0
55,36,1.0277777777777777,94,0,6,0
56,31,1.1935483870967742,92,0,8,0
57,36,1.0277777777777777,88,0,12,0
58,33,1.121212121212121,91,0,9,0
59,34,1.088235294117647,91,0,9,0
60,33,1.121212121212121,90,0,10,0
61,33,1.121212121212121,92,0,8,0
62,36,1.0277777777777777,91,0,9,0
63,35,1.0571428571428572,95,0,5,0
64,32,1.15625,92,0,8,0
65,33,1.121212121212121,88,0,12,0
66,33,1.121212121212121,90,0,10,0
67,33,1.121212121212121,92,0,8,0
68,33,1.121212121212121,94,0,6,0
69,35,1.0571428571428572,93,0,7,0
70,31,1.1935483870967742,84,0,16,0
71,34,1.088235294117647,91,0,9,0
72,33,1.121212121212121,92,0,8,0
73,30,1.2333333333333334,89,0,11,0
74,32,1.15625,89,0,11,0
75,33,1.121212121212121,89,0,11,0
76,34,1.088235294117647,93,0,7,0
77,34,1.088235294117647,96,0,4,0
78,30,1.2333333333333334,85,0,15,0
79,34,1.088235294117647,86,0,14,0
80,32,1.15625,89,0,11,0
81,34,1.088235294117647,90,0,10,0
82,31,1.1935483870967742,86,0,14,0
83,35,1.0571428571428572,94,0,6,0
84,34,1.088235294117647,93,0,7,0
85,33,1.121212121212121,93,0,7,0
86,32,1.15625,87,0,13,0
