iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,8422,11062,10474682,12830696,True
1,49.75,689,2933,1122146,1444056,True
2,49.50125,113873,117348,21396460,26164901,True
3,49.25374375,385,2092,615022,782351,True
4,49.007475031249996,33679,37448,16700205,21318490,True
5,48.762437656093745,3489,5771,1191938,1439616,True
6,48.51862546781327,12925,16114,5448659,6642555,True
7,48.27603234047421,1095,3070,1777065,2229299,True
8,48.034652178771836,1380,5065,2608873,3328418,True
9,47.794478917877974,46064,48660,20920567,26812973,True
10,47.555506523288585,505,1981,828530,1044043,True
11,47.317728990672144,555,2537,671814,840848,True
12,47.08114034571879,1361,3773,2740274,3518456,True
13,46.84573464399019,43592,48251,15478829,19377552,True
14,46.61150597077024,18506,21825,21040702,24872125,True
15,46.37844844091639,2784,6131,3699107,4618283,True
16,46.14655619871181,1869,3304,1264447,1587561,True
17,45.91582341771825,5960,7912,2971657,3787435,True
18,45.68624430062966,10110,13317,12785048,14930463,True
19,45.45781307912651,1528,4030,2195926,2811201,True
20,45.23052401373088,4496,6478,2572419,3205074,True
21,45.004371393662225,2619,4545,3606059,4708977,True
22,44.779349536693914,2208,5945,5147710,6733079,True
23,44.555452789010445,6489,8496,3468134,4342999,True
24,44.33267552506539,5000,6847,5062532,6440894,True
25,44.111012147440064,1722,4036,3337378,4332219,True
26,43.89045708670287,1982,5451,2741694,3485938,True
27,43.671004801269355,111350,114480,17783385,21107610,True
28,43.452649777263005,10556,12930,3426388,4398113,True
29,43.23538652837669,1518,4340,3942572,5110324,True
30,43.0192095957348,3860,6761,3960783,5015314,True
31,42.804113547756124,1229,3221,2391702,3081061,True
32,42.590092980017346,13560,16319,7261548,9299862,True
33,42.37714251511726,660,2269,655640,838423,True
34,42.16525680254167,1298,3467,1886885,2404758,True
35,41.95443051852896,18796,21506,10984623,14202307,True
36,41.74465836593632,505,2971,929559,1202827,True
37,41.53593507410663,1102,3070,1249646,1583535,True
38,41.3282553987361,19060,21903,15390056,19103501,True
39,41.12161412174242,695,2272,724745,925267,True
40,40.91600605113371,28045,32879,15044698,18570865,True
41,40.71142602087804,74364,76728,10457499,12155720,True
42,40.50786889077364,1576,4012,2540469,3271605,True
43,40.305329546319776,19870,22853,8452053,11041446,True
44,40.10380289858818,1834,4430,1999589,2567756,True
45,39.90328388409524,23288,25938,9458962,12353756,True
46,39.70376746467476,5519,7974,4567722,5639931,True
47,39.505248627351385,3178,4900,1435308,1801851,True
48,39.30772238421463,2663,5339,4989271,6302475,True
49,39.11118377229356,8393,10959,11708384,15268492,True
50,38.91562785343209,12418,14747,8528974,11099269,True
51,38.721049714164934,1306,3579,2762782,3481350,True
52,38.52744446559411,7159,9534,5161111,6580464,True
53,38.334807243266134,5223,7193,5204896,6153883,True
54,38.1431332070498,25309,28407,19942153,26150453,True
55,37.95241754101455,214,1812,605263,773764,True
56,37.76265545330948,71976,76414,51588377,61874256,True
57,37.57384217604293,1461,4483,2075936,2565024,True
58,37.385972965162715,3534,6968,3667832,4653893,True
59,37.1990431003369,1790,3934,1451486,1746347,True
60,37.01304788483522,246,2079,444254,580332,True
61,36.82798264541104,42773,45446,7398295,8958647,True
62,36.643842732183984,2072,5111,2974044,3651571,True
63,36.460623518523064,2446,4622,4367460,5328138,True
64,36.27832040093045,25914,27978,14248319,17374817,True
65,36.096928798925795,6230,8960,11830392,15070738,True
66,35.91644415493116,13429,15757,18271181,23236219,True
67,35.73686193415651,375,2820,1158489,1475576,True
68,35.55817762448572,411,2059,932042,1205756,True
69,35.38038673636329,8692,12213,11008340,14287305,True
70,35.20348480268147,2173,4219,1587481,1986329,True
71,35.027467378668064,13506,16163,6822088,8106181,True
72,34.85233004177472,645,2829,1377564,1697062,True
73,34.678068391565844,819,2321,769886,986937,True
74,34.50467804960802,1983,3188,1145432,1441925,True
75,34.33215465935998,3929,5438,2404567,3033199,True
76,34.16049388606318,52913,55957,26142729,32818965,True
77,33.989691416632866,6239,10808,3213663,4019308,True
78,33.8197429595497,2227,4324,3248091,4210124,True
79,33.65064424475195,427,2128,389837,493563,True
80,33.482391023528194,6585,9388,3260532,4232791,True
81,33.31497906841055,2609,4362,2838153,3519342,True
82,33.1484041730685,4576,7268,6545169,8443956,True
83,32.982662152203154,76640,79704,17797095,22090628,True
84,32.81774884144214,25113,27478,9371235,10990197,True
85,32.653660097234926,53321,56340,30501132,39206646,True
86,32.49039179674875,30515,33904,19574679,24980721,True
87,32.32793983776501,8649,11465,10508395,12251840,True
88,32.16630013857618,11455,14642,4648953,5909331,True
89,32.005468637883304,20895,24001,9539634,12547112,True
90,31.845441294693888,8381,10481,3212186,3798469,True
91,31.686214088220417,2359,4333,1305951,1665975,True
92,31.527783017779313,1938,5570,5803884,7406295,True
93,31.370144102690418,500,2136,708473,859010,True
94,31.213293382176964,4029,6822,7106480,9075215,True
95,31.057226915266078,2447,4596,3794323,4453005,True
96,30.90194078068975,7756,11630,11068260,13892787,True
97,30.7474310767863,23074,25359,10490940,12797505,True
98,30.593693921402366,1952,5069,3090289,3940779,True
99,30.440725451795355,6911,9013,6786090,7995741,True
100,30.288521824536378,5579,7212,2354432,2935877,True
101,30.137079215413696,1110,3706,2109275,2765632,True
102,29.986393819336627,10888,13060,4814933,6334672,True
103,29.836461850239942,17276,20697,17695712,20633983,True
104,29.687279540988744,1483,4471,3840290,4859884,True
105,29.5388431432838,26594,30472,15345313,18856234,True
106,29.39114892756738,111764,114626,18474563,22544374,True
107,29.244193182929543,56056,60152,14151044,17692317,True
108,29.097972217014895,1066,5819,4403308,5708778,True
109,28.95248235592982,1108,3220,1410952,1786098,True
110,28.807719944150172,4408,6630,6156312,7963101,True
111,28.66368134442942,12579,16812,21574964,27731927,True
112,28.520362937707272,29504,33284,14234405,16934775,True
113,28.377761123018736,66573,70446,57904843,66790211,True
114,28.235872317403643,1965,4641,3052681,3979832,True
115,28.094692955816626,10413,12417,3675616,4621547,True
116,27.95421949103754,5213,8187,6158065,7387620,True
117,27.814448393582353,5008,6461,3234902,4025276,True
118,27.67537615161444,5285,8390,13067025,17217331,True
119,27.536999270856366,4642,6801,5090787,6413689,True
120,27.399314274502085,1285,4011,2235207,2921668,True
121,27.262317703129575,3098,7450,5984665,7765631,True
122,27.126006114613926,7605,10132,2460745,3168608,True
123,26.990376084040857,18947,21443,7419350,9743169,True
124,26.855424203620654,1176,2725,2325311,2993182,True
125,26.72114708260255,13630,15540,8850560,11334540,True
126,26.587541347189536,11498,14508,4845270,6129953,True
127,26.454603640453588,98842,101377,29080449,33569969,True
128,26.322330622251318,3430,5670,1963578,2386071,True
129,26.19071896914006,1512,4031,3805906,4899251,True
130,26.05976537429436,2040,3840,1037662,1288710,True
131,25.92946654742289,837,4010,1983529,2514252,True
132,25.799819214685776,1136,3288,2344315,3040800,True
133,25.670820118612347,157470,161727,33584754,43123464,True
134,25.542466018019287,74669,76501,12537903,15575039,True
135,25.41475368792919,42183,44666,12616340,15663777,True
136,25.28767991948954,1298,3068,1016885,1288831,True
137,25.161241519892094,7618,10292,2604020,3251213,True
138,25.035435312292634,2009,4834,3263098,4193346,True
139,24.91025813573117,7570,11315,3652655,4523907,True
140,24.785706845052513,7449,10530,8524895,10950730,True
141,24.66177831082725,17917,21935,25702725,31998080,True
142,24.538469419273113,2310,6125,4171779,5472509,True
143,24.41577707217675,5272,6849,3164974,3980810,True
144,24.293698186815863,2995,5496,3244013,3919350,True
145,24.172229695881782,6541,10198,6445691,7725301,True
146,24.051368547402372,6355,10212,8951768,10872398,True
147,23.931111704665362,75383,77631,12538968,14811277,True
148,23.811456146142035,5102,9123,4361096,5418761,True
149,23.692398865411324,5545,7221,1947733,2313076,True
150,23.573936871084268,5026,7140,3185716,4162576,True
151,23.456067186728845,5082,7335,9622705,12246289,True
152,23.338786850795202,201741,205625,62381463,71924424,True
153,23.222092916541225,7855,9981,2655726,3271999,True
154,23.105982451958518,5848,8222,6961178,8876223,True
155,22.990452539698726,234670,238266,60907796,70130394,True
156,22.87550027700023,35026,39004,37387345,43707831,True
157,22.76112277561523,1034,3127,1263448,1535022,True
158,22.647317161737156,3935,6776,4162020,5383104,True
159,22.53408057592847,974,2786,1401806,1715744,True
160,22.421410173048827,5268,6785,1237754,1520138,True
161,22.309303122183582,9349,11821,10484197,12224160,True
162,22.197756606572664,2192,3886,2213193,2827468,True
163,22.0867678235398,1447,3753,948050,1247029,True
164,21.9763339844221,13690,16951,9497604,12159973,True
165,21.86645231449999,17183,19896,12432182,14471877,True
166,21.75712005292749,7151,9620,2301602,2921783,True
167,21.64833445266285,590333,593815,57406091,66154015,True
168,21.540092780399537,493,2121,881485,1125392,True
169,21.432392316497538,7456,9539,4088032,5063247,True
170,21.32523035491505,6958,9955,6545153,8515602,True
171,21.218604203140476,919,4277,2230547,2765235,True
172,21.112511182124774,837,3639,1932725,2483185,True
173,21.00694862621415,5826,9573,3443800,4319076,True
174,20.90191388308308,810,3828,2708255,3567965,True
175,20.797404313667663,6217,8437,3605784,4515386,True
176,20.693417292099323,1519,5461,2442192,3097197,True
177,20.589950205638825,6053,8976,7458735,9006689,True
178,20.48700045461063,970,3189,1598519,2086249,True
179,20.384565452337576,1057,3679,2093375,2556086,True
180,20.282642625075887,40020,42716,10731160,13155332,True
181,20.181229411950508,26242,28424,18679934,23938201,True
182,20.080323264890755,2617,4888,4463467,5512375,True
183,19.9799216485663,3429,5935,2092867,2612951,True
184,19.880022040323468,35870,39456,34746251,40489705,True
185,19.78062193012185,8008,10474,5685083,7065394,True
186,19.68171882047124,22138,23954,6028818,7796273,True
187,19.583310226368884,9898,11481,2598499,3318112,True
188,19.485393675237038,6908,10679,6752132,8681686,True
189,19.38796670686085,13370,16788,20174835,25452233,True
190,19.291026873326548,12025,15886,5414105,7120872,True
191,19.194571738959915,1479,3231,1099434,1433858,True
192,19.098598880265115,3497,6702,3994793,5127910,True
193,19.00310588586379,1659,3593,782406,1001965,True
