iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,17,1.2352941176470589,89,0,11,0
1,17,1.2352941176470589,89,0,11,0
2,13,1.6153846153846154,89,0,11,0
3,17,1.2352941176470589,90,0,10,0
4,19,1.105263157894737,91,0,9,0
5,14,1.5,88,0,12,0
6,17,1.2352941176470589,92,0,8,0
7,15,1.4,87,0,13,0
8,17,1.2352941176470589,89,0,11,0
9,17,1.2352941176470589,94,0,6,0
10,15,1.4,91,0,9,0
11,17,1.2352941176470589,84,0,16,0
12,18,1.1666666666666667,89,0,11,0
13,15,1.4,88,0,12,0
14,17,1.2352941176470589,90,0,10,0
15,16,1.3125,90,0,10,0
16,15,1.4,92,0,8,0
17,17,1.2352941176470589,93,0,7,0
18,12,1.75,86,0,14,0
19,16,1.3125,89,0,11,0
20,14,1.5,91,0,9,0
21,19,1.105263157894737,91,0,9,0
22,15,1.4,87,0,13,0
23,21,1.0,94,0,6,0
24,19,1.105263157894737,91,0,9,0
25,18,1.1666666666666667,92,0,8,0
26,17,1.2352941176470589,87,0,13,0
27,14,1.5,85,0,15,0
28,16,1.3125,86,0,14,0
29,17,1.2352941176470589,89,0,11,0
30,17,1.2352941176470589,90,0,10,0
31,17,1.2352941176470589,91,0,9,0
32,15,1.4,85,0,15,0
33,14,1.5,90,0,10,0
34,17,1.2352941176470589,93,0,7,0
35,18,1.1666666666666667,88,0,12,0
36,18,1.1666666666666667,90,0,10,0
37,16,1.3125,87,0,13,0
38,14,1.5,92,0,8,0
39,20,1.05,93,0,7,0
40,20,1.05,94,0,6,0
41,19,1.105263157894737,85,0,15,0
42,17,1.2352941176470589,90,0,10,0
43,17,1.2352941176470589,95,0,5,0
44,14,1.5,82,0,18,0
45,18,1.1666666666666667,93,0,7,0
46,20,1.05,94,0,6,0
47,19,1.105263157894737,88,0,12,0
48,18,1.1666666666666667,95,0,5,0
49,15,1.4,91,0,9,0
50,19,1.105263157894737,93,0,7,0
51,19,1.105263157894737,91,0,9,0
52,17,1.2352941176470589,82,0,18,0
53,16,1.3125,89,0,11,0
54,19,1.105263157894737,85,0,15,0
55,15,1.4,88,0,12,0
