iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,1179,2926,1963841,2318051,True
1,19.9,2918,6378,5313893,6437634,True
2,19.8005,7358,9974,14939969,19427459,True
3,19.7014975,4485,6271,8613194,11034317,True
4,19.602990012499998,77104,79143,9836220,11587647,True
5,19.5049750624375,51879,55858,34458703,40235170,True
6,19.40745018712531,11392,15216,5546269,7245485,True
7,19.31041293618968,972,2755,623931,768162,True
8,19.213860871508732,15669,18472,5844626,7100979,True
9,19.117791567151187,3062,4894,2487885,3236537,True
10,19.022202609315432,10270,12230,9503369,11122370,True
11,18.927091596268856,19320,22146,4554669,5409347,True
12,18.83245613828751,5427,7907,1652581,2029727,True
13,18.738293857596073,1708,4064,2862745,3444062,True
14,18.644602388308094,1813,5541,3290685,4342114,True
15,18.551379376366555,3290,7910,3125785,3993167,True
16,18.45862247948472,10951,13647,5929347,7497546,True
17,18.366329367087296,400,3669,1306052,1685839,True
18,18.27449772025186,860,3050,915718,1156421,True
19,18.1831252316506,1667,3436,1208058,1541550,True
20,18.092209605492346,1421,3596,965926,1273903,True
21,18.001748557464886,4932,7686,6820404,7936412,True
22,17.91173981467756,1470,3257,1161658,1483095,True
23,17.82218111560417,1462,3984,2257656,2845159,True
24,17.73307021002615,18917,21360,8259272,9671723,True
25,17.644404858976017,2685,3834,1172988,1540573,True
26,17.556182834681138,5929,8730,8388511,10769882,True
27,17.468401920507734,3945,5703,3887717,5065216,True
28,17.381059910905197,6964,9624,8379263,10521280,True
29,17.29415461135067,3238,5054,1386857,1725418,True
30,17.207683838293917,9062,11340,9505363,11142520,True
31,17.121645419102446,12989,15874,15877490,19470783,True
32,17.036037192006933,1207,3325,815938,1049919,True
33,16.9508570060469,3308,5293,2058240,2419234,True
34,16.866102721016663,5683,7755,1878490,2299471,True
35,16.781772207411578,17812,21512,19448702,24748892,True
36,16.69786334637452,5596,8099,9293580,11779265,True
37,16.614374029642647,9403,11088,5082957,6438062,True
38,16.531302159494434,168507,171051,20583011,23957663,True
39,16.44864564869696,18510,21711,20558961,23791218,True
40,16.366402420453475,19761,22334,5125338,5996287,True
41,16.284570408351208,40498,43172,13610437,17517067,True
42,16.203147556309453,4924,7767,3523422,4401763,True
43,16.122131818527905,590,2104,652364,837452,True
44,16.041521159435266,36982,39243,6961729,8577846,True
45,15.96131355363809,2670,5934,3807365,4956859,True
46,15.8815069858699,5574,8544,6052207,7545073,True
47,15.802099450940549,2594,6477,5156613,6176057,True
48,15.723088953685846,1490,3469,2915634,3718022,True
49,15.644473508917416,7042,10212,8146634,10820616,True
50,15.56625114137283,931,4950,2828630,3595526,True
51,15.488419885665966,3200,5883,6869634,8830605,True
52,15.410977786237636,37323,39920,9010596,11434128,True
53,15.333922897306447,11373,13794,10830763,12646649,True
54,15.257253282819915,1844,3343,2242123,2963673,True
55,15.180967016405816,21824,23248,4176778,5152123,True
56,15.105062181323786,5687,7823,2341309,2997114,True
57,15.029536870417168,4466,8381,3084498,3904901,True
58,14.954389186065082,4628,6194,2503025,3196560,True
59,14.879617240134756,12456,15528,20097127,24695265,True
60,14.805219153934082,10116,13512,19711060,25845834,True
61,14.731193058164411,9085,11543,9319092,10910717,True
62,14.65753709287359,614,2618,2059698,2663170,True
63,14.58424940740922,225037,228308,36619153,44674103,True
64,14.511328160372175,4751,6294,947801,1169525,True
65,14.438771519570315,6022,8992,2463205,2983137,True
66,14.366577661972464,19471,25151,7808055,10153397,True
67,14.294744773662602,20058,23419,18174834,21246157,True
68,14.223271049794288,729,2466,1019687,1283568,True
69,14.152154694545317,2158,5071,2021300,2573829,True
70,14.081393921072591,1752,2798,1266672,1590870,True
71,14.010986951467228,13478,16346,9503116,11055925,True
72,13.940932016709892,12613,14626,10216581,12002993,True
73,13.871227356626342,1354,2986,2098656,2667868,True
74,13.80187121984321,4668,7045,2325168,3064113,True
75,13.732861863743995,1976,4043,1900582,2309000,True
76,13.664197554425275,4314,8075,7728545,10203004,True
77,13.595876566653148,196780,200094,56855323,65469415,True
78,13.527897183819881,12992,15950,11498419,15024284,True
79,13.460257697900781,1538,3618,3036982,3735333,True
80,13.392956409411276,2497,3944,2482450,3210176,True
81,13.32599162736422,1433,3269,739944,895599,True
82,13.259361669227399,1714,4091,1974894,2554940,True
83,13.193064860881261,2276,3613,1537427,1974751,True
84,13.127099536576855,6415,9265,4676611,5737467,True
85,13.061464038893972,1005,3069,2459451,3123831,True
86,12.9961567186995,1844,6111,3023173,3850715,True
87,12.931175935106003,799,2630,803967,1029620,True
88,12.866520055430472,1697,3672,1443296,1804559,True
89,12.80218745515332,66592,70072,57415981,66109337,True
90,12.738176517877553,943,2816,1652177,2032670,True
91,12.674485635288166,2495,4264,2174881,2771561,True
92,12.611113207111725,2738,5393,1918666,2419675,True
93,12.548057641076166,13979,16177,6888881,8141151,True
94,12.485317352870785,13263,16496,8034456,9410079,True
95,12.42289076610643,158992,162732,41603878,52173637,True
96,12.360776312275899,5884,8477,10400833,13064131,True
97,12.29897243071452,3203,5022,1720210,2118847,True
98,12.237477568560946,54440,59034,35847557,46168088,True
99,12.17629018071814,1065,3206,2407395,2971022,True
100,12.11540872981455,2982,4810,2492138,2922297,True
101,12.054831686165478,21172,23846,9105246,11594081,True
102,11.994557527734651,9644,13785,12498508,15761186,True
103,11.934584740095978,4852,6715,1934918,2511795,True
104,11.874911816395498,91,1846,342105,442117,True
105,11.81553725731352,5531,8518,9961710,12793092,True
106,11.756459571026953,5317,6668,1615910,2056416,True
107,11.697677273171818,12617,14546,5803929,6773215,True
108,11.63918888680596,6049,7945,2416964,2857584,True
109,11.58099294237193,1682,3791,1150861,1389467,True
110,11.52308797766007,3274,5784,2232704,2892945,True
111,11.46547253777177,561,2613,898333,1166771,True
112,11.408145175082911,86401,88821,25188215,29566675,True
113,11.351104449207497,866,2972,1268776,1626841,True
114,11.29434892696146,99066,101898,29124142,33616658,True
115,11.237877182326653,2422,5513,5167794,6444037,True
116,11.18168779641502,726,2665,1017973,1262892,True
117,11.125779357432945,1510,4918,1706337,2146003,True
118,11.070150460645781,6592,9280,5309569,6628666,True
119,11.014799708342553,74124,76710,11033671,12838760,True
120,10.95972570980084,983,2914,621660,771555,True
121,10.904927081251834,2541,4369,3048515,3900809,True
122,10.850402445845575,9616,10796,1877171,2329661,True
123,10.796150433616347,74238,76354,8932546,10388212,True
124,10.742169681448265,3080,5074,2367201,2969378,True
125,10.688458833041024,4216,6567,2464080,3102970,True
126,10.635016538875819,2212,4869,3137792,3960255,True
127,10.58184145618144,82159,85128,28524647,36062668,True
128,10.528932248900533,16922,19555,28661780,36206067,True
129,10.47628758765603,1201,3377,3967798,5235867,True
130,10.42390614971775,8900,10940,9074094,11525104,True
131,10.37178661896916,13376,17216,6813562,8782419,True
132,10.319927685874315,1169,2962,2244764,2793013,True
133,10.268328047444944,74132,76382,12688316,15784489,True
134,10.21698640720772,2627,4874,1758420,2268649,True
135,10.165901475171681,75705,79333,16164513,19942507,True
136,10.115071967795823,3030,4850,2224104,2752485,True
137,10.064496607956844,14652,17116,11647039,15166428,True
138,10.01417412491706,4539,7807,9870772,12558366,True
139,9.964103254292475,915,2544,1176765,1504602,True
140,9.914282738021013,2428,5740,3135750,4061248,True
141,9.864711324330909,1322,3879,2711380,3441556,True
142,9.815387767709254,4229,7053,3885980,4946093,True
143,9.766310828870708,8424,10707,10545937,13466595,True
144,9.717479274726355,13000,15432,8200624,9956691,True
145,9.668891878352722,815,2324,847789,1067532,True
146,9.620547418960959,19340,21898,4230046,4983497,True
147,9.572444681866154,2422,4994,3988406,4749435,True
148,9.524582458456823,774,2397,630975,806427,True
149,9.476959546164538,1049,2934,581725,761714,True
150,9.429574748433716,6432,8906,8286684,10791147,True
151,9.382426874691546,29024,33755,24866080,32104651,True
152,9.33551474031809,621,2724,775687,988706,True
153,9.2888371666165,38,1479,126871,169098,True
154,9.242392980783416,3645,5848,2471130,3113041,True
155,9.1961810158795,1734,5579,1919361,2411998,True
156,9.150200110800101,2849,5556,3449895,4400569,True
157,9.104449110246101,4292,7703,7073044,8871663,True
158,9.05892686469487,263,1826,383932,496573,True
159,9.013632230371396,9436,11301,2315193,2857739,True
160,8.96856406921954,5947,7786,2262822,2940439,True
161,8.923721248873441,52135,54544,25570247,31757459,True
162,8.879102642629075,15825,17947,5846535,7384176,True
163,8.83470712941593,13139,17126,4448567,5522682,True
164,8.790533593768851,1200,3036,937225,1198465,True
165,8.746580925800007,5532,8387,3500121,4141389,True
166,8.702848021171008,6057,8608,3523912,4495002,True
167,8.659333781065152,10449,12516,15737370,20196297,True
168,8.616037112159827,708,3763,1581822,1987317,True
169,8.572956926599028,55801,59418,10979937,13818701,True
170,8.530092141966033,5363,7010,7323921,9506821,True
171,8.487441681256204,1978,4464,3349853,4151429,True
172,8.445004472849924,12130,14920,8018770,10241893,True
173,8.402779450485674,21100,23302,4706842,5597098,True
174,8.360765553233247,27370,30657,20638123,26942202,True
175,8.31896172546708,735,2799,1473957,1829525,True
176,8.277366916839744,2778,4647,2002421,2611389,True
177,8.235980082255546,1446,3012,1920120,2377427,True
178,8.194800181844268,296578,299951,34038799,39531587,True
179,8.153826180935047,3615,6603,5295127,6991534,True
180,8.113057050030372,1840,4459,2459894,3171090,True
181,8.07249176478022,1825,4457,4664050,5904380,True
182,8.03212930595632,18357,22751,32223195,41451963,True
183,7.991968659426537,15589,19960,27074651,34476826,True
184,7.952008816129404,9351,11678,6216968,8033244,True
185,7.912248772048757,2205,4578,2193249,2819693,True
186,7.872687528188513,800,2947,1575583,1960932,True
187,7.8333240905475705,16941,19570,17253157,20078277,True
188,7.794157470094833,3038,4655,2417452,2986855,True
189,7.755186682744358,102632,106222,35165860,40916379,True
190,7.716410749330636,40662,43380,12189812,15888573,True
191,7.677828695583983,156435,159784,27315217,31850505,True
192,7.639439552106063,3565,5320,3058989,3983435,True
193,7.601242354345533,148834,151206,17791063,20648265,True
194,7.563236142573806,1210,4056,1551102,1997543,True
195,7.525419961860937,333,2272,724813,938191,True
196,7.4877928620516325,4834,6452,3638678,4508763,True
197,7.450353897741374,1418,3100,690384,871790,True
198,7.4131021282526675,15589,17632,12438595,15665914,True
199,7.376036617611404,5402,8129,2054623,2552799,True
200,7.339156434523347,20079,22634,5300777,6532314,True
201,7.302460652350731,7554,10038,9361455,11495588,True
202,7.265948349088977,49966,52500,19666613,22741697,True
203,7.229618607343532,1403,3138,1843686,2387037,True
204,7.1934705143068145,393,3510,1524238,1980273,True
205,7.1575031617352805,7902,9492,2478085,3194298,True
206,7.121715645926604,5097,6705,1712304,2049032,True
207,7.086107067696971,1554,3586,3050524,3653342,True
208,7.050676532358486,10406,13704,10069328,12526046,True
209,7.0154231496966935,5058,8018,4357489,5365083,True
210,6.9803460339482095,3148,6591,2084042,2657202,True
211,6.945444303778468,2776,5106,4684832,6081257,True
212,6.910717082259576,21204,23342,5089251,6078573,True
213,6.876163496848278,1197,3743,931829,1180572,True
214,6.841782679364036,18781,22468,21932858,25722149,True
215,6.807573765967216,438,2393,927705,1156435,True
216,6.77353589713738,8578,11334,13549017,17226997,True
217,6.739668217651693,36347,39911,22584587,29577428,True
218,6.705969876563435,389,2472,1444050,1873840,True
219,6.672440027180618,4115,7712,7378028,9690297,True
220,6.639077827044715,3374,6430,2326197,2970612,True
221,6.605882437909491,4888,6134,2167925,2753880,True
222,6.572853025719944,11109,15341,9760163,11499825,True
223,6.539988760591344,7349,11167,9937929,12045432,True
224,6.507288816788387,5610,8620,11045347,13813936,True
225,6.474752372704445,1143,3779,1839057,2385334,True
226,6.4423786108409224,86887,90822,28167476,34638876,True
227,6.410166717786717,5867,9132,2998592,3589943,True
228,6.378115884197784,1256,3694,1559775,2034062,True
229,6.3462253047767945,901,2672,1484804,1870925,True
230,6.31449417825291,175,2745,875109,1163588,True
231,6.282921707361646,1972,4496,3770470,4670631,True
232,6.251507098824837,99686,102735,44645171,55610694,True
233,6.2202495633307135,5317,7316,2969710,3820958,True
234,6.18914831551406,690,2153,435357,566856,True
235,6.15820257393649,2084,4822,1948780,2442826,True
236,6.127411561066807,2937,5492,5325226,6794868,True
237,6.096774503261472,2556,6509,3961325,5127854,True
238,6.066290630745165,4402,6786,3007040,3591107,True
239,6.035959177591439,2684,6344,5382567,6827349,True
240,6.005779381703483,498,2310,699911,868791,True
241,5.975750484794965,1601,4440,1932613,2487794,True
242,5.94587173237099,17480,20332,28660922,36320115,True
243,5.916142373709135,4608,7130,2681205,3259054,True
244,5.88656166184059,4177,5669,4968395,6305241,True
245,5.857128853531387,4043,7879,6728871,8722354,True
246,5.8278432092637305,26981,31161,16976980,20701546,True
247,5.798703993217412,874,2774,950305,1203010,True
248,5.769710473251325,14202,15502,2801240,3468413,True
249,5.740861920885068,3214,6361,9563708,12649170,True
250,5.712157611280643,75392,78603,9269879,10900481,True
251,5.68359682322424,813,2930,2465717,3169914,True
252,5.655178839108119,17103,19796,7096767,8968928,True
253,5.626902944912579,2746,5007,3560046,4616259,True
254,5.598768430188016,153482,157811,26883413,32210952,True
255,5.570774588037075,24784,27960,19285592,25301382,True
256,5.54292071509689,686,4634,2314243,2961830,True
257,5.5152061115214055,14416,18883,13457991,16232958,True
258,5.487630080963799,1416,3600,1893000,2220792,True
259,5.460191930558979,1292,2964,1516863,1920358,True
260,5.432890970906184,33120,35702,32991141,38203573,True
261,5.405726516051653,1423,3468,2207447,2728741,True
262,5.378697883471395,12895,15093,13580277,16918561,True
263,5.351804394054039,7331,9550,4888066,6304125,True
264,5.3250453720837685,1704,3591,1606569,2055579,True
265,5.29842014522335,6389,9340,5399914,7007977,True
266,5.271928044497233,1399,3661,2907951,3737580,True
267,5.2455684042747475,2963,5399,2430916,3071341,True
268,5.2193405622533735,695,3456,1094440,1390442,True
269,5.193243859442107,4285,6172,3976041,5190883,True
270,5.167277640144896,807,3331,2454246,3199764,True
271,5.141441251944171,12499,15065,16524150,19890421,True
272,5.11573404568445,14304,17729,8111493,9743470,True
273,5.090155375456027,1295,2893,543760,684053,True
274,5.064704598578747,2255,4840,3875704,5056691,True
275,5.039381075585854,15690,18264,12525579,14860116,True
276,5.014184170207924,866,3360,2093001,2654755,True
277,4.989113249356885,100753,104887,30548515,35421702,True
278,4.964167683110101,550,2391,540497,690670,True
279,4.93934684469455,10660,13027,4836641,5926726,True
280,4.914650110471078,3076,5167,4742804,5851293,True
281,4.8900768599187225,5304,7873,2013621,2512748,True
282,4.865626475619129,153632,157679,23692710,28515175,True
283,4.841298343241033,1172,2920,1323752,1654626,True
284,4.817091851524828,7584,8700,2325874,2972301,True
285,4.793006392267204,18853,20836,8901045,10599816,True
286,4.7690413603058674,38419,39722,9691906,12438675,True
287,4.745196153504338,2953,4854,3103486,3851586,True
288,4.721470172736816,99434,103263,30917753,35949316,True
289,4.697862821873132,15182,17506,7432925,8752721,True
290,4.674373507763766,2004,4300,1814166,2276356,True
291,4.651001640224948,301320,304720,34721838,40345617,True
292,4.627746632023823,1485,3961,1747405,2206031,True
293,4.604607898863704,2306,5036,2141097,2744380,True
294,4.581584859369386,15224,18266,13604015,17330295,True
295,4.558676935072539,78334,82440,27089215,34887286,True
296,4.535883550397176,1269,3444,750507,930292,True
297,4.51320413264519,434,2354,1452160,1884254,True
298,4.490638111981964,873,2965,848344,1052725,True
299,4.468184921422054,1013,2699,839899,1073732,True
300,4.4458439968149435,4467,7522,4565608,5465630,True
301,4.423614776830869,9750,13467,14549286,17967954,True
302,4.401496702946714,6128,8066,1948290,2437428,True
303,4.3794892194319806,8535,11084,2432888,2970034,True
304,4.35759177333482,9245,11223,6235159,7266445,True
305,4.3358038144681466,13030,15444,4790999,6132966,True
306,4.314124795395806,9793,12993,16102368,20748530,True
307,4.292554171418827,1637,3427,3209951,3997627,True
308,4.271091400561732,3044,4742,3394393,4318082,True
