iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,14,1.5,88,0,12,0
1,13,1.6153846153846154,85,0,15,0
2,15,1.4,85,0,15,0
3,17,1.2352941176470589,91,0,9,0
4,19,1.105263157894737,91,0,9,0
5,13,1.6153846153846154,86,0,14,0
6,12,1.75,84,0,16,0
7,17,1.2352941176470589,87,0,13,0
8,15,1.4,89,0,11,0
9,15,1.4,89,0,11,0
10,18,1.1666666666666667,94,0,6,0
11,16,1.3125,85,0,15,0
12,15,1.4,83,0,17,0
13,17,1.2352941176470589,93,0,7,0
14,17,1.2352941176470589,93,0,7,0
15,17,1.2352941176470589,92,0,8,0
16,16,1.3125,92,0,8,0
17,19,1.105263157894737,88,0,12,0
18,20,1.05,90,0,10,0
19,17,1.2352941176470589,87,0,13,0
20,16,1.3125,86,0,14,0
21,19,1.105263157894737,91,0,9,0
22,15,1.4,87,0,13,0
23,19,1.105263157894737,88,0,12,0
24,19,1.105263157894737,92,0,8,0
25,15,1.4,88,0,12,0
26,17,1.2352941176470589,92,0,8,0
27,16,1.3125,91,0,9,0
28,18,1.1666666666666667,89,0,11,0
29,19,1.105263157894737,91,0,9,0
30,15,1.4,90,0,10,0
31,20,1.05,90,0,10,0
32,15,1.4,88,0,12,0
33,16,1.3125,87,0,13,0
34,20,1.05,97,0,3,0
35,20,1.05,95,0,5,0
36,15,1.4,87,0,13,0
37,20,1.05,89,0,11,0
38,15,1.4,90,0,10,0
39,15,1.4,88,0,12,0
40,18,1.1666666666666667,93,0,7,0
41,19,1.105263157894737,90,0,10,0
42,17,1.2352941176470589,92,0,8,0
43,17,1.2352941176470589,90,0,10,0
44,16,1.3125,90,0,10,0
45,17,1.2352941176470589,93,0,7,0
46,15,1.4,87,0,13,0
47,13,1.6153846153846154,89,0,11,0
48,16,1.3125,92,0,8,0
49,16,1.3125,89,0,11,0
50,17,1.2352941176470589,87,0,13,0
51,17,1.2352941176470589,91,0,9,0
52,16,1.3125,87,0,13,0
53,16,1.3125,88,0,12,0
54,12,1.75,87,0,13,0
55,17,1.2352941176470589,91,0,9,0
