0.032937049865722656,-0.0005062148951834602
0.04056215286254883,-0.0005070619468073003
0.04724431037902832,-0.0005137754435246794
0.07261967658996582,-0.0005124432429073852
0.07782506942749023,-0.0006159134718561226
0.12615275382995605,-0.0010241360052614988
0.1324601173400879,-0.055803571428571425
0.14507532119750977,-0.1953125
0.16153693199157715,-0.002894348152094377
0.21456694602966309,-0.0012972829220000536
0.22762775421142578,-0.0007387249791541045
0.2662620544433594,-0.000730821196372569
0.2732210159301758,-0.0007619548332223737
0.2829883098602295,-0.0010168152646849572
