iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,2879,9259,3472627,4301144,True
1,19.9,6569,15370,9220447,11894470,True
2,19.8005,132566,141277,201864878,232923250,True
3,19.7014975,53415,59617,31921276,36898060,True
4,19.602990012499998,269927,278851,407595572,469881545,True
5,19.5049750624375,2447,8066,2769576,3381939,True
6,19.40745018712531,531,6320,1417271,1840558,True
7,19.31041293618968,145792,154318,224883943,260455779,True
8,19.213860871508732,2716,10570,3914876,4874526,True
9,19.117791567151187,1025,6499,1910620,2453097,True
10,19.022202609315432,10664,15984,4602686,5767656,True
11,18.927091596268856,2546,7921,7011213,8763820,True
12,18.83245613828751,4595,12017,10690974,12537311,True
13,18.738293857596073,111800,121328,66050138,84222671,True
14,18.644602388308094,38330,44209,16054776,20134944,True
15,18.551379376366555,62269,70857,82847906,106856483,True
16,18.45862247948472,1742,8576,5458738,7014122,True
17,18.366329367087296,772,7129,2647344,3317415,True
18,18.27449772025186,3562,9676,11633201,14625526,True
19,18.1831252316506,13136,19322,29244889,36480397,True
20,18.092209605492346,25078,31558,24827352,30799729,True
21,18.001748557464886,13226,21565,10254907,13183297,True
22,17.91173981467756,11976,16336,12164010,15480458,True
23,17.82218111560417,2301,8370,3836998,4611774,True
24,17.73307021002615,306265,312918,62161529,72413947,True
25,17.644404858976017,49432,55253,43185581,53991154,True
26,17.556182834681138,23558,28982,15648352,18933635,True
27,17.468401920507734,11647,18442,33363671,43182487,True
28,17.381059910905197,112058,116628,92965544,112577462,True
29,17.29415461135067,74142,80472,20133762,23461299,True
30,17.207683838293917,44801,53049,25817707,32545983,True
31,17.121645419102446,23724,30661,39097330,49109716,True
32,17.036037192006933,3568,11218,12694408,15968298,True
33,16.9508570060469,54346,60268,51636925,62754439,True
34,16.866102721016663,20237,26311,10343089,12657064,True
35,16.781772207411578,13069,20457,14806390,18436938,True
36,16.69786334637452,66138,70465,78635581,97045068,True
37,16.614374029642647,335501,344115,96503689,117362391,True
38,16.531302159494434,2346,8785,4951376,6101956,True
39,16.44864564869696,15491,20299,15686892,19031486,True
40,16.366402420453475,45073,49624,22621704,28466399,True
41,16.284570408351208,78379,84583,35372023,43994953,True
42,16.203147556309453,17459,23521,11826154,14541951,True
43,16.122131818527905,14094,21186,17207134,22023039,True
44,16.041521159435266,64696,72056,121092330,150857567,True
45,15.96131355363809,20227,30364,15658059,20143047,True
46,15.8815069858699,100660,108086,68793023,79930248,True
47,15.802099450940549,397193,405500,149214290,180863694,True
48,15.723088953685846,67525,73753,74452529,88579769,True
49,15.644473508917416,38872,44318,18986833,24297381,True
50,15.56625114137283,50523,56748,37741811,45894168,True
51,15.488419885665966,88668,96180,41674861,52372788,True
52,15.410977786237636,39581,45464,14776145,18180697,True
53,15.333922897306447,8881,17340,9832706,12421013,True
54,15.257253282819915,4872,10281,8879736,11301406,True
55,15.180967016405816,12995,20025,13152442,16643076,True
56,15.105062181323786,608792,617262,153372009,179748349,True
57,15.029536870417168,69195,76039,99565733,116146212,True
58,14.954389186065082,4261,10042,3746473,4409463,True
59,14.879617240134756,18271,24129,36542336,44468348,True
60,14.805219153934082,2799,9013,4182083,4972114,True
61,14.731193058164411,368,5985,580653,739240,True
62,14.65753709287359,9612,18761,7389720,9529541,True
63,14.58424940740922,148703,154198,29510613,34403340,True
64,14.511328160372175,19405,26239,12475793,16298659,True
