iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,2260,4227,3032060,3560505,True
1,49.75,99230,104118,45478524,56605375,True
2,49.50125,2706,4544,1920268,2517394,True
3,49.25374375,25546,27974,15299884,19724730,True
4,49.007475031249996,6966,11123,6647924,8425806,True
5,48.762437656093745,555,2609,1308226,1683729,True
6,48.51862546781327,14969,16729,11153574,13848887,True
7,48.27603234047421,10349,12102,4686244,6011567,True
8,48.034652178771836,3803,5792,1504584,1781965,True
9,47.794478917877974,12941,15056,4484137,5233674,True
10,47.555506523288585,1216,3803,1757346,2237202,True
11,47.317728990672144,7821,10335,4477350,5313865,True
12,47.08114034571879,37318,39044,8658237,11111125,True
13,46.84573464399019,24833,27261,8925691,10424083,True
14,46.61150597077024,17833,21080,10469839,13748708,True
15,46.37844844091639,2230,4246,1840010,2233461,True
16,46.14655619871181,5001,7397,6152176,7227541,True
17,45.91582341771825,920,3619,1546287,2005311,True
18,45.68624430062966,4902,6694,7086838,8799507,True
19,45.45781307912651,5230,7712,2402786,2965412,True
20,45.23052401373088,512,2326,756300,944555,True
21,45.004371393662225,77761,82936,56046699,69350924,True
22,44.779349536693914,1946,4121,1902844,2352113,True
23,44.555452789010445,2844,4914,1876962,2430407,True
24,44.33267552506539,20804,23558,7686972,9306448,True
25,44.111012147440064,7677,11941,6633468,8241224,True
26,43.89045708670287,1197,3569,1815778,2368447,True
27,43.671004801269355,306631,310376,48127483,59585877,True
28,43.452649777263005,71364,75332,63735443,74003916,True
29,43.23538652837669,3727,5831,2401317,2841383,True
30,43.0192095957348,576,2283,1274754,1609837,True
31,42.804113547756124,4027,6901,4324850,5701003,True
32,42.590092980017346,13516,16447,12810134,16657566,True
33,42.37714251511726,29803,32979,24158736,28532308,True
34,42.16525680254167,2246,4517,2300658,2801134,True
35,41.95443051852896,10003,12738,11109691,13942459,True
36,41.74465836593632,2953,5306,1795053,2239252,True
37,41.53593507410663,40228,43282,19139880,22422818,True
38,41.3282553987361,25355,27406,8902224,10384599,True
39,41.12161412174242,21577,24515,8818440,10826770,True
40,40.91600605113371,5066,8137,4468104,5458287,True
41,40.71142602087804,519,2748,1430800,1816745,True
42,40.50786889077364,9545,12250,4482180,5518249,True
43,40.305329546319776,422,2203,752834,958427,True
