iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,5675,8110,8009947,9836017,True
1,9.95,10808,13423,4862622,6170622,True
2,9.90025,12901,15560,14901517,18343927,True
3,9.85074875,1520,3622,980701,1214792,True
4,9.801495006249999,5020,7905,3261933,4077209,True
5,9.75248753121875,3297,6530,3391689,4438388,True
6,9.703725093562655,13274,15502,5882599,6945304,True
7,9.65520646809484,2543,4466,2266473,2868833,True
8,9.606930435754366,1295,3626,897968,1167713,True
9,9.558895783575593,269,1765,304921,388033,True
10,9.511101304657716,19080,21305,4037136,4701575,True
11,9.463545798134428,2799,5526,7360297,9598891,True
12,9.416228069143756,14117,17567,10495225,13088589,True
13,9.369146928798036,25836,28051,14234401,17691754,True
14,9.322301194154047,14543,17277,9583794,11773002,True
15,9.275689688183277,2185,3922,1062635,1312564,True
16,9.22931123974236,5071,7171,3148909,3858786,True
17,9.183164683543648,2020,4775,5370388,6962772,True
18,9.13724886012593,571,3211,1320310,1688569,True
19,9.0915626158253,3828,5968,2747313,3538035,True
20,9.046104802746173,24203,25833,4261691,5270040,True
21,9.000874278732443,1404,3272,1087999,1402323,True
22,8.95586990733878,2663,5982,1737936,2185140,True
23,8.911090557802085,99046,102557,45261739,56357879,True
24,8.866535105013075,1110,2820,931217,1172419,True
25,8.822202429488009,1860,4046,4557304,5964041,True
26,8.778091417340569,16193,19829,7439539,9196273,True
27,8.734200960253867,893,2682,927538,1172584,True
28,8.690529955452599,39357,41900,7366858,9200793,True
29,8.647077305675335,1000,3793,1329525,1689864,True
30,8.603841919146959,75327,78033,11490988,13421731,True
31,8.560822709551223,6372,8690,2794017,3671585,True
32,8.518018596003467,9911,12165,12848216,15940884,True
33,8.47542850302345,707,2526,1309277,1566029,True
34,8.433051360508331,4688,6210,1715925,2246593,True
35,8.390886103705789,4245,6633,7338521,8993261,True
36,8.34893167318726,759,2450,746291,970682,True
37,8.307187014821324,5320,7645,2457933,3037876,True
38,8.265651079747217,9380,11724,14360451,17957393,True
39,8.22432282434848,1755,4424,1773507,2253248,True
40,8.183201210226738,9873,12941,5895600,7764121,True
41,8.142285204175604,3583,5712,2674315,3367210,True
42,8.101573778154727,38285,40735,19157328,23542559,True
43,8.061065909263952,828,2935,1998165,2531866,True
44,8.020760579717633,3906,5878,2274341,2902553,True
45,7.980656776819045,4395,7455,10246579,13451108,True
46,7.94075349293495,794,4585,3046722,3859387,True
47,7.9010497254702745,13731,15906,5779061,6807819,True
48,7.861544476842923,628,2853,947265,1187883,True
49,7.822236754458708,23119,26694,5201436,6303950,True
50,7.783125570686415,1757,4908,2439024,3141634,True
51,7.744209942832983,148844,151994,21257381,24663861,True
52,7.705488893118818,3944,5503,2876719,3628958,True
53,7.666961448653224,1867,3910,3495508,4410871,True
54,7.628626641409958,10348,13845,16650807,21446141,True
55,7.590483508202908,565,2483,763073,981707,True
56,7.552531090661893,11997,13899,2464326,2874410,True
57,7.514768435208584,2943,5549,2696545,3490001,True
58,7.477194593032541,4655,7564,8120275,9982837,True
59,7.439808620067378,1057,2808,856091,1060914,True
60,7.402609576967041,37396,39188,5721761,6663672,True
61,7.365596529082206,13697,16146,10584443,12388915,True
62,7.328768546436795,291,2226,550102,699065,True
63,7.29212470370461,11864,14146,6265924,7937376,True
64,7.255664080186087,1038,4343,1641325,2049637,True
65,7.219385759785157,5550,8779,6215063,7352447,True
66,7.183288830986232,1937,4812,3659086,4485018,True
67,7.147372386831301,25345,27736,9300797,10858064,True
68,7.111635524897144,5091,8931,3183032,4134964,True
69,7.076077347272658,442,2614,1317922,1733979,True
70,7.0406969605362955,4299,6113,3416457,4366903,True
71,7.005493475733614,312,2428,1147975,1481754,True
72,6.970466008354946,1594,3964,913381,1155679,True
73,6.935613678313171,19496,22148,7190841,9330126,True
74,6.900935609921605,5197,7906,7585393,8940396,True
75,6.866430931871998,530,3000,766855,999033,True
76,6.832098777212638,200112,203884,61428993,71060855,True
77,6.797938283326574,2763,4907,4159184,4929341,True
78,6.763948591909941,18906,22240,13413194,17159785,True
79,6.7301288489503905,26205,29808,16760447,20693058,True
80,6.696478204705638,1376,3959,2151684,2721562,True
81,6.66299581368211,796,2842,1626052,2002601,True
82,6.6296808346136995,25290,27490,9856192,11403512,True
83,6.5965324304406305,2244,4865,1831253,2360159,True
84,6.563549768288428,7393,9458,2605456,3286048,True
85,6.530732019446986,80298,83302,22043497,27654137,True
86,6.49807835934975,11810,14038,6597118,8141900,True
87,6.4655879675530015,7647,9841,4531739,5316158,True
88,6.433260027715236,1838,3855,1699042,2074107,True
89,6.40109372757666,1619,3951,3635337,4652177,True
90,6.369088258938777,1056,3034,807014,1002701,True
91,6.337242817644083,49608,51880,24794183,30796667,True
92,6.305556603555862,2979,5135,5539250,6985587,True
93,6.274028820538083,6327,8216,2058279,2479186,True
94,6.242658676435393,17358,20082,17946548,22137454,True
95,6.211445383053215,1152,3230,729184,895373,True
96,6.1803881561379495,1320,4218,2843993,3562069,True
97,6.14948621535726,916,2924,935906,1212643,True
98,6.118738784280473,1946,6305,3967313,5045627,True
99,6.08814509035907,20390,24758,34087159,43668783,True
100,6.057704364907275,14407,16238,9783545,12401007,True
101,6.027415843082739,76112,78978,18559235,23627381,True
102,5.9972787638673255,25406,29130,15291523,18903914,True
103,5.967292370047989,9581,13144,12860936,16950302,True
104,5.937455908197749,37628,40001,7195503,8856942,True
105,5.90776862865676,2147,3879,967912,1218153,True
106,5.878229785513477,9280,11414,11479596,13399447,True
107,5.848838636585909,30124,34200,35103962,44306043,True
108,5.81959444340298,6658,9002,8215236,10544365,True
109,5.790496471185965,24022,26642,9284062,10897113,True
110,5.761543988830035,14467,16105,9430498,11433819,True
111,5.732736268885885,5184,7955,3195582,3978789,True
112,5.7040725875414555,1364,3184,2122957,2760054,True
113,5.675552224603749,12866,17101,12740755,16822382,True
114,5.64717446348073,1931,3703,3858385,4870843,True
115,5.618938591163326,299394,303692,33318905,38742880,True
116,5.59084389820751,721,2260,1050492,1324928,True
117,5.5628896787164726,166,1831,425707,566527,True
118,5.5350752303228905,8363,10874,5674173,6721449,True
119,5.507399854171276,757,3158,2058835,2548770,True
120,5.47986285490042,100612,103790,33254822,38843722,True
121,5.452463540625917,1204,4500,1658232,2110022,True
122,5.425201222922787,1177,3281,1451704,1791068,True
123,5.398075216808174,4570,6632,5411274,6456108,True
124,5.371084840724133,1020,3296,1197521,1543676,True
125,5.344229416520512,4256,6382,4688501,5976278,True
