iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,13,1.2307692307692308,92,0,8,0
1,10,1.6,90,0,10,0
2,11,1.4545454545454546,88,0,12,0
3,9,1.7777777777777777,87,0,13,0
4,15,1.0666666666666667,97,0,3,0
5,10,1.6,92,0,8,0
6,12,1.3333333333333333,89,0,11,0
7,14,1.1428571428571428,92,0,8,0
8,12,1.3333333333333333,92,0,8,0
9,14,1.1428571428571428,94,0,6,0
10,12,1.3333333333333333,84,0,16,0
11,15,1.0666666666666667,92,0,8,0
12,12,1.3333333333333333,92,0,8,0
13,14,1.1428571428571428,95,0,5,0
14,9,1.7777777777777777,87,0,13,0
15,10,1.6,90,0,10,0
16,12,1.3333333333333333,92,0,8,0
17,13,1.2307692307692308,88,0,12,0
18,14,1.1428571428571428,93,0,7,0
19,8,2.0,91,0,9,0
20,14,1.1428571428571428,97,0,3,0
21,15,1.0666666666666667,95,0,5,0
22,11,1.4545454545454546,89,0,11,0
23,11,1.4545454545454546,88,0,12,0
24,10,1.6,90,0,10,0
25,8,2.0,88,0,12,0
26,13,1.2307692307692308,93,0,7,0
27,11,1.4545454545454546,86,0,14,0
28,10,1.6,93,0,7,0
29,13,1.2307692307692308,91,0,9,0
30,7,2.2857142857142856,85,0,15,0
31,11,1.4545454545454546,86,0,14,0
32,13,1.2307692307692308,94,0,6,0
33,14,1.1428571428571428,88,0,12,0
34,12,1.3333333333333333,86,0,14,0
35,11,1.4545454545454546,89,0,11,0
36,10,1.6,88,0,12,0
37,12,1.3333333333333333,93,0,7,0
38,10,1.6,90,0,10,0
39,13,1.2307692307692308,92,0,8,0
40,8,2.0,85,0,15,0
41,11,1.4545454545454546,90,0,10,0
42,15,1.0666666666666667,94,0,6,0
43,11,1.4545454545454546,85,0,15,0
44,14,1.1428571428571428,90,90,10,10
45,8,2.0,89,0,11,0
46,6,2.6666666666666665,91,0,9,0
47,9,1.7777777777777777,91,0,9,0
48,8,2.0,90,0,10,0
49,10,1.6,87,0,13,0
50,9,1.7777777777777777,90,0,10,0
51,11,1.4545454545454546,86,0,14,0
52,8,2.0,89,0,11,0
53,13,1.2307692307692308,92,0,8,0
54,10,1.6,91,0,9,0
55,10,1.6,90,0,10,0
56,10,1.6,91,0,9,0
57,12,1.3333333333333333,93,0,7,0
58,13,1.2307692307692308,96,0,4,0
59,9,1.7777777777777777,88,0,12,0
60,5,3.2,85,0,15,0
61,10,1.6,92,0,8,0
62,11,1.4545454545454546,88,0,12,0
63,9,1.7777777777777777,90,0,10,0
64,13,1.2307692307692308,93,0,7,0
65,8,2.0,89,0,11,0
66,11,1.4545454545454546,85,0,15,0
67,14,1.1428571428571428,90,0,10,0
68,6,2.6666666666666665,91,0,9,0
69,13,1.2307692307692308,93,0,7,0
70,7,2.2857142857142856,85,0,15,0
71,11,1.4545454545454546,87,0,13,0
72,12,1.3333333333333333,94,0,6,0
73,12,1.3333333333333333,93,0,7,0
74,12,1.3333333333333333,88,0,12,0
75,10,1.6,83,0,17,0
76,9,1.7777777777777777,88,0,12,0
77,10,1.6,91,0,9,0
78,6,2.6666666666666665,88,0,12,0
79,12,1.3333333333333333,88,0,12,0
80,8,2.0,90,0,10,0
81,11,1.4545454545454546,94,0,6,0
82,12,1.3333333333333333,93,0,7,0
83,7,2.2857142857142856,87,0,13,0
84,15,1.0666666666666667,93,0,7,0
85,6,2.6666666666666665,88,0,12,0
86,11,1.4545454545454546,88,0,12,0
87,7,2.2857142857142856,89,0,11,0
88,5,3.2,84,0,16,0
89,10,1.6,85,0,15,0
90,11,1.4545454545454546,92,0,8,0
91,8,2.0,89,0,11,0
92,9,1.7777777777777777,90,0,10,0
93,14,1.1428571428571428,93,0,7,0
94,9,1.7777777777777777,86,0,14,0
95,8,2.0,90,0,10,0
96,13,1.2307692307692308,86,0,14,0
97,8,2.0,87,0,13,0
98,8,2.0,87,0,13,0
99,8,2.0,90,0,10,0
100,12,1.3333333333333333,95,0,5,0
101,12,1.3333333333333333,96,0,4,0
102,11,1.4545454545454546,94,0,6,0
103,8,2.0,87,0,13,0
104,12,1.3333333333333333,84,0,16,0
105,11,1.4545454545454546,92,0,8,0
106,13,1.2307692307692308,87,0,13,0
107,11,1.4545454545454546,87,0,13,0
108,13,1.2307692307692308,89,0,11,0
109,11,1.4545454545454546,88,0,12,0
110,11,1.4545454545454546,91,0,9,0
111,11,1.4545454545454546,90,0,10,0
112,7,2.2857142857142856,84,0,16,0
113,12,1.3333333333333333,90,0,10,0
114,10,1.6,92,0,8,0
115,12,1.3333333333333333,90,0,10,0
116,10,1.6,92,0,8,0
117,10,1.6,86,0,14,0
118,13,1.2307692307692308,88,0,12,0
119,10,1.6,87,0,13,0
120,13,1.2307692307692308,85,0,15,0
121,10,1.6,92,0,8,0
122,12,1.3333333333333333,91,0,9,0
123,14,1.1428571428571428,83,0,17,0
124,12,1.3333333333333333,92,0,8,0
125,10,1.6,89,0,11,0
126,10,1.6,92,92,8,8
127,6,2.6666666666666665,92,0,8,0
128,10,1.6,89,0,11,0
129,10,1.6,90,0,10,0
130,6,2.6666666666666665,89,0,11,0
131,3,5.333333333333333,86,0,14,0
132,7,2.2857142857142856,94,0,6,0
133,9,1.7777777777777777,92,0,8,0
134,7,2.2857142857142856,88,0,12,0
135,4,4.0,86,0,14,0
136,8,2.0,91,0,9,0
137,3,5.333333333333333,91,0,9,0
138,8,2.0,91,0,9,0
139,9,1.7777777777777777,88,0,12,0
140,10,1.6,87,0,13,0
141,6,2.6666666666666665,89,0,11,0
142,5,3.2,91,0,9,0
143,6,2.6666666666666665,90,0,10,0
144,8,2.0,89,0,11,0
145,7,2.2857142857142856,93,0,7,0
146,3,5.333333333333333,85,0,15,0
147,12,1.3333333333333333,90,0,10,0
148,4,4.0,90,0,10,0
149,6,2.6666666666666665,95,0,5,0
150,9,1.7777777777777777,89,0,11,0
151,8,2.0,89,0,11,0
152,8,2.0,88,0,12,0
153,6,2.6666666666666665,93,0,7,0
154,10,1.6,87,0,13,0
155,4,4.0,88,0,12,0
156,10,1.6,92,0,8,0
157,5,3.2,92,0,8,0
158,8,2.0,94,0,6,0
159,6,2.6666666666666665,95,0,5,0
160,4,4.0,88,0,12,0
161,8,2.0,87,0,13,0
162,10,1.6,92,0,8,0
163,9,1.7777777777777777,89,0,11,0
164,10,1.6,89,0,11,0
165,9,1.7777777777777777,90,0,10,0
166,8,2.0,89,0,11,0
167,8,2.0,85,0,15,0
168,4,4.0,88,0,12,0
169,8,2.0,94,0,6,0
170,7,2.2857142857142856,89,0,11,0
171,8,2.0,88,0,12,0
172,7,2.2857142857142856,90,0,10,0
173,1,16.0,88,0,12,0
174,10,1.6,92,0,8,0
175,4,4.0,87,0,13,0
176,4,4.0,90,0,10,0
177,6,2.6666666666666665,90,0,10,0
178,8,2.0,90,0,10,0
179,8,2.0,93,0,7,0
180,8,2.0,91,0,9,0
181,1,16.0,85,0,15,0
182,5,3.2,91,0,9,0
183,8,2.0,88,88,12,12
184,6,2.6666666666666665,94,0,6,0
185,11,1.4545454545454546,91,0,9,0
186,6,2.6666666666666665,91,0,9,0
187,4,4.0,87,0,13,0
188,8,2.0,89,0,11,0
189,7,2.2857142857142856,91,0,9,0
190,5,3.2,89,0,11,0
191,4,4.0,92,0,8,0
192,4,4.0,86,0,14,0
193,5,3.2,94,0,6,0
194,8,2.0,92,0,8,0
195,6,2.6666666666666665,84,0,16,0
196,7,2.2857142857142856,89,0,11,0
197,4,4.0,91,0,9,0
198,10,1.6,92,0,8,0
199,4,4.0,87,0,13,0
200,8,2.0,94,0,6,0
201,5,3.2,87,0,13,0
202,7,2.2857142857142856,84,0,16,0
203,7,2.2857142857142856,92,0,8,0
204,4,4.0,91,0,9,0
205,1,16.0,87,0,13,0
206,8,2.0,85,0,15,0
207,9,1.7777777777777777,91,0,9,0
208,8,2.0,85,0,15,0
209,9,1.7777777777777777,86,0,14,0
210,6,2.6666666666666665,92,0,8,0
211,5,3.2,92,0,8,0
212,9,1.7777777777777777,88,0,12,0
213,5,3.2,88,0,12,0
214,7,2.2857142857142856,90,0,10,0
215,7,2.2857142857142856,95,0,5,0
216,7,2.2857142857142856,90,0,10,0
217,6,2.6666666666666665,92,0,8,0
218,11,1.4545454545454546,91,0,9,0
219,8,2.0,90,0,10,0
220,5,3.2,88,0,12,0
221,8,2.0,92,0,8,0
222,5,3.2,91,0,9,0
223,7,2.2857142857142856,89,0,11,0
224,4,4.0,89,0,11,0
225,1,16.0,89,0,11,0
226,3,5.333333333333333,90,0,10,0
227,5,3.2,85,0,15,0
228,10,1.6,88,0,12,0
229,5,3.2,87,0,13,0
230,7,2.2857142857142856,85,0,15,0
231,7,2.2857142857142856,90,0,10,0
232,7,2.2857142857142856,94,0,6,0
233,9,1.7777777777777777,90,0,10,0
234,4,4.0,92,0,8,0
235,3,5.333333333333333,89,0,11,0
236,2,8.0,92,0,8,0
237,10,1.6,91,0,9,0
238,4,4.0,86,0,14,0
239,8,2.0,85,0,15,0
240,5,3.2,84,0,16,0
241,6,2.6666666666666665,90,0,10,0
242,7,2.2857142857142856,89,0,11,0
243,3,5.333333333333333,85,0,15,0
244,7,2.2857142857142856,91,0,9,0
245,7,2.2857142857142856,91,0,9,0
246,6,2.6666666666666665,95,0,5,0
247,7,2.2857142857142856,91,0,9,0
248,4,4.0,91,0,9,0
249,7,2.2857142857142856,93,0,7,0
250,6,2.6666666666666665,88,0,12,0
251,5,3.2,91,0,9,0
252,9,1.7777777777777777,87,0,13,0
253,6,2.6666666666666665,89,0,11,0
254,4,4.0,92,0,8,0
255,7,2.2857142857142856,90,0,10,0
256,7,2.2857142857142856,89,0,11,0
257,5,3.2,93,0,7,0
258,5,3.2,90,0,10,0
259,7,2.2857142857142856,83,0,17,0
260,4,4.0,91,0,9,0
261,5,3.2,89,0,11,0
262,6,2.6666666666666665,91,0,9,0
263,7,2.2857142857142856,90,0,10,0
264,6,2.6666666666666665,84,0,16,0
265,2,8.0,89,0,11,0
266,7,2.2857142857142856,90,0,10,0
267,8,2.0,93,0,7,0
268,2,8.0,92,0,8,0
269,5,3.2,91,0,9,0
270,9,1.7777777777777777,86,0,14,0
271,3,5.333333333333333,88,0,12,0
272,4,4.0,82,0,18,0
273,4,4.0,93,0,7,0
274,5,3.2,93,0,7,0
275,4,4.0,91,0,9,0
276,3,5.333333333333333,93,0,7,0
277,8,2.0,92,0,8,0
278,4,4.0,88,0,12,0
279,9,1.7777777777777777,84,0,16,0
280,5,3.2,95,0,5,0
281,3,5.333333333333333,91,0,9,0
282,4,4.0,90,0,10,0
283,7,2.2857142857142856,88,0,12,0
284,3,5.333333333333333,86,0,14,0
285,1,16.0,88,0,12,0
286,5,3.2,89,0,11,0
287,10,1.6,92,0,8,0
288,8,2.0,93,0,7,0
289,9,1.7777777777777777,87,0,13,0
290,7,2.2857142857142856,93,0,7,0
291,6,2.6666666666666665,88,0,12,0
292,7,2.2857142857142856,90,0,10,0
293,8,2.0,87,0,13,0
294,4,4.0,88,0,12,0
295,3,5.333333333333333,90,0,10,0
296,6,2.6666666666666665,92,92,8,8
297,2,8.0,92,0,8,0
298,7,2.2857142857142856,91,0,9,0
299,5,3.2,85,0,15,0
300,7,2.2857142857142856,88,0,12,0
301,4,4.0,89,0,11,0
302,5,3.2,91,0,9,0
303,1,16.0,90,0,10,0
304,5,3.2,89,0,11,0
305,7,2.2857142857142856,92,0,8,0
306,5,3.2,93,0,7,0
307,8,2.0,90,0,10,0
308,3,5.333333333333333,89,0,11,0
309,2,8.0,85,0,15,0
310,5,3.2,87,0,13,0
311,7,2.2857142857142856,87,0,13,0
312,6,2.6666666666666665,92,0,8,0
