iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,12,1.3333333333333333,90,0,10,0
1,11,1.4545454545454546,89,0,11,0
2,12,1.3333333333333333,89,0,11,0
3,14,1.1428571428571428,95,0,5,0
4,11,1.4545454545454546,89,0,11,0
5,12,1.3333333333333333,87,0,13,0
6,11,1.4545454545454546,91,0,9,0
7,15,1.0666666666666667,89,0,11,0
8,12,1.3333333333333333,91,0,9,0
9,9,1.7777777777777777,88,0,12,0
10,13,1.2307692307692308,93,0,7,0
11,12,1.3333333333333333,89,0,11,0
12,13,1.2307692307692308,92,0,8,0
13,12,1.3333333333333333,90,0,10,0
14,10,1.6,91,0,9,0
15,15,1.0666666666666667,94,0,6,0
16,8,2.0,89,0,11,0
17,14,1.1428571428571428,92,0,8,0
18,14,1.1428571428571428,93,0,7,0
19,14,1.1428571428571428,91,0,9,0
20,10,1.6,89,0,11,0
21,11,1.4545454545454546,89,0,11,0
22,12,1.3333333333333333,86,0,14,0
23,9,1.7777777777777777,92,0,8,0
24,13,1.2307692307692308,94,0,6,0
25,13,1.2307692307692308,94,0,6,0
26,15,1.0666666666666667,92,0,8,0
27,9,1.7777777777777777,88,0,12,0
28,14,1.1428571428571428,90,0,10,0
29,14,1.1428571428571428,93,0,7,0
30,13,1.2307692307692308,90,0,10,0
31,11,1.4545454545454546,91,0,9,0
32,13,1.2307692307692308,94,0,6,0
33,12,1.3333333333333333,90,0,10,0
34,12,1.3333333333333333,92,0,8,0
35,12,1.3333333333333333,90,0,10,0
36,13,1.2307692307692308,95,0,5,0
37,13,1.2307692307692308,88,0,12,0
38,10,1.6,87,0,13,0
39,13,1.2307692307692308,92,0,8,0
40,13,1.2307692307692308,91,0,9,0
41,10,1.6,87,0,13,0
42,13,1.2307692307692308,88,0,12,0
43,11,1.4545454545454546,88,0,12,0
44,12,1.3333333333333333,90,0,10,0
45,12,1.3333333333333333,92,0,8,0
46,13,1.2307692307692308,94,0,6,0
47,13,1.2307692307692308,92,0,8,0
48,16,1.0,93,0,7,0
49,12,1.3333333333333333,86,0,14,0
50,10,1.6,89,0,11,0
51,14,1.1428571428571428,95,0,5,0
52,9,1.7777777777777777,90,0,10,0
53,13,1.2307692307692308,93,0,7,0
54,9,1.7777777777777777,90,0,10,0
55,11,1.4545454545454546,90,0,10,0
56,11,1.4545454545454546,90,0,10,0
57,15,1.0666666666666667,92,0,8,0
58,9,1.7777777777777777,88,0,12,0
59,9,1.7777777777777777,89,0,11,0
60,10,1.6,92,0,8,0
61,16,1.0,95,0,5,0
62,12,1.3333333333333333,90,90,10,10
63,6,2.6666666666666665,88,0,12,0
64,7,2.2857142857142856,86,0,14,0
65,7,2.2857142857142856,90,0,10,0
66,9,1.7777777777777777,93,0,7,0
67,10,1.6,89,0,11,0
68,10,1.6,91,0,9,0
69,10,1.6,91,0,9,0
70,5,3.2,89,0,11,0
71,8,2.0,93,0,7,0
72,8,2.0,91,0,9,0
73,7,2.2857142857142856,91,0,9,0
74,10,1.6,94,0,6,0
75,11,1.4545454545454546,93,0,7,0
76,8,2.0,89,0,11,0
77,5,3.2,88,0,12,0
78,3,5.333333333333333,85,0,15,0
79,11,1.4545454545454546,95,0,5,0
80,11,1.4545454545454546,85,0,15,0
81,8,2.0,90,0,10,0
82,6,2.6666666666666665,88,0,12,0
83,7,2.2857142857142856,84,0,16,0
84,8,2.0,83,0,17,0
85,8,2.0,89,0,11,0
86,8,2.0,87,0,13,0
87,8,2.0,88,0,12,0
88,10,1.6,91,0,9,0
89,10,1.6,93,0,7,0
90,8,2.0,90,0,10,0
91,11,1.4545454545454546,91,0,9,0
92,6,2.6666666666666665,85,0,15,0
93,9,1.7777777777777777,90,0,10,0
94,8,2.0,92,0,8,0
95,13,1.2307692307692308,88,0,12,0
96,11,1.4545454545454546,94,0,6,0
97,7,2.2857142857142856,85,0,15,0
98,11,1.4545454545454546,93,0,7,0
99,11,1.4545454545454546,96,0,4,0
100,8,2.0,86,0,14,0
101,11,1.4545454545454546,93,0,7,0
102,9,1.7777777777777777,88,0,12,0
103,7,2.2857142857142856,91,0,9,0
104,10,1.6,91,0,9,0
105,6,2.6666666666666665,86,0,14,0
106,10,1.6,88,0,12,0
107,10,1.6,94,0,6,0
108,10,1.6,92,0,8,0
109,11,1.4545454545454546,92,0,8,0
110,4,4.0,90,0,10,0
111,5,3.2,86,0,14,0
112,8,2.0,90,0,10,0
113,9,1.7777777777777777,88,0,12,0
114,11,1.4545454545454546,90,0,10,0
115,6,2.6666666666666665,85,0,15,0
116,8,2.0,89,0,11,0
117,9,1.7777777777777777,87,0,13,0
118,8,2.0,94,0,6,0
119,11,1.4545454545454546,95,0,5,0
120,8,2.0,92,0,8,0
121,10,1.6,93,0,7,0
122,9,1.7777777777777777,85,0,15,0
123,7,2.2857142857142856,91,0,9,0
124,10,1.6,91,0,9,0
125,9,1.7777777777777777,90,0,10,0
126,9,1.7777777777777777,90,0,10,0
127,5,3.2,87,0,13,0
128,10,1.6,93,0,7,0
129,9,1.7777777777777777,89,0,11,0
130,6,2.6666666666666665,91,0,9,0
131,8,2.0,89,0,11,0
132,9,1.7777777777777777,88,0,12,0
133,5,3.2,90,0,10,0
134,8,2.0,94,0,6,0
135,11,1.4545454545454546,93,0,7,0
136,8,2.0,91,0,9,0
137,6,2.6666666666666665,89,0,11,0
138,11,1.4545454545454546,91,0,9,0
139,7,2.2857142857142856,86,0,14,0
140,11,1.4545454545454546,92,0,8,0
141,13,1.2307692307692308,96,0,4,0
142,7,2.2857142857142856,90,0,10,0
143,4,4.0,91,0,9,0
144,9,1.7777777777777777,84,0,16,0
145,7,2.2857142857142856,90,0,10,0
146,8,2.0,91,0,9,0
147,13,1.2307692307692308,93,0,7,0
148,7,2.2857142857142856,92,0,8,0
149,9,1.7777777777777777,90,0,10,0
150,9,1.7777777777777777,93,0,7,0
151,12,1.3333333333333333,93,0,7,0
152,6,2.6666666666666665,85,0,15,0
153,7,2.2857142857142856,92,0,8,0
154,8,2.0,92,0,8,0
155,8,2.0,93,0,7,0
156,11,1.4545454545454546,94,0,6,0
157,8,2.0,87,0,13,0
158,9,1.7777777777777777,92,0,8,0
159,8,2.0,90,0,10,0
160,5,3.2,88,0,12,0
161,9,1.7777777777777777,95,0,5,0
162,11,1.4545454545454546,87,0,13,0
163,8,2.0,89,0,11,0
164,11,1.4545454545454546,87,0,13,0
165,5,3.2,88,0,12,0
166,10,1.6,93,0,7,0
167,7,2.2857142857142856,87,0,13,0
168,11,1.4545454545454546,90,0,10,0
169,9,1.7777777777777777,92,0,8,0
170,8,2.0,87,0,13,0
171,13,1.2307692307692308,91,0,9,0
172,9,1.7777777777777777,95,0,5,0
173,10,1.6,93,0,7,0
174,7,2.2857142857142856,92,0,8,0
175,7,2.2857142857142856,87,0,13,0
176,9,1.7777777777777777,89,0,11,0
177,9,1.7777777777777777,89,0,11,0
178,12,1.3333333333333333,91,0,9,0
179,10,1.6,91,0,9,0
180,8,2.0,91,0,9,0
181,8,2.0,90,0,10,0
182,10,1.6,91,0,9,0
183,7,2.2857142857142856,87,0,13,0
184,10,1.6,91,0,9,0
185,8,2.0,85,0,15,0
186,7,2.2857142857142856,85,0,15,0
187,9,1.7777777777777777,95,0,5,0
188,6,2.6666666666666665,87,0,13,0
189,3,5.333333333333333,91,0,9,0
190,6,2.6666666666666665,86,0,14,0
191,5,3.2,90,0,10,0
192,10,1.6,95,0,5,0
193,10,1.6,89,0,11,0
194,7,2.2857142857142856,88,0,12,0
195,7,2.2857142857142856,89,0,11,0
196,8,2.0,88,0,12,0
197,9,1.7777777777777777,91,0,9,0
198,9,1.7777777777777777,90,0,10,0
199,9,1.7777777777777777,91,0,9,0
200,7,2.2857142857142856,93,0,7,0
201,13,1.2307692307692308,94,0,6,0
202,7,2.2857142857142856,90,0,10,0
203,9,1.7777777777777777,92,0,8,0
204,9,1.7777777777777777,90,0,10,0
205,9,1.7777777777777777,95,0,5,0
206,4,4.0,85,0,15,0
207,8,2.0,82,0,18,0
208,9,1.7777777777777777,86,0,14,0
209,10,1.6,91,0,9,0
210,11,1.4545454545454546,91,0,9,0
211,10,1.6,82,0,18,0
212,5,3.2,87,0,13,0
213,8,2.0,92,0,8,0
214,8,2.0,96,0,4,0
215,6,2.6666666666666665,90,0,10,0
216,10,1.6,91,0,9,0
217,8,2.0,90,0,10,0
218,8,2.0,87,0,13,0
219,4,4.0,90,0,10,0
220,9,1.7777777777777777,94,0,6,0
221,6,2.6666666666666665,87,0,13,0
222,10,1.6,89,0,11,0
223,9,1.7777777777777777,87,0,13,0
224,6,2.6666666666666665,87,0,13,0
225,13,1.2307692307692308,92,0,8,0
226,8,2.0,87,0,13,0
227,11,1.4545454545454546,92,0,8,0
228,9,1.7777777777777777,88,0,12,0
229,12,1.3333333333333333,95,0,5,0
230,7,2.2857142857142856,92,0,8,0
231,13,1.2307692307692308,96,0,4,0
