iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,20940,28443,29921603,35163784,True
1,9.95,2656,8404,2593348,3304474,True
2,9.90025,38007,43859,14059882,17824204,True
3,9.85074875,7300,14418,7779423,9876360,True
4,9.801495006249999,15172,21095,30808205,39222700,True
5,9.75248753121875,4224,9834,9003528,11406555,True
6,9.703725093562655,24749,31279,28682304,37178984,True
7,9.65520646809484,34934,42880,99024627,126555756,True
8,9.606930435754366,934307,942161,439036759,507782662,True
9,9.558895783575593,38809,45000,40794673,50422950,True
10,9.511101304657716,1662,7612,3037836,3820573,True
11,9.463545798134428,3248,8566,7388171,9370257,True
12,9.416228069143756,3092,9490,10810258,14099665,True
13,9.369146928798036,12339,17232,15520919,19436149,True
14,9.322301194154047,314477,322747,63884897,74970444,True
15,9.275689688183277,1623,6927,1682548,2170487,True
16,9.22931123974236,85320,93789,210861814,264140185,True
17,9.183164683543648,3108,9260,6833252,8295361,True
18,9.13724886012593,2081,10126,4031269,5063043,True
19,9.0915626158253,29462,37058,28052164,33703966,True
20,9.046104802746173,6297,13308,5368579,6816141,True
21,9.000874278732443,13605,20883,14594128,17952636,True
22,8.95586990733878,296001,302256,71226750,86570956,True
23,8.911090557802085,16076,23288,32376190,40177287,True
24,8.866535105013075,5493,10754,11127000,14000050,True
25,8.822202429488009,3328,12548,8767741,11054439,True
26,8.778091417340569,3906,13051,11737778,15340158,True
27,8.734200960253867,30498,35614,14991078,19359759,True
28,8.690529955452599,37907,44462,69444812,80537382,True
29,8.647077305675335,49896,62485,100527342,126541364,True
30,8.603841919146959,13980,18205,13097245,16459137,True
31,8.560822709551223,27599,32030,28647535,35083171,True
32,8.518018596003467,3040,9553,8767196,10699034,True
33,8.47542850302345,35112,42518,88354523,110583831,True
34,8.433051360508331,152872,157177,176796785,205203973,True
35,8.390886103705789,13793,16905,18666701,24028809,True
36,8.34893167318726,11852,19344,28759518,36463639,True
37,8.307187014821324,3875,12024,4077586,5274213,True
38,8.265651079747217,2036,8824,2980262,3794714,True
39,8.22432282434848,100418,106118,74202499,90435527,True
40,8.183201210226738,28179,35199,30124249,36788588,True
41,8.142285204175604,1576,8556,4957898,6270414,True
42,8.101573778154727,65962,71788,75431031,91267346,True
43,8.061065909263952,5504,11722,16279820,21208998,True
44,8.020760579717633,76281,83800,35586363,46017844,True
45,7.980656776819045,1058,9856,3749220,4760566,True
46,7.94075349293495,1970,8797,2046604,2556187,True
47,7.9010497254702745,4182,11240,6751451,8049420,True
48,7.861544476842923,13057,16921,27858721,36083724,True
49,7.822236754458708,202347,209489,121754488,141539873,True
50,7.783125570686415,2321,8265,4186133,5409330,True
51,7.744209942832983,7569,12809,7228587,9064968,True
52,7.705488893118818,20168,28460,40951472,49672784,True
53,7.666961448653224,70953,77601,116411260,135069899,True
54,7.628626641409958,5701,13431,16634200,20715265,True
55,7.590483508202908,15480,23591,31737904,38342627,True
56,7.552531090661893,72634,78470,42184127,49059603,True
57,7.514768435208584,5914,11921,14200099,18569167,True
58,7.477194593032541,4542,11363,14874127,18784382,True
59,7.439808620067378,1894,8581,3057539,3860129,True
60,7.402609576967041,123745,129035,51674698,61775643,True
61,7.365596529082206,13812,20457,18143836,23422999,True
62,7.328768546436795,6631,13164,14423208,17670562,True
63,7.29212470370461,61648,70284,111851864,138070662,True
64,7.255664080186087,7472,14766,13417212,15990214,True
