iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,14,1.1428571428571428,94,0,6,0
1,13,1.2307692307692308,90,0,10,0
2,10,1.6,87,0,13,0
3,12,1.3333333333333333,95,0,5,0
4,14,1.1428571428571428,93,0,7,0
5,11,1.4545454545454546,85,0,15,0
6,12,1.3333333333333333,90,0,10,0
7,11,1.4545454545454546,86,0,14,0
8,13,1.2307692307692308,91,0,9,0
9,14,1.1428571428571428,92,0,8,0
10,13,1.2307692307692308,87,0,13,0
11,11,1.4545454545454546,89,0,11,0
12,13,1.2307692307692308,90,0,10,0
13,12,1.3333333333333333,90,0,10,0
14,11,1.4545454545454546,85,0,15,0
15,10,1.6,92,0,8,0
16,13,1.2307692307692308,87,87,13,13
17,10,1.6,90,0,10,0
18,13,1.2307692307692308,92,0,8,0
19,10,1.6,89,0,11,0
20,11,1.4545454545454546,93,0,7,0
21,12,1.3333333333333333,92,0,8,0
22,11,1.4545454545454546,89,0,11,0
23,9,1.7777777777777777,90,0,10,0
24,11,1.4545454545454546,89,0,11,0
25,10,1.6,93,0,7,0
26,11,1.4545454545454546,88,0,12,0
27,10,1.6,92,0,8,0
28,10,1.6,91,0,9,0
29,6,2.6666666666666665,87,0,13,0
30,8,2.0,87,0,13,0
31,7,2.2857142857142856,83,0,17,0
32,9,1.7777777777777777,90,0,10,0
33,13,1.2307692307692308,91,0,9,0
34,9,1.7777777777777777,90,0,10,0
35,14,1.1428571428571428,90,0,10,0
36,7,2.2857142857142856,90,0,10,0
37,12,1.3333333333333333,91,0,9,0
38,8,2.0,89,0,11,0
39,11,1.4545454545454546,95,0,5,0
40,6,2.6666666666666665,90,0,10,0
41,12,1.3333333333333333,93,0,7,0
42,5,3.2,88,0,12,0
43,8,2.0,88,0,12,0
44,10,1.6,91,0,9,0
45,11,1.4545454545454546,92,0,8,0
46,10,1.6,86,0,14,0
47,8,2.0,87,0,13,0
48,11,1.4545454545454546,93,0,7,0
49,4,4.0,85,0,15,0
50,9,1.7777777777777777,90,0,10,0
51,9,1.7777777777777777,90,0,10,0
52,11,1.4545454545454546,95,0,5,0
53,11,1.4545454545454546,91,0,9,0
54,12,1.3333333333333333,95,0,5,0
55,11,1.4545454545454546,88,0,12,0
56,11,1.4545454545454546,88,0,12,0
57,4,4.0,89,0,11,0
58,8,2.0,89,0,11,0
59,6,2.6666666666666665,90,0,10,0
60,6,2.6666666666666665,83,0,17,0
61,7,2.2857142857142856,92,0,8,0
62,8,2.0,90,0,10,0
63,10,1.6,91,0,9,0
64,12,1.3333333333333333,95,0,5,0
65,8,2.0,90,0,10,0
66,9,1.7777777777777777,90,0,10,0
67,4,4.0,84,0,16,0
68,7,2.2857142857142856,87,0,13,0
69,8,2.0,85,85,15,15
70,7,2.2857142857142856,90,0,10,0
71,3,5.333333333333333,87,0,13,0
72,10,1.6,89,0,11,0
73,7,2.2857142857142856,94,0,6,0
74,6,2.6666666666666665,92,0,8,0
75,6,2.6666666666666665,92,0,8,0
76,6,2.6666666666666665,90,0,10,0
77,4,4.0,88,0,12,0
78,11,1.4545454545454546,93,0,7,0
79,1,16.0,85,0,15,0
80,7,2.2857142857142856,89,0,11,0
81,7,2.2857142857142856,93,0,7,0
82,6,2.6666666666666665,89,0,11,0
83,9,1.7777777777777777,92,0,8,0
84,8,2.0,94,0,6,0
85,6,2.6666666666666665,91,0,9,0
86,10,1.6,96,0,4,0
87,5,3.2,89,0,11,0
88,7,2.2857142857142856,97,0,3,0
89,8,2.0,87,0,13,0
90,8,2.0,94,0,6,0
91,5,3.2,92,0,8,0
92,2,8.0,88,0,12,0
93,9,1.7777777777777777,91,0,9,0
94,8,2.0,90,0,10,0
95,3,5.333333333333333,92,0,8,0
96,7,2.2857142857142856,90,0,10,0
97,8,2.0,89,0,11,0
98,7,2.2857142857142856,91,0,9,0
99,8,2.0,86,0,14,0
100,10,1.6,89,0,11,0
101,9,1.7777777777777777,92,0,8,0
102,8,2.0,86,0,14,0
103,4,4.0,88,0,12,0
104,4,4.0,93,0,7,0
105,7,2.2857142857142856,88,0,12,0
106,9,1.7777777777777777,92,0,8,0
107,3,5.333333333333333,91,0,9,0
108,8,2.0,96,0,4,0
109,7,2.2857142857142856,88,0,12,0
110,4,4.0,91,0,9,0
111,2,8.0,83,0,17,0
112,6,2.6666666666666665,95,0,5,0
113,7,2.2857142857142856,93,0,7,0
114,2,8.0,88,0,12,0
115,4,4.0,94,0,6,0
116,5,3.2,91,0,9,0
117,6,2.6666666666666665,91,0,9,0
118,4,4.0,91,0,9,0
119,4,4.0,91,0,9,0
120,6,2.6666666666666665,87,0,13,0
121,9,1.7777777777777777,81,0,19,0
122,2,8.0,91,0,9,0
123,5,3.2,92,0,8,0
124,3,5.333333333333333,95,0,5,0
125,5,3.2,92,0,8,0
126,7,2.2857142857142856,89,0,11,0
127,5,3.2,92,0,8,0
128,10,1.6,85,0,15,0
129,8,2.0,90,0,10,0
130,3,5.333333333333333,85,0,15,0
131,7,2.2857142857142856,92,0,8,0
132,2,8.0,87,0,13,0
133,5,3.2,90,0,10,0
134,7,2.2857142857142856,88,0,12,0
135,8,2.0,94,0,6,0
136,4,4.0,94,0,6,0
137,6,2.6666666666666665,85,0,15,0
138,4,4.0,87,0,13,0
139,7,2.2857142857142856,86,0,14,0
140,5,3.2,93,0,7,0
141,10,1.6,84,0,16,0
142,6,2.6666666666666665,91,0,9,0
143,8,2.0,95,0,5,0
144,8,2.0,94,0,6,0
145,7,2.2857142857142856,83,0,17,0
146,2,8.0,92,0,8,0
147,8,2.0,89,0,11,0
148,6,2.6666666666666665,93,0,7,0
149,8,2.0,90,0,10,0
150,5,3.2,86,0,14,0
151,5,3.2,89,0,11,0
152,6,2.6666666666666665,90,0,10,0
153,7,2.2857142857142856,93,0,7,0
154,7,2.2857142857142856,89,0,11,0
155,6,2.6666666666666665,87,0,13,0
156,9,1.7777777777777777,90,0,10,0
157,1,16.0,89,0,11,0
158,8,2.0,87,0,13,0
159,8,2.0,90,0,10,0
160,5,3.2,88,0,12,0
161,7,2.2857142857142856,93,0,7,0
162,6,2.6666666666666665,89,0,11,0
163,5,3.2,92,0,8,0
164,2,8.0,90,0,10,0
165,7,2.2857142857142856,91,0,9,0
166,4,4.0,88,0,12,0
167,7,2.2857142857142856,89,0,11,0
168,2,8.0,92,0,8,0
169,4,4.0,91,0,9,0
170,4,4.0,87,0,13,0
171,5,3.2,93,0,7,0
172,9,1.7777777777777777,90,0,10,0
173,7,2.2857142857142856,91,0,9,0
174,5,3.2,97,0,3,0
175,6,2.6666666666666665,88,0,12,0
176,6,2.6666666666666665,91,0,9,0
177,6,2.6666666666666665,90,0,10,0
178,8,2.0,92,92,8,8
179,4,4.0,91,0,9,0
180,3,5.333333333333333,90,0,10,0
181,2,8.0,89,0,11,0
182,8,2.0,92,0,8,0
183,1,16.0,86,0,14,0
184,3,5.333333333333333,87,0,13,0
185,4,4.0,92,0,8,0
186,3,5.333333333333333,95,0,5,0
187,5,3.2,89,0,11,0
188,8,2.0,89,0,11,0
189,5,3.2,90,0,10,0
190,5,3.2,92,0,8,0
