iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,41691,43467,8159809,9550937,True
1,19.9,2685,3582,1452591,1808868,True
2,19.8005,582,1460,766794,958623,True
3,19.7014975,1678,3181,1531432,1918224,True
4,19.602990012499998,13364,14876,5705914,6629916,True
5,19.5049750624375,3344,4804,2816571,3487623,True
6,19.40745018712531,500,1866,964016,1160392,True
7,19.31041293618968,9592,11094,1962753,2294126,True
8,19.213860871508732,11293,12811,2784926,3340539,True
9,19.117791567151187,5063,7331,7339295,8652244,True
10,19.022202609315432,3996,6196,4070097,4961919,True
11,18.927091596268856,5467,6869,2265399,2820191,True
12,18.83245613828751,2544,3635,3830801,4468950,True
13,18.738293857596073,3716,5681,6275292,7282206,True
14,18.644602388308094,3196,4466,1621247,2026301,True
15,18.551379376366555,737,2107,1093579,1368245,True
16,18.45862247948472,18899,20162,5406385,6839942,True
17,18.366329367087296,2521,3919,3471243,4202093,True
18,18.27449772025186,4338,5809,3594940,4361015,True
19,18.1831252316506,1221,2322,2416018,2964204,True
20,18.092209605492346,2774,3982,5635156,7034999,True
21,18.001748557464886,2650,3778,1093509,1335999,True
22,17.91173981467756,12696,13780,7543392,9263922,True
23,17.82218111560417,19236,21438,24995475,28954245,True
24,17.73307021002615,8886,10274,4744549,5678705,True
25,17.644404858976017,9229,12600,18915548,23989013,True
26,17.556182834681138,1023,2607,1271449,1604513,True
27,17.468401920507734,8358,10175,14648044,17885869,True
28,17.381059910905197,3453,5148,7673650,9528963,True
29,17.29415461135067,1924,3671,4684063,5997717,True
30,17.207683838293917,617,2160,1388729,1726197,True
31,17.121645419102446,4953,6655,4597637,5587702,True
32,17.036037192006933,2368,3868,2529462,3232289,True
33,16.9508570060469,10260,12135,2981183,3600210,True
34,16.866102721016663,251,1029,279713,348107,True
35,16.781772207411578,18951,20127,4311303,5016383,True
36,16.69786334637452,1457,2211,1228575,1580036,True
37,16.614374029642647,1995,4215,2588592,3253535,True
