iteration,temperature,dsp,bram,lut,ff,violation
177,4.117990041127773,4358,5296,1827288,2384604,True
178,4.097400090922134,12661,13852,3424932,4326698,True
179,4.0769130904675235,9691,11267,4114136,4988049,True
180,4.056528525015186,14032,15116,2619069,3187210,True
181,4.03624588239011,2970,3940,2356179,2952810,True
182,4.01606465297816,922,2272,1003779,1265130,True
183,3.9959843297132687,2783,3697,1026549,1292051,True
184,3.976004408064702,1536,2147,992576,1314863,True
185,3.9561243860243787,5374,6394,2979936,3864204,True
186,3.9363437640942567,1890,2570,1250409,1615898,True
187,3.9166620452737853,4263,5351,1264831,1603544,True
188,3.8970787350474163,5512,6910,3817460,4874386,True
189,3.877593341372179,3299,4235,2343351,2843029,True
190,3.858205374665318,2866,3990,1313699,1692062,True
191,3.8389143477919916,14415,15121,1157498,1461684,True
192,3.8197197760530317,27809,29076,5638008,7110891,True
193,3.8006211771727667,25451,27055,5560513,6490902,True
194,3.781618071286903,3556,4508,2039462,2438222,True
195,3.7627099809304685,1338,2470,1397731,1754844,True
196,3.7438964310258163,7688,9238,4356944,5392650,True
197,3.725176948870687,37800,38880,3955486,4760938,True
198,3.7065510641263337,38284,39554,4610221,5422832,True
199,3.688018308805702,74990,76664,9828801,12465467,True
200,3.6695782172616735,5992,7198,3522351,4608551,True
201,3.6512303261753654,23616,25528,5575004,7118483,True
202,3.6329741745444886,2208,3038,985156,1260314,True
203,3.614809303671766,5752,7036,2075145,2658317,True
204,3.5967352571534073,8216,9168,3792866,4945104,True
205,3.5787515808676402,2744,3972,1177607,1502847,True
206,3.560857822963302,8884,10444,9345054,11879407,True
207,3.5430535338484854,16279,17737,2282224,2931436,True
208,3.525338266179243,166,694,391916,512469,True
209,3.5077115748483467,4446,5522,3848869,5013225,True
210,3.4901730169741048,3002,4667,2515059,3203223,True
211,3.472722151889234,75800,77978,11787955,15074911,True
212,3.455358541129788,9638,10890,3606543,4661454,True
213,3.438081748424139,9488,11148,5261313,6727958,True
214,3.420891339682018,3122,4292,1786389,2143388,True
215,3.403786882983608,2904,4373,2805053,3519232,True
216,3.38676794856869,8390,9916,3710254,4529934,True
217,3.3698341088258466,5006,6243,1121251,1355652,True
218,3.3529849382817174,74142,75776,9652402,12323294,True
220,3.3195389135223574,3756,4666,1914197,2535490,True
221,3.3029412189547456,2894,3836,1849848,2349358,True
222,3.286426512859972,3740,4648,1444667,1699446,True
223,3.269994380295672,3509,4643,1771087,2148258,True
224,3.2536444083941936,9091,10636,5394979,6269202,True
225,3.2373761863522224,4577,5544,1832243,2168569,True
226,3.2211893054204612,1305,1981,1938034,2592576,True
227,3.2050833588933587,1268,1846,1435012,1896058,True
228,3.189057942098892,83119,84862,9943503,12396467,True
229,3.1731126523883972,4614,5947,3590790,4748750,True
230,3.157247089126455,2644,3156,785562,1027368,True
231,3.141460853680823,5001,6066,1315704,1637303,True
232,3.1257535494124187,19128,21412,5505118,6736617,True
233,3.1101247816653568,26208,28376,4917202,5872315,True
234,3.09457415775703,564,940,493829,649802,True
235,3.079101286968245,2038,3808,3681606,4850162,True
236,3.0637057805334034,11440,12434,2101729,2558814,True
237,3.048387251630736,331,989,573314,725305,True
238,3.0331453153725825,1374,2266,1131636,1494746,True
239,3.0179795887957197,2962,4104,1383148,1775900,True
240,3.0028896908517413,27765,29915,10110150,12777125,True
241,2.9878752423974824,4450,5874,3323566,4265950,True
242,2.972935866185495,9944,11518,4736044,5901151,True
243,2.9580711868545677,2196,2948,1328745,1617190,True
