iteration,temperature,dsp,bram,lut,ff,violation
0,10.0,2809,3998,1308293,1573725,True
1,9.95,4538,5887,3589941,4464031,True
2,9.90025,9645,11084,3220210,3923895,True
3,9.85074875,1190,2574,1864141,2331534,True
4,9.801495006249999,6859,9665,6790237,8532143,True
5,9.75248753121875,660,1954,590588,710822,True
6,9.703725093562655,1100,2595,1175965,1489029,True
7,9.65520646809484,5110,6600,1929815,2418719,True
8,9.606930435754366,11004,13305,3276912,3955547,True
9,9.558895783575593,3745,5068,2287163,2820440,True
10,9.511101304657716,10306,12379,3679401,4375997,True
11,9.463545798134428,7786,9395,7524552,9715085,True
12,9.416228069143756,6866,8317,11500929,14067411,True
13,9.369146928798036,4182,5342,3299229,4041455,True
14,9.322301194154047,19424,21744,6877924,8615791,True
15,9.275689688183277,42543,44750,13917287,17183986,True
16,9.22931123974236,50659,53145,27103467,33343053,True
17,9.183164683543648,718,2207,2404671,3143674,True
18,9.13724886012593,332,2160,836182,1060697,True
19,9.0915626158253,1672,3246,3267729,3942149,True
20,9.046104802746173,17957,20134,17724044,21788044,True
21,9.000874278732443,631,2259,1543094,1992680,True
22,8.95586990733878,7466,9231,2952050,3768310,True
23,8.911090557802085,51658,53701,22901859,26693440,True
24,8.866535105013075,3279,4581,3575032,4590821,True
25,8.822202429488009,1364,2374,1843169,2359645,True
26,8.778091417340569,868,2062,958001,1136628,True
27,8.734200960253867,5906,8326,10152621,12952939,True
28,8.690529955452599,1928,4047,3220614,3922747,True
30,8.603841919146959,2660,3902,768015,944747,True
31,8.560822709551223,28092,29864,13913591,16082151,True
32,8.518018596003467,1840,3816,2628480,3219083,True
33,8.47542850302345,977,2518,1754193,2243413,True
34,8.433051360508331,3388,5010,2594393,3121971,True
35,8.390886103705789,5310,6584,5320182,6551958,True
36,8.34893167318726,4142,5627,3970173,4916986,True
37,8.307187014821324,40352,42600,12223855,14731373,True
38,8.265651079747217,1166,3474,4159072,5442198,True
39,8.22432282434848,40689,42963,10750989,13216687,True
40,8.183201210226738,5236,7068,3998211,4886365,True
41,8.142285204175604,1070,2294,1457094,1893560,True
42,8.101573778154727,2621,3808,2968260,3643141,True
43,8.061065909263952,3430,5110,2487951,3136010,True
44,8.020760579717633,5030,6489,7365727,8626766,True
45,7.980656776819045,2902,4583,3205221,3947879,True
46,7.94075349293495,1297,2224,1156419,1451104,True
47,7.9010497254702745,1891,3157,1485788,1885825,True
48,7.861544476842923,163,1054,453985,574209,True
49,7.822236754458708,3772,5523,2147252,2629066,True
50,7.783125570686415,38329,40021,10530630,13270303,True
51,7.744209942832983,5349,7453,3033273,3785555,True
52,7.705488893118818,20464,23211,12385303,14808730,True
53,7.666961448653224,1904,2900,2641832,3363907,True
54,7.628626641409958,2019,2931,1568964,1986099,True
55,7.590483508202908,10578,12398,2660841,3185540,True
56,7.552531090661893,50473,52486,21704063,25076020,True
57,7.514768435208584,838,2292,1011083,1304667,True
58,7.477194593032541,160188,163531,30253661,35503026,True
59,7.439808620067378,2893,4398,1536240,1942270,True
60,7.402609576967041,8874,10924,15240437,18625759,True
61,7.365596529082206,2702,3960,6257547,8021111,True
62,7.328768546436795,12826,15068,8692618,11070483,True
63,7.29212470370461,6348,7786,3776591,4550835,True
64,7.255664080186087,295434,297624,38325400,44242132,True
65,7.219385759785157,7508,9340,7291422,9383224,True
66,7.183288830986232,1245,2602,2837871,3489034,True
67,7.147372386831301,3116,5342,3135795,4016610,True
68,7.111635524897144,1460,2274,1816287,2252307,True
69,7.076077347272658,2053,3476,3514503,4505481,True
70,7.0406969605362955,2485,3936,2091434,2676100,True
71,7.005493475733614,3121,4247,4125158,5068069,True
72,6.970466008354946,14417,15890,8932519,10530500,True
73,6.935613678313171,21708,23824,9192954,11482829,True
74,6.900935609921605,544,2566,1088707,1402664,True
75,6.866430931871998,3896,6052,3940989,4954879,True
76,6.832098777212638,882,1794,560150,676725,True
77,6.797938283326574,2428,3755,1352682,1604253,True
78,6.763948591909941,2020,3190,1075848,1300918,True
79,6.7301288489503905,4979,6404,11505232,14557647,True
80,6.696478204705638,712,2173,1347517,1672414,True
81,6.66299581368211,1592,2786,1072657,1357943,True
82,6.6296808346136995,26976,29708,13539159,15894448,True
83,6.5965324304406305,1347,2362,798459,999140,True
84,6.563549768288428,6204,7795,5186715,6094993,True
85,6.530732019446986,366,1472,811583,1034681,True
86,6.49807835934975,13121,15386,6453960,8030572,True
87,6.4655879675530015,38982,40603,7921763,9358369,True
88,6.433260027715236,1684,3527,2770298,3482541,True
89,6.40109372757666,9979,11135,2445303,2906901,True
90,6.369088258938777,752,2054,934205,1184381,True
91,6.337242817644083,26413,28835,25538200,29975484,True
92,6.305556603555862,687,1933,2003440,2551122,True
93,6.274028820538083,11628,13986,5121698,6517077,True
94,6.242658676435393,12865,13933,3532993,4330687,True
95,6.211445383053215,16462,18934,12426823,15234639,True
96,6.1803881561379495,28768,31373,20122678,24276500,True
97,6.14948621535726,2485,3573,2597520,3289539,True
98,6.118738784280473,10286,12404,5785914,7440335,True
99,6.08814509035907,11474,14519,13982183,16551256,True
100,6.057704364907275,8390,9960,3520990,4213465,True
101,6.027415843082739,18757,20893,9776434,11597739,True
102,5.9972787638673255,4774,6428,6749938,8314974,True
103,5.967292370047989,86433,88543,21385644,25789938,True
104,5.937455908197749,1009,3413,2719681,3487658,True
105,5.90776862865676,37851,39981,6305161,7426139,True
106,5.878229785513477,3631,6234,4476842,5646079,True
107,5.848838636585909,2690,4958,2476656,3032262,True
108,5.81959444340298,5068,5924,1602302,1998389,True
109,5.790496471185965,3933,5745,2159355,2725461,True
110,5.761543988830035,4414,6356,5260118,6689947,True
111,5.732736268885885,9545,11496,7044847,8869232,True
112,5.7040725875414555,11387,14031,19340050,23476625,True
113,5.675552224603749,12547,13841,6503631,7601553,True
114,5.64717446348073,2522,3964,3216783,3980138,True
115,5.618938591163326,5409,7613,2556084,3215018,True
116,5.59084389820751,1577,2794,1666391,1959616,True
117,5.5628896787164726,16724,19068,7696094,9570477,True
118,5.5350752303228905,74625,76726,19311603,24465650,True
119,5.507399854171276,3380,5240,4612498,5822629,True
120,5.47986285490042,1484,2876,1968730,2378700,True
121,5.452463540625917,4948,7439,6383623,7984424,True
122,5.425201222922787,4942,7092,9277368,12008945,True
123,5.398075216808174,1342,3059,2484709,3148353,True
124,5.371084840724133,927,1813,563365,693140,True
125,5.344229416520512,1286,2609,1564623,1996787,True
126,5.317508269437909,39410,40798,7304229,8502792,True
127,5.29092072809072,2566,4297,2176070,2748629,True
128,5.264466124450267,3768,5610,6315179,7706509,True
129,5.238143793828015,9615,11342,6837902,8415238,True
130,5.211953074858875,4682,5741,1448677,1744151,True
131,5.18589330948458,5337,7918,11703736,14860652,True
132,5.159963842937158,2212,3644,1602664,2035829,True
133,5.134164023722472,4251,5449,2852832,3620302,True
134,5.10849320360386,1219,2848,1900287,2425603,True
135,5.082950737585841,3172,5298,2843863,3640597,True
136,5.057535983897911,9338,11282,7510269,9283509,True
137,5.032248303978422,1948,3485,2281812,2855879,True
138,5.00708706245853,6306,7963,3141459,3753664,True
139,4.982051627146237,2647,3692,2292641,2794973,True
140,4.957141369010507,2003,3064,1478016,1818367,True
141,4.932355662165454,4852,6660,3201679,3963460,True
142,4.907693883854627,5594,6909,1788041,2162155,True
143,4.883155414435354,7511,9336,5581204,6557453,True
144,4.858739637363177,42148,43669,9099940,11135978,True
145,4.834445939176361,4828,6909,2218559,2776496,True
146,4.810273709480479,2633,4015,2824281,3611127,True
147,4.786222340933077,4112,5576,4037928,4878889,True
148,4.762291229228412,11385,12800,3243407,3814701,True
149,4.738479773082269,2579,4611,1974457,2518752,True
150,4.714787374216858,1664,3174,1035322,1296465,True
151,4.691213437345773,3475,4854,4143767,4902687,True
152,4.667757370159045,18352,19972,9870883,12194237,True
153,4.64441858330825,16483,19325,10342723,12272952,True
154,4.621196490391708,15250,17090,12348042,14769732,True
155,4.59809050793975,1432,3422,3554447,4472023,True
156,4.575100055400051,18572,19897,3501376,4070291,True
157,4.5522245551230505,28302,30465,16437214,20143194,True
158,4.529463432347435,5988,7256,8753052,10728776,True
159,4.506816115185698,3360,5274,7557488,9425324,True
160,4.48428203460977,5062,6222,1433613,1721265,True
161,4.461860624436721,9880,11646,6389126,7678264,True
162,4.4395513213145374,20049,22151,6865051,8367274,True
163,4.417353564707965,382,1146,380263,494046,True
164,4.3952667968844255,1884,3392,2426913,3089225,True
165,4.373290462900004,793,1896,776262,978670,True
166,4.351424010585504,22247,24196,10514017,13172981,True
167,4.329666890532576,1210,2340,958773,1169045,True
168,4.308018556079913,3400,5212,3332836,4298885,True
169,4.286478463299514,1718,3414,3182530,3991667,True
170,4.265046070983017,7912,9584,5351676,6436761,True
171,4.243720840628102,11777,13956,4069364,5055300,True
172,4.222502236424962,1064,3310,1791378,2256663,True
173,4.201389725242837,5883,7662,3631577,4428689,True
174,4.180382776616623,1886,4199,2364014,3003242,True
175,4.15948086273354,24500,26602,8355881,10326338,True
176,4.138683458419872,2056,4346,3589244,4521084,True
177,4.117990041127773,293,1774,1016725,1288209,True
178,4.097400090922134,13348,15656,17632223,21649830,True
179,4.0769130904675235,10038,11510,2732736,3379373,True
180,4.056528525015186,2215,3201,1946941,2483051,True
181,4.03624588239011,6152,8278,7598199,8925768,True
182,4.01606465297816,4029,6126,4238792,5345463,True
183,3.9959843297132687,316,1230,555611,689212,True
184,3.976004408064702,3880,5852,4105722,4981548,True
185,3.9561243860243787,1192,2207,1459145,1806845,True
186,3.9363437640942567,1680,3228,2096384,2680986,True
187,3.9166620452737853,9852,11576,18037281,22281934,True
188,3.8970787350474163,11126,13845,20216392,24545980,True
189,3.877593341372179,2162,3528,2042609,2510329,True
190,3.858205374665318,300290,303193,39121880,45190449,True
191,3.8389143477919916,4588,5722,2174559,2726471,True
192,3.8197197760530317,4367,6268,3626280,4478530,True
193,3.8006211771727667,25457,27555,9793685,12172333,True
194,3.781618071286903,2076,2915,981401,1169346,True
195,3.7627099809304685,13744,15435,7853983,9986857,True
196,3.7438964310258163,1120,2206,1782361,2210878,True
197,3.725176948870687,6418,8287,3243743,4049672,True
198,3.7065510641263337,29097,31466,21532085,25886008,True
199,3.688018308805702,9902,11337,3725060,4769186,True
200,3.6695782172616735,496,1249,761436,987721,True
201,3.6512303261753654,4168,6762,8420631,10877153,True
202,3.6329741745444886,21548,23096,7459135,9526107,True
