iteration,temperature,dsp,bram,lut,ff,violation
1,9.95,1019,1321,111843,130716,True
2,9.90025,8872,10179,942031,1076189,True
3,9.85074875,5552,6454,829388,945106,True
5,9.75248753121875,1556,3462,1171156,1424819,True
7,9.65520646809484,2620,3430,384988,446818,True
9,9.558895783575593,278,770,153927,180360,True
12,9.416228069143756,1148,1586,140118,167719,True
13,9.369146928798036,842,2662,813964,975850,True
14,9.322301194154047,26096,27586,2608221,3001101,True
15,9.275689688183277,596,1062,292894,352863,True
16,9.22931123974236,1667,3470,593693,697842,True
17,9.183164683543648,1148,1594,201746,237027,True
18,9.13724886012593,12944,14338,1641669,1940786,True
19,9.0915626158253,3540,4426,504955,594678,True
20,9.046104802746173,2149,2677,160384,192388,True
21,9.000874278732443,1627,2213,768585,915093,True
22,8.95586990733878,6612,8570,1459456,1748863,True
23,8.911090557802085,443,1234,163264,185805,True
24,8.866535105013075,5552,7784,1207381,1420987,True
25,8.822202429488009,2606,3152,314579,372998,True
27,8.734200960253867,612,2471,607336,712964,True
28,8.690529955452599,4720,6133,499117,587373,True
29,8.647077305675335,4544,5602,952129,1129230,True
31,8.560822709551223,8581,9677,485026,575091,True
32,8.518018596003467,342,1128,165870,191184,True
33,8.47542850302345,1732,2490,402720,486102,True
34,8.433051360508331,340,1014,776726,904282,True
35,8.390886103705789,165,909,276038,330500,True
37,8.307187014821324,2777,3745,319114,378296,True
38,8.265651079747217,8416,9697,856280,975905,True
39,8.22432282434848,342,828,433745,497460,True
40,8.183201210226738,26176,27923,2630641,3011953,True
42,8.101573778154727,1307,2308,356363,397881,True
44,8.020760579717633,70,508,91412,106363,True
45,7.980656776819045,51812,53678,4355643,4993068,True
46,7.94075349293495,587,1031,76671,89742,True
47,7.9010497254702745,2504,4173,535609,614185,True
48,7.861544476842923,214,836,246818,281923,True
49,7.822236754458708,837,1805,319114,378296,True
51,7.744209942832983,378,988,676914,782808,True
52,7.705488893118818,15128,17078,1880247,2265872,True
53,7.666961448653224,8848,10291,1140461,1336877,True
54,7.628626641409958,329,1496,273532,307708,True
55,7.590483508202908,26326,28260,3109076,3682583,True
56,7.552531090661893,6368,7781,547373,630653,True
57,7.514768435208584,247,703,66080,76892,True
59,7.439808620067378,3472,4262,585811,685307,True
61,7.365596529082206,2641,3642,356363,397881,True
62,7.328768546436795,34176,36049,2691753,3094156,True
63,7.29212470370461,944,1770,363091,423467,True
64,7.255664080186087,51395,53229,4412189,5059250,True
65,7.219385759785157,676,1710,645040,781510,True
66,7.183288830986232,1140,1750,197222,228539,True
67,7.147372386831301,11599,13501,1445813,1733741,True
68,7.111635524897144,1636,2254,343572,416103,True
69,7.076077347272658,5740,7702,1473628,1764443,True
70,7.0406969605362955,549,1101,171950,204969,True
71,7.005493475733614,348,1166,328348,384562,True
72,6.970466008354946,3328,5043,1776625,2090865,True
73,6.935613678313171,672,1322,276043,316994,True
74,6.900935609921605,1163,2325,1822205,2149327,True
76,6.832098777212638,794,1244,174620,201811,True
77,6.797938283326574,367,1114,321513,386498,True
78,6.763948591909941,110,692,339688,411647,True
79,6.7301288489503905,2800,4115,1001143,1147301,True
81,6.66299581368211,7968,9811,651561,760652,True
82,6.6296808346136995,1105,1776,238926,272790,True
84,6.563549768288428,950,1672,345888,416378,True
85,6.530732019446986,16272,17218,842539,977766,True
86,6.49807835934975,812,1266,173426,205891,True
87,6.4655879675530015,15344,16675,1463381,1671890,True
88,6.433260027715236,190,748,250914,303050,True
89,6.40109372757666,556,1174,375042,444358,True
90,6.369088258938777,2864,4193,1358581,1557298,True
91,6.337242817644083,28288,30163,2796553,3208748,True
92,6.305556603555862,640,1362,256109,302702,True
93,6.274028820538083,1216,2307,261183,298594,True
94,6.242658676435393,212,1310,698416,839078,True
95,6.211445383053215,728,2774,2140239,2563019,True
96,6.1803881561379495,6034,7182,638700,739783,True
98,6.118738784280473,11644,13510,1213636,1467296,True
100,6.057704364907275,578,1342,219740,253844,True
101,6.027415843082739,2662,3188,448779,531790,True
102,5.9972787638673255,1396,1918,247031,297078,True
103,5.967292370047989,1681,2428,219904,248061,True
104,5.937455908197749,8346,10210,1146012,1396989,True
105,5.90776862865676,15281,16582,1419353,1617866,True
106,5.878229785513477,996,2013,300836,347938,True
