iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,13,1.2307692307692308,91,0,9,0
1,11,1.4545454545454546,92,0,8,0
2,13,1.2307692307692308,95,0,5,0
3,9,1.7777777777777777,90,0,10,0
4,11,1.4545454545454546,91,0,9,0
5,10,1.6,88,0,12,0
6,13,1.2307692307692308,91,0,9,0
7,11,1.4545454545454546,86,0,14,0
8,9,1.7777777777777777,85,0,15,0
9,11,1.4545454545454546,90,0,10,0
10,12,1.3333333333333333,91,0,9,0
11,11,1.4545454545454546,91,0,9,0
12,16,1.0,96,0,4,0
13,12,1.3333333333333333,90,0,10,0
14,14,1.1428571428571428,90,0,10,0
15,14,1.1428571428571428,89,0,11,0
16,9,1.7777777777777777,87,0,13,0
17,15,1.0666666666666667,93,0,7,0
18,12,1.3333333333333333,90,0,10,0
19,11,1.4545454545454546,85,0,15,0
20,12,1.3333333333333333,89,0,11,0
21,12,1.3333333333333333,87,0,13,0
22,10,1.6,88,0,12,0
23,13,1.2307692307692308,88,0,12,0
24,12,1.3333333333333333,92,0,8,0
25,10,1.6,90,0,10,0
26,12,1.3333333333333333,93,0,7,0
27,13,1.2307692307692308,88,0,12,0
28,11,1.4545454545454546,91,0,9,0
29,10,1.6,89,0,11,0
30,10,1.6,91,0,9,0
31,10,1.6,89,0,11,0
32,14,1.1428571428571428,90,0,10,0
33,8,2.0,90,0,10,0
34,12,1.3333333333333333,85,0,15,0
35,11,1.4545454545454546,93,0,7,0
36,11,1.4545454545454546,92,0,8,0
37,13,1.2307692307692308,89,0,11,0
38,10,1.6,91,0,9,0
39,11,1.4545454545454546,90,0,10,0
40,14,1.1428571428571428,95,0,5,0
41,13,1.2307692307692308,90,0,10,0
42,14,1.1428571428571428,90,0,10,0
43,14,1.1428571428571428,93,0,7,0
44,13,1.2307692307692308,93,0,7,0
45,10,1.6,89,0,11,0
46,14,1.1428571428571428,93,0,7,0
47,9,1.7777777777777777,90,0,10,0
48,11,1.4545454545454546,90,0,10,0
49,14,1.1428571428571428,89,0,11,0
50,13,1.2307692307692308,93,0,7,0
51,12,1.3333333333333333,91,0,9,0
52,16,1.0,94,0,6,0
53,14,1.1428571428571428,92,0,8,0
54,14,1.1428571428571428,88,0,12,0
55,11,1.4545454545454546,88,0,12,0
56,12,1.3333333333333333,94,0,6,0
57,12,1.3333333333333333,90,0,10,0
58,13,1.2307692307692308,92,0,8,0
59,13,1.2307692307692308,91,0,9,0
60,15,1.0666666666666667,88,0,12,0
61,9,1.7777777777777777,91,0,9,0
62,11,1.4545454545454546,92,0,8,0
63,13,1.2307692307692308,91,0,9,0
64,8,2.0,84,0,16,0
65,9,1.7777777777777777,91,0,9,0
66,10,1.6,88,0,12,0
67,14,1.1428571428571428,90,0,10,0
68,9,1.7777777777777777,88,0,12,0
69,13,1.2307692307692308,91,0,9,0
70,13,1.2307692307692308,93,0,7,0
71,12,1.3333333333333333,89,0,11,0
72,11,1.4545454545454546,90,0,10,0
73,14,1.1428571428571428,93,0,7,0
74,12,1.3333333333333333,90,0,10,0
75,11,1.4545454545454546,91,0,9,0
76,10,1.6,93,0,7,0
77,9,1.7777777777777777,90,0,10,0
78,11,1.4545454545454546,92,0,8,0
79,13,1.2307692307692308,93,0,7,0
80,13,1.2307692307692308,93,0,7,0
81,14,1.1428571428571428,91,0,9,0
82,13,1.2307692307692308,89,0,11,0
83,16,1.0,93,0,7,0
84,15,1.0666666666666667,90,0,10,0
85,14,1.1428571428571428,95,0,5,0
86,11,1.4545454545454546,93,0,7,0
87,12,1.3333333333333333,92,0,8,0
88,12,1.3333333333333333,91,0,9,0
89,12,1.3333333333333333,92,0,8,0
90,10,1.6,89,0,11,0
91,12,1.3333333333333333,91,0,9,0
92,11,1.4545454545454546,88,0,12,0
93,9,1.7777777777777777,83,0,17,0
94,12,1.3333333333333333,88,0,12,0
95,12,1.3333333333333333,83,0,17,0
96,13,1.2307692307692308,90,0,10,0
97,12,1.3333333333333333,89,0,11,0
98,9,1.7777777777777777,85,0,15,0
99,13,1.2307692307692308,91,0,9,0
100,15,1.0666666666666667,94,0,6,0
101,13,1.2307692307692308,93,0,7,0
102,14,1.1428571428571428,93,0,7,0
