iteration,temperature,dsp,bram,lut,ff,violation
0,20.0,7405,8332,1562816,1926338,True
1,19.9,2904,3907,3469843,4355519,True
2,19.8005,1445,2117,778672,989943,True
3,19.7014975,618,1354,781147,1040429,True
4,19.602990012499998,2639,3719,897474,1123673,True
5,19.5049750624375,2180,3236,1040638,1315345,True
6,19.40745018712531,1610,2200,1631720,2064102,True
7,19.31041293618968,2992,3650,1485767,1899912,True
8,19.213860871508732,6273,7165,1994404,2455869,True
9,19.117791567151187,7801,9387,2446768,3064726,True
10,19.022202609315432,903,1705,623451,789101,True
11,18.927091596268856,5734,7345,2778194,3643000,True
12,18.83245613828751,1931,2964,2816844,3509443,True
13,18.738293857596073,621,1215,682481,906717,True
14,18.644602388308094,38520,40197,5199464,6600791,True
15,18.551379376366555,38660,40021,4265531,5088832,True
16,18.45862247948472,6305,6959,1494656,1924171,True
17,18.366329367087296,484,1290,1041626,1341252,True
18,18.27449772025186,2176,2785,2183390,2918593,True
19,18.1831252316506,1086,2178,1542835,1998380,True
20,18.092209605492346,3264,4695,4924164,6250604,True
21,18.001748557464886,5277,5906,3548788,4741265,True
22,17.91173981467756,1219,2305,1270658,1513421,True
23,17.82218111560417,4793,6722,4154332,4992677,True
24,17.73307021002615,40640,42654,8313114,10697819,True
25,17.644404858976017,4832,6110,3233144,4156387,True
26,17.556182834681138,7018,7963,3095201,3893554,True
27,17.468401920507734,2304,3364,3471752,4521622,True
28,17.381059910905197,609,1513,1003743,1278830,True
29,17.29415461135067,2858,4083,3712310,4843464,True
30,17.207683838293917,4548,5644,1572558,1900045,True
31,17.121645419102446,9467,10440,1923241,2491186,True
32,17.036037192006933,2104,2822,1035200,1293145,True
33,16.9508570060469,4028,5782,2905199,3764080,True
34,16.866102721016663,21670,22993,4762154,6015389,True
35,16.781772207411578,8867,9786,3051210,3836864,True
36,16.69786334637452,3699,5151,5234315,6924052,True
37,16.614374029642647,1830,2786,1750980,2352704,True
38,16.531302159494434,5388,6612,1017486,1234487,True
39,16.44864564869696,10401,11538,2598817,3213686,True
40,16.366402420453475,4220,5292,2550159,3209701,True
41,16.284570408351208,1189,2696,1086147,1364017,True
42,16.203147556309453,6676,8572,2738415,3263463,True
43,16.122131818527905,2320,3210,2023392,2559797,True
44,16.041521159435266,2312,3116,2475622,2944443,True
45,15.96131355363809,1447,2001,390410,489258,True
46,15.8815069858699,857,2428,1018093,1314562,True
47,15.802099450940549,13300,15331,7098973,9253083,True
48,15.723088953685846,983,2153,702147,889877,True
49,15.644473508917416,3658,4726,3154243,3977377,True
50,15.56625114137283,3705,4563,1859794,2313588,True
51,15.488419885665966,1826,3221,1602558,2094494,True
52,15.410977786237636,4203,5141,5012430,6317866,True
53,15.333922897306447,334,993,407969,486751,True
54,15.257253282819915,2911,4185,4200707,5459922,True
55,15.180967016405816,3617,5098,3250262,4126039,True
56,15.105062181323786,2346,3861,1502009,1936429,True
57,15.029536870417168,297,1170,570958,728083,True
58,14.954389186065082,10679,11670,3595851,4835361,True
59,14.879617240134756,3239,4462,3789992,5025088,True
60,14.805219153934082,6913,7757,2135446,2574643,True
61,14.731193058164411,782,1426,443134,571157,True
62,14.65753709287359,4032,4894,1057843,1309999,True
63,14.58424940740922,1185,1757,1152160,1515911,True
64,14.511328160372175,305,2284,1144829,1448844,True
65,14.438771519570315,1792,2465,1312611,1728079,True
66,14.366577661972464,6816,8091,3589666,4987507,True
67,14.294744773662602,2573,3737,1782885,2141011,True
68,14.223271049794288,22172,23268,5068242,6585145,True
69,14.152154694545317,14859,17003,8386181,10463812,True
70,14.081393921072591,833,1715,1253099,1654281,True
71,14.010986951467228,507,1268,631808,760202,True
72,13.940932016709892,503,1640,992958,1226948,True
73,13.871227356626342,3558,4429,1940135,2565746,True
74,13.80187121984321,2208,3190,1160243,1478942,True
75,13.732861863743995,7340,8491,2774316,3438575,True
76,13.664197554425275,1414,2256,1580612,2064696,True
77,13.595876566653148,22295,23773,3053957,3609752,True
78,13.527897183819881,2035,3028,993430,1283345,True
79,13.460257697900781,3931,5317,4674945,6425100,True
80,13.392956409411276,11260,12760,3222914,4161971,True
81,13.32599162736422,916,1694,519429,639878,True
82,13.259361669227399,5305,7233,3037709,3821024,True
83,13.193064860881261,944,2227,608794,787601,True
84,13.127099536576855,2906,4030,1040635,1308988,True
85,13.061464038893972,1084,1758,1374996,1718562,True
86,12.9961567186995,602,1586,851956,1087993,True
87,12.931175935106003,9923,11208,2916587,3837855,True
88,12.866520055430472,1700,2856,1140903,1468804,True
89,12.80218745515332,749,1640,931944,1225930,True
90,12.738176517877553,603,1321,886815,1182300,True
91,12.674485635288166,354,1412,927365,1209211,True
92,12.611113207111725,1552,2332,634349,784796,True
93,12.548057641076166,460,2067,1105963,1419975,True
94,12.485317352870785,2760,4597,2359288,2979076,True
95,12.42289076610643,1594,2917,2441068,3286286,True
96,12.360776312275899,1087,1768,661931,852376,True
97,12.29897243071452,1364,2330,1333855,1686166,True
98,12.237477568560946,16908,18771,9037321,10999902,True
99,12.17629018071814,4010,4975,1587365,1974935,True
100,12.11540872981455,2885,4288,3242959,4083912,True
101,12.054831686165478,3491,4169,1752561,2200800,True
102,11.994557527734651,1122,1655,708012,876312,True
103,11.934584740095978,401,1219,919165,1192574,True
104,11.874911816395498,1088,1982,933575,1102840,True
105,11.81553725731352,3332,4028,1273223,1630108,True
106,11.756459571026953,1552,2247,597225,748318,True
107,11.697677273171818,9756,10580,2049369,2643211,True
108,11.63918888680596,28786,30638,8282364,9678663,True
109,11.58099294237193,75469,77186,9974299,12648291,True
110,11.52308797766007,18772,20122,1884148,2222110,True
111,11.46547253777177,37172,38290,4061893,4705680,True
112,11.408145175082911,2747,4043,1356088,1747466,True
113,11.351104449207497,79948,81456,9199925,11117529,True
114,11.29434892696146,1053,2341,1100698,1442621,True
115,11.237877182326653,27462,28402,3101050,3951877,True
116,11.18168779641502,21421,24238,14660094,17622418,True
117,11.125779357432945,3100,4526,3706732,4521120,True
118,11.070150460645781,9931,11489,5265387,6635179,True
119,11.014799708342553,426,998,382413,492621,True
120,10.95972570980084,3207,4537,2234161,2669872,True
121,10.904927081251834,11170,12702,2665315,3490893,True
122,10.850402445845575,1237,2498,1608700,2087567,True
123,10.796150433616347,150574,152645,13029339,15765679,True
124,10.742169681448265,3074,4773,6091897,8080454,True
125,10.688458833041024,788,1286,432300,557102,True
126,10.635016538875819,2649,4121,1300640,1665762,True
127,10.58184145618144,2624,3938,1880070,2428099,True
128,10.528932248900533,3995,5320,4592116,5681181,True
129,10.47628758765603,3286,4017,619044,745774,True
130,10.42390614971775,5515,7207,4895906,6161596,True
131,10.37178661896916,7457,8643,3212839,4255497,True
132,10.319927685874315,4722,6090,3775016,4758911,True
133,10.268328047444944,3076,3804,889891,1132784,True
134,10.21698640720772,2803,3744,1216450,1512853,True
135,10.165901475171681,1488,2560,1483705,1839220,True
136,10.115071967795823,8904,10708,5362312,7327822,True
137,10.064496607956844,1672,2822,1483921,1810905,True
138,10.01417412491706,17739,18884,5676973,7206467,True
139,9.964103254292475,1334,2621,721582,927663,True
140,9.914282738021013,6959,8019,3440732,4277400,True
141,9.864711324330909,18768,20660,4418245,5697236,True
142,9.815387767709254,1851,2671,1278743,1629053,True
143,9.766310828870708,16143,16876,2052617,2616370,True
144,9.717479274726355,2883,3526,1099164,1446180,True
145,9.668891878352722,1892,2470,991859,1289888,True
146,9.620547418960959,717,1644,1046768,1326437,True
147,9.572444681866154,3232,3839,3301189,4567609,True
148,9.524582458456823,3044,4946,3650154,4799111,True
149,9.476959546164538,8360,9306,4425028,5995149,True
150,9.429574748433716,3445,4813,3368693,4086633,True
151,9.382426874691546,41082,42150,3304010,3941286,True
152,9.33551474031809,4149,5372,1700366,2146414,True
153,9.2888371666165,771,2171,921359,1198527,True
154,9.242392980783416,458,1240,1030282,1290942,True
155,9.1961810158795,9572,10218,1409180,1778861,True
156,9.150200110800101,1567,2429,1640511,2080163,True
157,9.104449110246101,4537,5884,3980538,4604359,True
158,9.05892686469487,10036,11103,1813262,2206222,True
159,9.013632230371396,5581,6638,1714099,2116081,True
160,8.96856406921954,854,1492,532866,673987,True
161,8.923721248873441,11016,12279,5468631,6869530,True
162,8.879102642629075,653,1735,1657296,2184809,True
163,8.83470712941593,3078,3852,1158701,1445639,True
164,8.790533593768851,2466,3232,939930,1214828,True
165,8.746580925800007,5355,6911,2348222,3025651,True
166,8.702848021171008,2241,3010,1603923,1872766,True
167,8.659333781065152,13832,14648,1195981,1482042,True
168,8.616037112159827,1019,2722,1429898,1839216,True
169,8.572956926599028,7178,8161,2499850,2976805,True
170,8.530092141966033,19293,20227,2089620,2468756,True
171,8.487441681256204,40916,43113,8708148,11106884,True
172,8.445004472849924,1745,3955,2014881,2600157,True
173,8.402779450485674,206,828,437074,570730,True
174,8.360765553233247,1795,3331,2258064,2900691,True
175,8.31896172546708,1696,2488,412455,498597,True
176,8.277366916839744,712,1517,1484065,2040279,True
177,8.235980082255546,4599,5518,2704548,3533106,True
178,8.194800181844268,5331,6605,2555132,3330010,True
179,8.153826180935047,4176,6272,5653386,7421728,True
180,8.113057050030372,1754,2816,1648275,2154569,True
181,8.07249176478022,951,1778,1052012,1351519,True
182,8.03212930595632,5276,7532,2397957,3082769,True
183,7.991968659426537,1691,3516,3005725,3831618,True
184,7.952008816129404,557,1414,533090,684851,True
185,7.912248772048757,7924,9266,2310428,2967184,True
186,7.872687528188513,1457,3129,1176248,1476875,True
187,7.8333240905475705,25275,26800,6527703,7643435,True
188,7.794157470094833,20780,22296,4050133,5095254,True
189,7.755186682744358,7635,8527,1924565,2293234,True
190,7.716410749330636,1811,2793,1135161,1409801,True
191,7.677828695583983,1417,2400,1445240,1753645,True
192,7.639439552106063,1773,2790,1325748,1585953,True
193,7.601242354345533,8760,10773,3738548,4727142,True
194,7.563236142573806,3025,4160,1620252,2066964,True
195,7.525419961860937,1064,1728,1259126,1611563,True
196,7.4877928620516325,7224,8524,2112029,2750232,True
197,7.450353897741374,20019,21872,5777010,7413590,True
198,7.4131021282526675,2956,3839,763851,893777,True
199,7.376036617611404,1154,2012,1982991,2578338,True
200,7.339156434523347,2829,3892,1315613,1673697,True
201,7.302460652350731,6826,8045,3934246,4684973,True
202,7.265948349088977,359,1270,1029712,1354989,True
203,7.229618607343532,74669,76377,10330900,13118733,True
204,7.1934705143068145,19492,20359,4337197,5648530,True
205,7.1575031617352805,6168,7548,3640381,4681407,True
206,7.121715645926604,897,1712,1265241,1685780,True
207,7.086107067696971,5572,6700,2270637,2991348,True
209,7.0154231496966935,678,1481,504363,622615,True
210,6.9803460339482095,5480,6708,3307972,4188898,True
211,6.945444303778468,15259,16776,7998196,10375017,True
212,6.910717082259576,10906,11876,2101466,2501029,True
213,6.876163496848278,3902,4798,3423840,4296772,True
214,6.841782679364036,1044,1673,524372,647562,True
215,6.807573765967216,3450,4459,3105294,3833041,True
216,6.77353589713738,2407,3116,2831414,3821823,True
217,6.739668217651693,2514,3312,1382624,1772060,True
218,6.705969876563435,7100,8704,4143490,5395499,True
219,6.672440027180618,1182,1770,1080299,1411965,True
220,6.639077827044715,504,1334,940517,1189228,True
221,6.605882437909491,12344,14196,5188596,6847790,True
222,6.572853025719944,1333,2146,484775,618822,True
223,6.539988760591344,3664,4667,3163610,4093510,True
224,6.507288816788387,1685,2545,1756859,2379444,True
225,6.474752372704445,1356,2446,1486028,1881756,True
226,6.4423786108409224,8278,9700,1909859,2349579,True
227,6.410166717786717,658,1418,1012614,1304006,True
228,6.378115884197784,4145,5771,4257610,5477709,True
229,6.3462253047767945,1200,1828,1103254,1400980,True
230,6.31449417825291,4192,6526,2092230,2654299,True
231,6.282921707361646,3637,4853,1765193,2334887,True
232,6.251507098824837,2807,4424,2757684,3573390,True
233,6.2202495633307135,14237,16236,7740903,10100388,True
