iteration,temperature,throughput,cost,accepted
70,14.081393921072591,0,inf,False
71,14.010986951467228,0,inf,False
72,13.940932016709892,0,inf,False
73,13.871227356626342,0,inf,False
74,13.80187121984321,0,inf,False
75,13.732861863743995,0,inf,False
76,13.664197554425275,0,inf,False
77,13.595876566653148,0,inf,False
78,13.527897183819881,0,inf,False
79,13.460257697900781,0,inf,False
80,13.392956409411276,0,inf,False
81,13.32599162736422,0,inf,False
82,13.259361669227399,0,inf,False
83,13.193064860881261,0,inf,False
84,13.127099536576855,0,inf,False
85,13.061464038893972,0,inf,False
86,12.9961567186995,0,inf,False
87,12.931175935106003,0,inf,False
88,12.866520055430472,0,inf,False
89,12.80218745515332,0,inf,False
90,12.738176517877553,0,inf,False
91,12.674485635288166,0,inf,False
92,12.611113207111725,0,inf,False
93,12.548057641076166,0,inf,False
94,12.485317352870785,0,inf,False
95,12.42289076610643,0,inf,False
96,12.360776312275899,0,inf,False
97,12.29897243071452,0,inf,False
98,12.237477568560946,0,inf,False
99,12.17629018071814,0,inf,False
100,12.11540872981455,0,inf,False
101,12.054831686165478,0,inf,False
102,11.994557527734651,0,inf,False
103,11.934584740095978,0,inf,False
104,11.874911816395498,0,inf,False
105,11.81553725731352,0,inf,False
106,11.756459571026953,0,inf,False
107,11.697677273171818,0,inf,False
108,11.63918888680596,0,inf,False
109,11.58099294237193,0,inf,False
110,11.52308797766007,0,inf,False
111,11.46547253777177,0,inf,False
112,11.408145175082911,0,inf,False
113,11.351104449207497,0,inf,False
114,11.29434892696146,0,inf,False
115,11.237877182326653,0,inf,False
116,11.18168779641502,0,inf,False
117,11.125779357432945,0,inf,False
118,11.070150460645781,0,inf,False
119,11.014799708342553,0,inf,False
120,10.95972570980084,0,inf,False
121,10.904927081251834,0,inf,False
122,10.850402445845575,0,inf,False
123,10.796150433616347,0,inf,False
124,10.742169681448265,0,inf,False
125,10.688458833041024,0,inf,False
126,10.635016538875819,0,inf,False
127,10.58184145618144,0,inf,False
128,10.528932248900533,0,inf,False
129,10.47628758765603,0,inf,False
130,10.42390614971775,0,inf,False
131,10.37178661896916,0,inf,False
132,10.319927685874315,0,inf,False
133,10.268328047444944,0,inf,False
134,10.21698640720772,0,inf,False
135,10.165901475171681,0,inf,False
136,10.115071967795823,0,inf,False
137,10.064496607956844,0,inf,False
138,10.01417412491706,0,inf,False
139,9.964103254292475,0,inf,False
140,9.914282738021013,0,inf,False
141,9.864711324330909,0,inf,False
142,9.815387767709254,0,inf,False
143,9.766310828870708,0,inf,False
144,9.717479274726355,0,inf,False
145,9.668891878352722,0,inf,False
146,9.620547418960959,0,inf,False
147,9.572444681866154,0,inf,False
148,9.524582458456823,0,inf,False
149,9.476959546164538,0,inf,False
150,9.429574748433716,0,inf,False
151,9.382426874691546,0,inf,False
152,9.33551474031809,0,inf,False
153,9.2888371666165,0,inf,False
154,9.242392980783416,0,inf,False
155,9.1961810158795,0,inf,False
156,9.150200110800101,0,inf,False
157,9.104449110246101,0,inf,False
158,9.05892686469487,0,inf,False
159,9.013632230371396,0,inf,False
160,8.96856406921954,0,inf,False
161,8.923721248873441,0,inf,False
162,8.879102642629075,0,inf,False
163,8.83470712941593,0,inf,False
164,8.790533593768851,0,inf,False
165,8.746580925800007,0,inf,False
166,8.702848021171008,0,inf,False
167,8.659333781065152,0,inf,False
168,8.616037112159827,0,inf,False
169,8.572956926599028,0,inf,False
170,8.530092141966033,0,inf,False
171,8.487441681256204,0,inf,False
172,8.445004472849924,0,inf,False
173,8.402779450485674,0,inf,False
174,8.360765553233247,0,inf,False
175,8.31896172546708,0,inf,False
176,8.277366916839744,0,inf,False
177,8.235980082255546,0,inf,False
178,8.194800181844268,0,inf,False
179,8.153826180935047,0,inf,False
180,8.113057050030372,0,inf,False
181,8.07249176478022,0,inf,False
182,8.03212930595632,0,inf,False
183,7.991968659426537,0,inf,False
184,7.952008816129404,0,inf,False
185,7.912248772048757,0,inf,False
186,7.872687528188513,0,inf,False
187,7.8333240905475705,0,inf,False
188,7.794157470094833,0,inf,False
189,7.755186682744358,0,inf,False
190,7.716410749330636,0,inf,False
191,7.677828695583983,0,inf,False
192,7.639439552106063,0,inf,False
193,7.601242354345533,0,inf,False
194,7.563236142573806,0,inf,False
195,7.525419961860937,0,inf,False
196,7.4877928620516325,0,inf,False
197,7.450353897741374,0,inf,False
198,7.4131021282526675,0,inf,False
199,7.376036617611404,0,inf,False
200,7.339156434523347,0,inf,False
201,7.302460652350731,0,inf,False
202,7.265948349088977,0,inf,False
203,7.229618607343532,0,inf,False
204,7.1934705143068145,0,inf,False
205,7.1575031617352805,0,inf,False
206,7.121715645926604,0,inf,False
207,7.086107067696971,0,inf,False
208,7.050676532358486,0.00010573375658556096,-0.00010573375658556096,True
209,7.0154231496966935,0,inf,False
210,6.9803460339482095,0,inf,False
211,6.945444303778468,0,inf,False
212,6.910717082259576,0,inf,False
213,6.876163496848278,0,inf,False
214,6.841782679364036,0,inf,False
215,6.807573765967216,0,inf,False
216,6.77353589713738,0,inf,False
217,6.739668217651693,0,inf,False
218,6.705969876563435,0,inf,False
219,6.672440027180618,0,inf,False
220,6.639077827044715,0,inf,False
221,6.605882437909491,0,inf,False
222,6.572853025719944,0,inf,False
223,6.539988760591344,0,inf,False
224,6.507288816788387,0,inf,False
225,6.474752372704445,0,inf,False
226,6.4423786108409224,0,inf,False
227,6.410166717786717,0,inf,False
228,6.378115884197784,0,inf,False
229,6.3462253047767945,0,inf,False
230,6.31449417825291,0,inf,False
231,6.282921707361646,0,inf,False
232,6.251507098824837,0,inf,False
233,6.2202495633307135,0,inf,False
234,6.18914831551406,0,inf,False
235,6.15820257393649,0,inf,False
236,6.127411561066807,0,inf,False
237,6.096774503261472,0,inf,False
238,6.066290630745165,0,inf,False
239,6.035959177591439,0,inf,False
240,6.005779381703483,0,inf,False
241,5.975750484794965,0,inf,False
242,5.94587173237099,0,inf,False
243,5.916142373709135,0,inf,False
244,5.88656166184059,0,inf,False
245,5.857128853531387,0,inf,False
246,5.8278432092637305,0,inf,False
247,5.798703993217412,0,inf,False
248,5.769710473251325,0,inf,False
249,5.740861920885068,0,inf,False
250,5.712157611280643,0,inf,False
251,5.68359682322424,0,inf,False
252,5.655178839108119,0,inf,False
253,5.626902944912579,0,inf,False
254,5.598768430188016,0,inf,False
255,5.570774588037075,0,inf,False
256,5.54292071509689,0,inf,False
257,5.5152061115214055,0,inf,False
258,5.487630080963799,0,inf,False
259,5.460191930558979,0,inf,False
260,5.432890970906184,0.00010707549518401192,-0.00010707549518401192,True
261,5.405726516051653,0,inf,False
262,5.378697883471395,0,inf,False
263,5.351804394054039,0,inf,False
264,5.3250453720837685,0,inf,False
265,5.29842014522335,0,inf,False
266,5.271928044497233,0,inf,False
267,5.2455684042747475,0,inf,False
268,5.2193405622533735,0,inf,False
269,5.193243859442107,0,inf,False
270,5.167277640144896,0,inf,False
271,5.141441251944171,0,inf,False
272,5.11573404568445,0,inf,False
273,5.090155375456027,0,inf,False
274,5.064704598578747,0,inf,False
275,5.039381075585854,0,inf,False
276,5.014184170207924,0,inf,False
277,4.989113249356885,0,inf,False
278,4.964167683110101,0,inf,False
279,4.93934684469455,0,inf,False
280,4.914650110471078,0,inf,False
281,4.8900768599187225,0,inf,False
282,4.865626475619129,0,inf,False
283,4.841298343241033,0,inf,False
284,4.817091851524828,0,inf,False
285,4.793006392267204,0,inf,False
286,4.7690413603058674,0,inf,False
287,4.745196153504338,0,inf,False
288,4.721470172736816,0,inf,False
289,4.697862821873132,0,inf,False
290,4.674373507763766,0,inf,False
291,4.651001640224948,0,inf,False
292,4.627746632023823,0,inf,False
293,4.604607898863704,0,inf,False
294,4.581584859369386,0,inf,False
295,4.558676935072539,0,inf,False
296,4.535883550397176,0,inf,False
297,4.51320413264519,0,inf,False
298,4.490638111981964,0,inf,False
299,4.468184921422054,0,inf,False
300,4.4458439968149435,0,inf,False
301,4.423614776830869,2.191613418679143e-05,-2.191613418679143e-05,True
302,4.401496702946714,0,inf,False
303,4.3794892194319806,0,inf,False
304,4.35759177333482,0,inf,False
305,4.3358038144681466,0,inf,False
306,4.314124795395806,0,inf,False
307,4.292554171418827,0,inf,False
308,4.271091400561732,0,inf,False
309,4.249735943558924,0,inf,False
310,4.228487263841129,0,inf,False
311,4.207344827521923,0,inf,False
312,4.186308103384313,0,inf,False
313,4.165376562867391,0,inf,False
314,4.144549680053054,0,inf,False
315,4.123826931652789,0,inf,False
316,4.103207796994525,0,inf,False
317,4.0826917580095525,0,inf,False
318,4.062278299219504,0,inf,False
319,4.041966907723407,0,inf,False
320,4.02175707318479,0,inf,False
321,4.001648287818866,0,inf,False
322,3.9816400463797716,0,inf,False
323,3.961731846147873,0,inf,False
324,3.9419231869171334,0,inf,False
325,3.9222135709825476,0,inf,False
326,3.902602503127635,0,inf,False
327,3.883089490611997,0,inf,False
328,3.863674043158937,0,inf,False
329,3.8443556729431423,0,inf,False
330,3.8251338945784266,0,inf,False
331,3.8060082251055345,0,inf,False
332,3.7869781839800067,0,inf,False
333,3.768043293060107,0,inf,False
334,3.749203076594806,0,inf,False
335,3.730457061211832,0,inf,False
336,3.711804775905773,0,inf,False
337,3.693245752026244,0,inf,False
338,3.6747795232661127,0,inf,False
339,3.656405625649782,0,inf,False
340,3.6381235975215334,0,inf,False
341,3.6199329795339255,0,inf,False
342,3.601833314636256,0,inf,False
343,3.5838241480630746,0,inf,False
344,3.565905027322759,0,inf,False
345,3.5480755021861454,0,inf,False
346,3.5303351246752146,0,inf,False
347,3.5126834490518384,0,inf,False
348,3.495120031806579,0,inf,False
349,3.4776444316475463,0,inf,False
350,3.460256209489309,0,inf,False
351,3.4429549284418624,0,inf,False
352,3.4257401537996532,0,inf,False
353,3.408611453030655,0,inf,False
354,3.3915683957655016,0,inf,False
355,3.374610553786674,0,inf,False
356,3.3577375010177404,0,inf,False
357,3.3409488135126515,0,inf,False
358,3.324244069445088,0,inf,False
359,3.3076228490978625,0,inf,False
360,3.2910847348523733,0,inf,False
361,3.2746293111781113,0,inf,False
362,3.2582561646222206,0,inf,False
363,3.2419648837991093,0,inf,False
364,3.2257550593801136,0,inf,False
365,3.209626284083213,0,inf,False
366,3.193578152662797,0,inf,False
367,3.177610261899483,0,inf,False
368,3.1617222105899856,0,inf,False
369,3.1459135995370358,0,inf,False
370,3.1301840315393505,0,inf,False
371,3.114533111381654,0,inf,False
372,3.0989604458247455,0,inf,False
373,3.0834656435956216,0,inf,False
374,3.0680483153776437,0,inf,False
375,3.0527080738007553,0,inf,False
376,3.0374445334317515,0,inf,False
377,3.022257310764593,0,inf,False
378,3.00714602421077,0,inf,False
379,2.992110294089716,0,inf,False
380,2.9771497426192672,0,inf,False
381,2.962263993906171,0,inf,False
382,2.94745267393664,0,inf,False
383,2.932715410566957,0,inf,False
384,2.918051833514122,0,inf,False
385,2.9034615743465513,0,inf,False
386,2.8889442664748186,0,inf,False
387,2.8744995451424447,0,inf,False
388,2.8601270474167326,0,inf,False
389,2.845826412179649,0,inf,False
390,2.831597280118751,0,inf,False
391,2.817439293718157,0,inf,False
392,2.8033520972495665,0,inf,False
393,2.7893353367633185,0,inf,False
394,2.7753886600795017,0,inf,False
395,2.761511716779104,0,inf,False
396,2.7477041581952086,0,inf,False
397,2.7339656374042325,0,inf,False
398,2.720295809217211,0,inf,False
399,2.7066943301711253,0,inf,False
400,2.6931608585202698,0,inf,False
401,2.6796950542276683,0,inf,False
402,2.66629657895653,0,inf,False
403,2.652965096061747,0,inf,False
404,2.639700270581438,0,inf,False
405,2.626501769228531,0,inf,False
406,2.613369260382388,0,inf,False
407,2.6003024140804762,0,inf,False
408,2.5873009020100737,0,inf,False
409,2.574364397500023,0,inf,False
410,2.5614925755125233,0,inf,False
411,2.548685112634961,0,inf,False
412,2.535941687071786,0,inf,False
413,2.5232619786364268,0,inf,False
414,2.5106456687432446,0,inf,False
415,2.498092440399528,0,inf,False
416,2.4856019781975305,0,inf,False
417,2.473173968306543,0,inf,False
418,2.4608080984650105,0,inf,False
419,2.4485040579726856,0,inf,False
420,2.4362615376828223,0,inf,False
421,2.424080229994408,0,inf,False
422,2.4119598288444357,0,inf,False
423,2.3999000297002135,0,inf,False
424,2.3879005295517124,0,inf,False
425,2.375961026903954,0,inf,False
426,2.364081221769434,0,inf,False
427,2.352260815660587,0,inf,False
428,2.340499511582284,0,inf,False
429,2.3287970140243726,0,inf,False
430,2.317153028954251,0,inf,False
431,2.3055672638094795,0,inf,False
432,2.294039427490432,0,inf,False
433,2.28256923035298,0,inf,False
434,2.271156384201215,0,inf,False
435,2.2598006022802086,0,inf,False
436,2.2485015992688075,0,inf,False
437,2.2372590912724637,0,inf,False
438,2.2260727958161013,0,inf,False
439,2.2149424318370206,0,inf,False
440,2.2038677196778353,0,inf,False
441,2.1928483810794464,0,inf,False
442,2.1818841391740493,0,inf,False
443,2.170974718478179,0,inf,False
444,2.160119844885788,0,inf,False
445,2.149319245661359,0,inf,False
446,2.138572649433052,0,inf,False
447,2.1278797861858867,0,inf,False
448,2.1172403872549572,0,inf,False
449,2.1066541853186824,0,inf,False
450,2.096120914392089,0,inf,False
451,2.085640309820129,0,inf,False
452,2.075212108271028,0,inf,False
453,2.064836047729673,0,inf,False
454,2.054511867491025,0,inf,False
455,2.04423930815357,0,inf,False
456,2.034018111612802,0,inf,False
457,2.023848021054738,0,inf,False
458,2.013728780949464,0,inf,False
459,2.003660137044717,0,inf,False
460,1.9936418363594932,0,inf,False
461,1.9836736271776958,0,inf,False
462,1.9737552590418073,0,inf,False
463,1.9638864827465983,0,inf,False
464,1.9540670503328652,0,inf,False
465,1.944296715081201,0,inf,False
466,1.934575231505795,0,inf,False
467,1.924902355348266,0,inf,False
468,1.9152778435715248,0,inf,False
469,1.9057014543536672,0,inf,False
470,1.8961729470818989,0,inf,False
471,1.8866920823464894,0,inf,False
472,1.877258621934757,0,inf,False
473,1.8678723288250831,0,inf,False
474,1.8585329671809576,0,inf,False
475,1.8492403023450528,0,inf,False
476,1.8399941008333276,0,inf,False
477,1.830794130329161,0,inf,False
478,1.8216401596775151,0,inf,False
479,1.8125319588791275,0,inf,False
480,1.8034692990847319,0,inf,False
481,1.7944519525893081,0,inf,False
482,1.7854796928263617,0,inf,False
483,1.7765522943622298,0,inf,False
484,1.7676695328904186,0,inf,False
485,1.7588311852259666,0,inf,False
486,1.7500370292998368,0,inf,False
487,1.7412868441533376,0,inf,False
488,1.7325804099325708,0,inf,False
489,1.7239175078829079,0,inf,False
490,1.7152979203434933,0,inf,False
491,1.7067214307417757,0,inf,False
492,1.6981878235880667,0,inf,False
493,1.6896968844701263,0,inf,False
494,1.6812484000477756,0,inf,False
495,1.6728421580475368,0,inf,False
496,1.664477947257299,0,inf,False
497,1.6561555575210125,0,inf,False
498,1.6478747797334075,0,inf,False
499,1.6396354058347404,0,inf,False
500,1.6314372288055667,0,inf,False
501,1.6232800426615388,0,inf,False
502,1.6151636424482312,0,inf,False
503,1.60708782423599,0,inf,False
504,1.5990523851148102,0,inf,False
505,1.591057123189236,0,inf,False
506,1.58310183757329,0,inf,False
507,1.5751863283854235,0,inf,False
508,1.5673103967434965,0,inf,False
509,1.559473844759779,0,inf,False
510,1.55167647553598,0,inf,False
511,1.5439180931583,0,inf,False
512,1.5361985026925087,0,inf,False
513,1.528517510179046,0,inf,False
514,1.5208749226281508,0,inf,False
515,1.5132705480150102,0,inf,False
516,1.505704195274935,0,inf,False
517,1.4981756742985604,0,inf,False
518,1.4906847959270675,0,inf,False
519,1.4832313719474322,0,inf,False
520,1.475815215087695,0,inf,False
521,1.4684361390122567,0,inf,False
522,1.4610939583171954,0,inf,False
523,1.4537884885256094,0,inf,False
524,1.4465195460829814,0,inf,False
525,1.4392869483525665,0,inf,False
526,1.4320905136108038,0,inf,False
527,1.4249300610427498,0,inf,False
528,1.417805410737536,0,inf,False
529,1.4107163836838483,0,inf,False
530,1.4036628017654291,0,inf,False
531,1.396644487756602,0,inf,False
532,1.389661265317819,0,inf,False
533,1.38271295899123,0,inf,False
534,1.3757993941962738,0,inf,False
535,1.3689203972252926,0,inf,False
536,1.362075795239166,0,inf,False
537,1.3552654162629703,0,inf,False
538,1.3484890891816554,0,inf,False
539,1.3417466437357473,0,inf,False
540,1.3350379105170684,0,inf,False
541,1.328362720964483,0,inf,False
542,1.3217209073596605,0,inf,False
543,1.3151123028228622,0,inf,False
544,1.3085367413087479,0,inf,False
545,1.3019940576022042,0,inf,False
546,1.2954840873141933,0,inf,False
547,1.2890066668776223,0,inf,False
548,1.2825616335432342,0,inf,False
549,1.276148825375518,0,inf,False
550,1.2697680812486405,0,inf,False
551,1.2634192408423972,0,inf,False
552,1.2571021446381851,0,inf,False
553,1.2508166339149942,0,inf,False
554,1.2445625507454192,0,inf,False
555,1.238339737991692,0,inf,False
556,1.2321480393017337,0,inf,False
557,1.225987299105225,0,inf,False
558,1.219857362609699,0,inf,False
559,1.2137580757966504,0,inf,False
560,1.207689285417667,0,inf,False
561,1.2016508389905787,0,inf,False
562,1.1956425847956258,0,inf,False
563,1.1896643718716478,0,inf,False
564,1.1837160500122894,0,inf,False
565,1.177797469762228,0,inf,False
566,1.171908482413417,0,inf,False
567,1.1660489400013498,0,inf,False
568,1.1602186953013431,0,inf,False
569,1.1544176018248364,0,inf,False
570,1.1486455138157123,0,inf,False
571,1.1429022862466338,0,inf,False
572,1.1371877748154007,0,inf,False
573,1.1315018359413236,0,inf,False
574,1.125844326761617,0,inf,False
575,1.1202151051278089,0,inf,False
576,1.1146140296021698,0,inf,False
577,1.109040959454159,0,inf,False
578,1.1034957546568882,0,inf,False
579,1.0979782758836039,0,inf,False
580,1.0924883845041857,0,inf,False
581,1.0870259425816649,0,inf,False
582,1.0815908128687566,0,inf,False
583,1.076182858804413,0,inf,False
584,1.070801944510391,0,inf,False
585,1.065447934787839,0,inf,False
586,1.0601206951138997,0,inf,False
587,1.0548200916383301,0,inf,False
588,1.0495459911801384,0,inf,False
589,1.0442982612242377,0,inf,False
590,1.0390767699181165,0,inf,False
591,1.0338813860685259,0,inf,False
592,1.0287119791381831,0,inf,False
593,1.0235684192424923,0,inf,False
594,1.0184505771462797,0,inf,False
595,1.0133583242605484,0,inf,False
596,1.0082915326392456,0,inf,False
597,1.0032500749760493,0,inf,False
598,0.998233824601169,0,inf,False
599,0.9932426554781632,0,inf,False
600,0.9882764422007724,0,inf,False
601,0.9833350599897686,0,inf,False
602,0.9784183846898197,0,inf,False
603,0.9735262927663706,0,inf,False
604,0.9686586613025387,0,inf,False
605,0.9638153679960261,0,inf,False
606,0.9589962911560459,0,inf,False
607,0.9542013097002656,0,inf,False
608,0.9494303031517642,0,inf,False
609,0.9446831516360055,0,inf,False
610,0.9399597358778254,0,inf,False
611,0.9352599371984364,0,inf,False
612,0.9305836375124442,0,inf,False
613,0.925930719324882,0,inf,False
614,0.9213010657282577,0,inf,False
615,0.9166945603996164,0,inf,False
616,0.9121110875976183,0,inf,False
617,0.9075505321596302,0,inf,False
618,0.9030127794988321,0,inf,False
619,0.898497715601338,3.399477823208966e-05,-3.399477823208966e-05,True
620,0.8940052270233313,0,inf,False
621,0.8895352008882146,0,inf,False
622,0.8850875248837735,0,inf,False
623,0.8806620872593547,0,inf,False
624,0.8762587768230579,0,inf,False
625,0.8718774829389425,0,inf,False
626,0.8675180955242477,0,inf,False
627,0.8631805050466265,0,inf,False
628,0.8588646025213933,0,inf,False
629,0.8545702795087863,0,inf,False
630,0.8502974281112423,0,inf,False
631,0.8460459409706861,0,inf,False
632,0.8418157112658327,0,inf,False
633,0.8376066327095035,0,inf,False
634,0.833418599545956,0,inf,False
635,0.8292515065482262,0,inf,False
636,0.8251052490154851,0,inf,False
637,0.8209797227704076,0,inf,False
638,0.8168748241565557,0,inf,False
639,0.8127904500357729,0,inf,False
640,0.808726497785594,0,inf,False
641,0.804682865296666,0,inf,False
642,0.8006594509701827,0,inf,False
643,0.7966561537153317,0,inf,False
644,0.792672872946755,0,inf,False
645,0.7887095085820213,0,inf,False
646,0.7847659610391111,0,inf,False
647,0.7808421312339155,0,inf,False
648,0.776937920577746,0,inf,False
649,0.7730532309748573,0,inf,False
650,0.7691879648199831,0,inf,False
651,0.7653420249958832,0,inf,False
652,0.7615153148709038,0,inf,False
653,0.7577077382965494,0,inf,False
654,0.7539191996050666,0,inf,False
655,0.7501496036070413,0,inf,False
656,0.7463988555890061,0,inf,False
657,0.7426668613110611,0,inf,False
658,0.7389535270045058,0,inf,False
659,0.7352587593694833,0,inf,False
660,0.7315824655726358,0,inf,False
661,0.7279245532447727,0,inf,False
662,0.7242849304785488,0,inf,False
663,0.720663505826156,0,inf,False
664,0.7170601882970252,0,inf,False
665,0.7134748873555401,0,inf,False
666,0.7099075129187624,0,inf,False
667,0.7063579753541686,0,inf,False
668,0.7028261854773977,0,inf,False
669,0.6993120545500108,0,inf,False
670,0.6958154942772607,0,inf,False
671,0.6923364168058744,0,inf,False
672,0.688874734721845,0,inf,False
673,0.6854303610482357,0,inf,False
674,0.6820032092429945,0,inf,False
675,0.6785931931967796,0,inf,False
676,0.6752002272307956,0,inf,False
677,0.6718242260946417,0,inf,False
678,0.6684651049641684,0,inf,False
679,0.6651227794393476,0,inf,False
680,0.6617971655421508,0,inf,False
681,0.6584881797144401,0,inf,False
682,0.6551957388158679,0,inf,False
683,0.6519197601217885,0,inf,False
684,0.6486601613211795,0,inf,False
685,0.6454168605145736,0,inf,False
686,0.6421897762120007,0,inf,False
687,0.6389788273309407,0,inf,False
688,0.6357839331942859,0,inf,False
689,0.6326050135283146,0,inf,False
690,0.629441988460673,0,inf,False
691,0.6262947785183697,0,inf,False
692,0.6231633046257778,0,inf,False
693,0.620047488102649,0,inf,False
694,0.6169472506621357,0,inf,False
695,0.6138625144088251,0,inf,False
696,0.610793201836781,0,inf,False
697,0.607739235827597,0,inf,False
698,0.604700539648459,0,inf,False
699,0.6016770369502168,0,inf,False
700,0.5986686517654657,0,inf,False
701,0.5956753085066383,0,inf,False
702,0.5926969319641051,0,inf,False
703,0.5897334473042846,0,inf,False
704,0.5867847800677631,0,inf,False
705,0.5838508561674243,0,inf,False
706,0.5809316018865871,0,inf,False
707,0.5780269438771541,0,inf,False
708,0.5751368091577683,0,inf,False
709,0.5722611251119795,0,inf,False
710,0.5693998194864196,0,inf,False
711,0.5665528203889875,0,inf,False
712,0.5637200562870426,0,inf,False
713,0.5609014560056074,0,inf,False
714,0.5580969487255794,0,inf,False
715,0.5553064639819515,0,inf,False
716,0.5525299316620418,0,inf,False
717,0.5497672820037316,0,inf,False
718,0.5470184455937129,0,inf,False
719,0.5442833533657444,0,inf,False
720,0.5415619365989157,0,inf,False
721,0.5388541269159212,0,inf,False
722,0.5361598562813416,0,inf,False
723,0.5334790569999348,0,inf,False
724,0.5308116617149351,0,inf,False
725,0.5281576034063604,0,inf,False
726,0.5255168153893286,0,inf,False
727,0.522889231312382,0,inf,False
728,0.52027478515582,0,inf,False
729,0.517673411230041,0,inf,False
730,0.5150850441738908,0,inf,False
731,0.5125096189530213,0,inf,False
732,0.5099470708582562,0,inf,False
733,0.5073973355039649,0,inf,False
734,0.5048603488264451,0,inf,False
735,0.5023360470823129,0,inf,False
736,0.4998243668469014,0,inf,False
737,0.4973252450126669,0,inf,False
738,0.49483861878760355,0,inf,False
739,0.4923644256936655,0,inf,False
740,0.48990260356519716,0,inf,False
741,0.4874530905473712,0,inf,False
742,0.4850158250946343,0,inf,False
743,0.48259074596916113,0,inf,False
744,0.48017779223931534,0,inf,False
745,0.4777769032781188,0,inf,False
746,0.4753880187617282,0,inf,False
747,0.4730110786679196,0,inf,False
748,0.47064602327458,0,inf,False
749,0.4682927931582071,0,inf,False
750,0.46595132919241605,0,inf,False
751,0.463621572546454,0,inf,False
752,0.4613034646837217,0,inf,False
753,0.45899694736030305,0,inf,False
754,0.45670196262350155,0,inf,False
755,0.454418452810384,0,inf,False
756,0.4521463605463321,0,inf,False
757,0.44988562874360044,0,inf,False
758,0.44763620059988246,0,inf,False
759,0.445398019596883,0,inf,False
760,0.4431710294988986,0,inf,False
761,0.4409551743514041,0,inf,False
762,0.43875039847964703,0,inf,False
763,0.4365566464872488,0,inf,False
764,0.43437386325481253,0,inf,False
765,0.4322019939385385,0,inf,False
766,0.43004098396884577,0,inf,False
767,0.4278907790490015,0,inf,False
768,0.4257513251537565,0,inf,False
769,0.42362256852798774,0,inf,False
770,0.4215044556853478,0,inf,False
771,0.419396933406921,0,inf,False
772,0.4172999487398864,0,inf,False
773,0.41521344899618695,0,inf,False
774,0.413137381751206,0,inf,False
775,0.41107169484245,0,inf,False
776,0.40901633636823775,0,inf,False
777,0.40697125468639656,0,inf,False
778,0.4049363984129646,0,inf,False
779,0.40291171642089973,0,inf,False
780,0.40089715783879526,0,inf,False
781,0.39889267204960127,0,inf,False
782,0.39689820868935327,0,inf,False
783,0.3949137176459065,0,inf,False
784,0.39293914905767696,0,inf,False
785,0.39097445331238856,0,inf,False
786,0.3890195810458266,0,inf,False
787,0.3870744831405975,0,inf,False
788,0.38513911072489454,0,inf,False
789,0.38321341517127006,0,inf,False
790,0.3812973480954137,0,inf,False
791,0.37939086135493666,0,inf,False
792,0.377493907048162,0,inf,False
793,0.37560643751292117,0,inf,False
794,0.37372840532535656,0,inf,False
795,0.3718597632987298,0,inf,False
