iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,457,2349,1337834,1657889,True
1,49.75,2118,4456,3985248,4784463,True
2,49.50125,1182,4383,2193641,2699585,True
3,49.25374375,5047,7149,9299398,10764350,True
4,49.007475031249996,14962,17414,6044898,7329847,True
5,48.762437656093745,1744,4110,2349443,2713265,True
6,48.51862546781327,1630,4010,1715992,2080754,True
7,48.27603234047421,1087,3393,2312508,2862501,True
8,48.034652178771836,20059,22592,5724921,6695858,True
9,47.794478917877974,1172,3817,2431336,2990548,True
10,47.555506523288585,6310,9318,11157961,13073312,True
11,47.317728990672144,1761,4117,2016598,2485865,True
12,47.08114034571879,619,3181,1579931,1935881,True
13,46.84573464399019,3442,6593,5758640,6946794,True
14,46.61150597077024,500,2212,837606,1032937,True
15,46.37844844091639,3372,6888,6027133,7248329,True
16,46.14655619871181,1428,3747,2315322,2815341,True
17,45.91582341771825,2674,4941,4174327,5072114,True
18,45.68624430062966,5461,8496,10995277,12772567,True
19,45.45781307912651,2592,4984,6512660,7818726,True
20,45.23052401373088,1128,3244,1865659,2299229,True
21,45.004371393662225,2665,5039,6149483,7212086,True
22,44.779349536693914,8328,11190,8243485,9821678,True
23,44.555452789010445,2520,5718,6642821,8091853,True
24,44.33267552506539,1005,3121,1817342,2276079,True
25,44.111012147440064,1558,3928,2497375,3025386,True
26,43.89045708670287,3097,5473,8125334,9816139,True
27,43.671004801269355,14479,17570,9778037,11568073,True
28,43.452649777263005,2257,4379,2848749,3484306,True
29,43.23538652837669,10620,13526,11636446,14017616,True
30,43.0192095957348,866,2829,1460858,1786723,True
31,42.804113547756124,2473,4905,3500115,4297305,True
32,42.590092980017346,39940,42508,11369952,13302977,True
33,42.37714251511726,5322,7240,2183064,2612976,True
34,42.16525680254167,1854,4725,3587439,4450315,True
35,41.95443051852896,12877,15993,7547435,9293698,True
36,41.74465836593632,3184,5695,6201967,7492127,True
37,41.53593507410663,2871,5726,5467478,6715781,True
38,41.3282553987361,703,3183,1552594,1908173,True
39,41.12161412174242,10518,13193,10182723,12279953,True
40,40.91600605113371,3523,6092,4415380,5353999,True
41,40.71142602087804,1491,4177,4765380,5918698,True
42,40.50786889077364,7273,10460,7034588,8206370,True
43,40.305329546319776,9881,12955,8302968,10038174,True
44,40.10380289858818,1789,3903,1687398,2058982,True
45,39.90328388409524,9894,11883,3894192,4704185,True
46,39.70376746467476,8452,12010,7041094,8289125,True
47,39.505248627351385,7177,10111,5995430,7026393,True
48,39.30772238421463,985,3007,1816019,2249550,True
49,39.11118377229356,383,2238,1142880,1417982,True
50,38.91562785343209,1850,4656,2290537,2797618,True
51,38.721049714164934,4226,7665,6392676,7853663,True
52,38.52744446559411,6549,8815,5723893,6694905,True
53,38.334807243266134,3808,6171,4677203,5683306,True
54,38.1431332070498,2348,4583,5803707,7019500,True
55,37.95241754101455,625,2836,1521895,1887122,True
56,37.76265545330948,4461,6722,3633019,4513042,True
57,37.57384217604293,5244,8825,10139684,12182445,True
58,37.385972965162715,2961,6180,5982600,7290915,True
59,37.1990431003369,7179,10501,9357622,10944492,True
60,37.01304788483522,1032,3560,2346950,2891808,True
61,36.82798264541104,7366,10008,7523808,8915111,True
62,36.643842732183984,1824,5026,4720864,5776610,True
63,36.460623518523064,1610,4243,2170790,2690492,True
64,36.27832040093045,4133,7114,5697902,6809271,True
65,36.096928798925795,5380,8000,6048480,7257202,True
66,35.91644415493116,2989,6262,3816637,4593039,True
67,35.73686193415651,5916,9160,10148781,11814792,True
68,35.55817762448572,13467,17841,13339474,16473513,True
