iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,1,5.0,90,0,10,0
1,1,5.0,91,0,9,0
2,2,2.5,91,0,9,0
3,4,1.25,88,0,12,0
4,2,2.5,90,90,10,10
5,1,5.0,86,0,14,0
6,3,1.6666666666666667,90,0,10,0
7,2,2.5,85,85,15,15
8,1,5.0,89,0,11,0
9,3,1.6666666666666667,92,0,8,0
10,1,5.0,92,92,8,8
11,1,5.0,89,0,11,0
12,2,2.5,92,0,8,0
13,1,5.0,91,0,9,0
14,4,1.25,90,0,10,0
15,2,2.5,91,0,9,0
16,1,5.0,88,0,12,0
17,1,5.0,89,0,11,0
18,3,1.6666666666666667,89,0,11,0
19,3,1.6666666666666667,91,0,9,0
20,1,5.0,96,0,4,0
21,1,5.0,93,0,7,0
22,1,5.0,91,91,9,9
23,3,1.6666666666666667,87,0,13,0
24,1,5.0,90,90,10,10
25,4,1.25,85,0,15,0
26,3,1.6666666666666667,92,92,8,8
27,2,2.5,94,0,6,0
28,2,2.5,84,0,16,0
29,1,5.0,89,0,11,0
30,3,1.6666666666666667,93,0,7,0
31,2,2.5,92,0,8,0
32,3,1.6666666666666667,93,0,7,0
33,2,2.5,91,0,9,0
34,1,5.0,89,89,11,11
35,2,2.5,93,0,7,0
36,3,1.6666666666666667,86,0,14,0
37,2,2.5,89,0,11,0
38,2,2.5,91,0,9,0
39,4,1.25,92,0,8,0
40,1,5.0,91,0,9,0
41,1,5.0,89,0,11,0
42,1,5.0,90,0,10,0
43,1,5.0,90,0,10,0
44,1,5.0,93,0,7,0
45,1,5.0,87,0,13,0
46,2,2.5,95,95,5,5
47,1,5.0,85,0,15,0
48,1,5.0,92,0,8,0
49,1,5.0,88,0,12,0
50,2,2.5,93,0,7,0
51,3,1.6666666666666667,90,0,10,0
52,4,1.25,95,0,5,0
53,2,2.5,88,0,12,0
54,1,5.0,89,0,11,0
55,4,1.25,92,92,8,8
56,4,1.25,87,0,13,0
57,3,1.6666666666666667,90,0,10,0
58,3,1.6666666666666667,90,0,10,0
59,4,1.25,89,0,11,0
60,3,1.6666666666666667,90,0,10,0
61,3,1.6666666666666667,95,0,5,0
62,2,2.5,88,0,12,0
63,4,1.25,92,92,8,8
64,2,2.5,93,0,7,0
65,2,2.5,95,0,5,0
66,1,5.0,93,0,7,0
67,5,1.0,91,0,9,0
68,1,5.0,92,92,8,8
69,2,2.5,94,0,6,0
70,2,2.5,93,0,7,0
71,1,5.0,89,0,11,0
72,3,1.6666666666666667,91,0,9,0
73,3,1.6666666666666667,88,0,12,0
74,2,2.5,86,86,14,14
75,4,1.25,89,0,11,0
76,4,1.25,92,0,8,0
77,1,5.0,85,0,15,0
78,2,2.5,95,0,5,0
79,1,5.0,87,0,13,0
80,2,2.5,87,0,13,0
81,3,1.6666666666666667,91,0,9,0
82,3,1.6666666666666667,94,0,6,0
83,1,5.0,85,0,15,0
84,3,1.6666666666666667,94,0,6,0
85,2,2.5,93,0,7,0
86,1,5.0,88,88,12,12
87,1,5.0,91,91,9,9
88,2,2.5,88,88,12,12
89,1,5.0,88,0,12,0
90,1,5.0,88,0,12,0
91,1,5.0,95,0,5,0
92,4,1.25,95,0,5,0
93,1,5.0,87,0,13,0
94,1,5.0,89,0,11,0
95,3,1.6666666666666667,91,0,9,0
96,3,1.6666666666666667,90,0,10,0
97,3,1.6666666666666667,93,0,7,0
98,2,2.5,89,0,11,0
99,4,1.25,88,0,12,0
100,4,1.25,90,0,10,0
101,2,2.5,90,0,10,0
102,3,1.6666666666666667,87,87,13,13
103,1,5.0,88,0,12,0
104,3,1.6666666666666667,87,0,13,0
105,5,1.0,94,94,6,6
106,1,5.0,88,88,12,12
107,3,1.6666666666666667,91,0,9,0
108,1,5.0,92,0,8,0
109,4,1.25,88,0,12,0
110,2,2.5,85,0,15,0
111,1,5.0,89,0,11,0
112,1,5.0,91,0,9,0
113,2,2.5,89,0,11,0
114,3,1.6666666666666667,84,0,16,0
115,3,1.6666666666666667,85,85,15,15
116,2,2.5,92,0,8,0
117,4,1.25,89,0,11,0
118,4,1.25,94,0,6,0
119,5,1.0,98,0,2,0
120,1,5.0,87,0,13,0
121,2,2.5,89,89,11,11
122,1,5.0,91,0,9,0
123,4,1.25,86,0,14,0
124,5,1.0,85,0,15,0
125,3,1.6666666666666667,95,0,5,0
