iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,3,1.6666666666666667,90,0,10,0
1,2,2.5,89,0,11,0
2,1,5.0,89,0,11,0
3,3,1.6666666666666667,92,92,8,8
4,2,2.5,92,0,8,0
5,3,1.6666666666666667,93,0,7,0
6,1,5.0,94,0,6,0
7,2,2.5,88,0,12,0
8,1,5.0,90,0,10,0
9,1,5.0,90,0,10,0
10,2,2.5,90,90,10,10
11,1,5.0,87,87,13,13
12,3,1.6666666666666667,91,91,9,9
13,3,1.6666666666666667,90,0,10,0
14,2,2.5,84,84,16,16
15,2,2.5,90,0,10,0
16,4,1.25,86,0,14,0
17,1,5.0,91,0,9,0
18,5,1.0,96,0,4,0
19,1,5.0,90,0,10,0
20,2,2.5,89,0,11,0
21,2,2.5,88,0,12,0
22,5,1.0,89,0,11,0
23,1,5.0,93,0,7,0
24,2,2.5,95,0,5,0
25,2,2.5,84,0,16,0
26,1,5.0,93,0,7,0
27,1,5.0,84,0,16,0
28,2,2.5,85,0,15,0
29,1,5.0,87,0,13,0
30,3,1.6666666666666667,91,0,9,0
31,1,5.0,91,0,9,0
32,2,2.5,96,0,4,0
33,1,5.0,92,0,8,0
34,2,2.5,87,0,13,0
35,1,5.0,89,0,11,0
36,1,5.0,94,0,6,0
37,2,2.5,82,82,18,18
38,2,2.5,90,0,10,0
39,4,1.25,87,0,13,0
40,3,1.6666666666666667,94,94,6,6
41,2,2.5,92,0,8,0
42,3,1.6666666666666667,93,0,7,0
43,2,2.5,94,94,6,6
44,1,5.0,88,0,12,0
45,4,1.25,85,0,15,0
46,1,5.0,89,0,11,0
47,2,2.5,87,0,13,0
48,1,5.0,87,0,13,0
49,3,1.6666666666666667,90,0,10,0
50,3,1.6666666666666667,96,0,4,0
51,3,1.6666666666666667,87,0,13,0
52,2,2.5,89,0,11,0
53,3,1.6666666666666667,95,0,5,0
54,2,2.5,91,0,9,0
55,1,5.0,87,0,13,0
56,3,1.6666666666666667,91,0,9,0
57,2,2.5,87,0,13,0
58,2,2.5,89,0,11,0
59,2,2.5,84,0,16,0
60,2,2.5,93,0,7,0
61,1,5.0,88,0,12,0
62,4,1.25,86,86,14,14
63,4,1.25,87,0,13,0
64,5,1.0,93,93,7,7
65,3,1.6666666666666667,95,0,5,0
66,4,1.25,88,0,12,0
67,3,1.6666666666666667,94,0,6,0
68,1,5.0,87,0,13,0
69,2,2.5,90,90,10,10
70,1,5.0,91,0,9,0
71,1,5.0,94,94,6,6
72,2,2.5,88,0,12,0
73,1,5.0,83,0,17,0
74,3,1.6666666666666667,91,0,9,0
75,2,2.5,91,0,9,0
76,1,5.0,92,0,8,0
77,1,5.0,85,0,15,0
78,1,5.0,90,0,10,0
79,3,1.6666666666666667,85,0,15,0
80,2,2.5,90,0,10,0
81,4,1.25,89,0,11,0
82,1,5.0,86,0,14,0
83,1,5.0,95,0,5,0
84,3,1.6666666666666667,93,93,7,7
85,3,1.6666666666666667,96,0,4,0
86,1,5.0,86,0,14,0
87,2,2.5,90,0,10,0
88,1,5.0,82,0,18,0
89,2,2.5,91,91,9,9
