iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,17,1.2352941176470589,91,0,9,0
1,19,1.105263157894737,92,0,8,0
2,13,1.6153846153846154,88,0,12,0
3,17,1.2352941176470589,88,0,12,0
4,17,1.2352941176470589,91,0,9,0
5,18,1.1666666666666667,92,0,8,0
6,17,1.2352941176470589,90,0,10,0
7,20,1.05,96,0,4,0
8,19,1.105263157894737,92,0,8,0
9,18,1.1666666666666667,92,0,8,0
10,16,1.3125,86,0,14,0
11,15,1.4,83,0,17,0
12,12,1.75,89,0,11,0
13,16,1.3125,91,0,9,0
14,18,1.1666666666666667,92,0,8,0
15,18,1.1666666666666667,93,0,7,0
16,14,1.5,84,0,16,0
17,19,1.105263157894737,93,0,7,0
18,18,1.1666666666666667,93,0,7,0
19,19,1.105263157894737,87,0,13,0
20,16,1.3125,88,0,12,0
21,15,1.4,83,0,17,0
22,19,1.105263157894737,92,0,8,0
23,17,1.2352941176470589,87,0,13,0
24,18,1.1666666666666667,89,0,11,0
25,16,1.3125,90,0,10,0
26,15,1.4,92,0,8,0
27,14,1.5,88,0,12,0
28,16,1.3125,89,0,11,0
29,15,1.4,91,0,9,0
30,17,1.2352941176470589,92,0,8,0
31,16,1.3125,92,0,8,0
32,17,1.2352941176470589,90,0,10,0
33,16,1.3125,90,0,10,0
34,13,1.6153846153846154,88,0,12,0
35,21,1.0,93,0,7,0
36,19,1.105263157894737,92,0,8,0
37,18,1.1666666666666667,92,0,8,0
38,19,1.105263157894737,92,0,8,0
39,16,1.3125,89,0,11,0
40,14,1.5,85,0,15,0
41,19,1.105263157894737,90,0,10,0
42,16,1.3125,91,0,9,0
43,14,1.5,90,0,10,0
44,17,1.2352941176470589,91,0,9,0
45,18,1.1666666666666667,96,0,4,0
46,19,1.105263157894737,93,0,7,0
47,16,1.3125,88,0,12,0
48,15,1.4,86,0,14,0
49,19,1.105263157894737,93,0,7,0
50,14,1.5,88,0,12,0
51,17,1.2352941176470589,89,0,11,0
52,20,1.05,90,0,10,0
53,16,1.3125,91,0,9,0
54,19,1.105263157894737,88,0,12,0
55,20,1.05,92,0,8,0
56,20,1.05,96,0,4,0
57,17,1.2352941176470589,92,0,8,0
58,16,1.3125,89,0,11,0
59,19,1.105263157894737,93,0,7,0
60,17,1.2352941176470589,89,0,11,0
61,17,1.2352941176470589,95,0,5,0
62,18,1.1666666666666667,91,0,9,0
63,20,1.05,89,0,11,0
64,16,1.3125,90,0,10,0
65,18,1.1666666666666667,93,0,7,0
66,15,1.4,89,0,11,0
67,16,1.3125,89,0,11,0
68,14,1.5,89,0,11,0
69,18,1.1666666666666667,90,0,10,0
70,20,1.05,93,0,7,0
71,18,1.1666666666666667,85,0,15,0
72,17,1.2352941176470589,88,0,12,0
73,19,1.105263157894737,90,0,10,0
74,14,1.5,87,0,13,0
75,14,1.5,93,0,7,0
76,17,1.2352941176470589,93,0,7,0
77,17,1.2352941176470589,92,0,8,0
78,18,1.1666666666666667,94,0,6,0
79,17,1.2352941176470589,91,0,9,0
80,18,1.1666666666666667,87,0,13,0
81,16,1.3125,91,0,9,0
82,16,1.3125,90,0,10,0
83,20,1.05,97,0,3,0
84,20,1.05,94,0,6,0
85,17,1.2352941176470589,93,0,7,0
86,17,1.2352941176470589,88,0,12,0
87,16,1.3125,88,0,12,0
88,16,1.3125,93,0,7,0
89,16,1.3125,91,0,9,0
90,16,1.3125,92,0,8,0
91,18,1.1666666666666667,90,0,10,0
92,17,1.2352941176470589,91,0,9,0
93,18,1.1666666666666667,89,0,11,0
94,17,1.2352941176470589,94,0,6,0
95,20,1.05,94,0,6,0
96,18,1.1666666666666667,92,0,8,0
97,17,1.2352941176470589,85,0,15,0
98,19,1.105263157894737,93,0,7,0
99,15,1.4,91,0,9,0
100,15,1.4,86,0,14,0
101,16,1.3125,91,0,9,0
102,20,1.05,92,0,8,0
103,19,1.105263157894737,92,0,8,0
104,19,1.105263157894737,90,0,10,0
105,16,1.3125,91,0,9,0
106,17,1.2352941176470589,87,0,13,0
107,18,1.1666666666666667,93,0,7,0
108,19,1.105263157894737,96,0,4,0
109,17,1.2352941176470589,93,0,7,0
110,13,1.6153846153846154,86,0,14,0
111,17,1.2352941176470589,87,0,13,0
112,16,1.3125,84,0,16,0
113,19,1.105263157894737,91,0,9,0
114,18,1.1666666666666667,89,0,11,0
115,16,1.3125,91,0,9,0
116,17,1.2352941176470589,88,0,12,0
117,18,1.1666666666666667,89,0,11,0
118,17,1.2352941176470589,88,0,12,0
119,18,1.1666666666666667,92,0,8,0
120,13,1.6153846153846154,89,0,11,0
121,13,1.6153846153846154,84,0,16,0
122,15,1.4,82,0,18,0
123,16,1.3125,87,0,13,0
124,20,1.05,96,0,4,0
125,17,1.2352941176470589,90,0,10,0
126,13,1.6153846153846154,90,0,10,0
127,17,1.2352941176470589,92,0,8,0
128,15,1.4,90,0,10,0
129,17,1.2352941176470589,91,0,9,0
130,17,1.2352941176470589,88,0,12,0
131,15,1.4,93,0,7,0
132,19,1.105263157894737,91,0,9,0
133,16,1.3125,91,0,9,0
134,14,1.5,83,0,17,0
135,15,1.4,89,0,11,0
136,18,1.1666666666666667,95,0,5,0
137,17,1.2352941176470589,91,0,9,0
138,18,1.1666666666666667,89,0,11,0
139,14,1.5,90,0,10,0
140,18,1.1666666666666667,91,0,9,0
141,16,1.3125,91,0,9,0
142,18,1.1666666666666667,95,0,5,0
143,15,1.4,87,0,13,0
144,15,1.4,94,0,6,0
145,17,1.2352941176470589,93,0,7,0
146,17,1.2352941176470589,93,0,7,0
147,17,1.2352941176470589,90,0,10,0
148,19,1.105263157894737,92,0,8,0
149,17,1.2352941176470589,89,0,11,0
150,21,1.0,99,0,1,0
151,14,1.5,92,0,8,0
152,17,1.2352941176470589,88,0,12,0
153,15,1.4,92,0,8,0
154,16,1.3125,91,0,9,0
155,19,1.105263157894737,96,0,4,0
156,13,1.6153846153846154,86,0,14,0
157,16,1.3125,91,0,9,0
158,19,1.105263157894737,92,0,8,0
159,17,1.2352941176470589,90,0,10,0
160,17,1.2352941176470589,91,0,9,0
161,14,1.5,88,0,12,0
162,10,2.1,86,0,14,0
163,14,1.5,91,0,9,0
164,20,1.05,93,0,7,0
165,20,1.05,87,0,13,0
166,18,1.1666666666666667,88,0,12,0
167,11,1.9090909090909092,82,0,18,0
168,17,1.2352941176470589,94,0,6,0
169,19,1.105263157894737,88,0,12,0
170,14,1.5,90,0,10,0
171,15,1.4,91,0,9,0
172,15,1.4,90,0,10,0
173,17,1.2352941176470589,91,0,9,0
174,16,1.3125,92,0,8,0
175,19,1.105263157894737,91,0,9,0
176,18,1.1666666666666667,88,0,12,0
177,18,1.1666666666666667,92,0,8,0
178,17,1.2352941176470589,93,0,7,0
179,16,1.3125,82,0,18,0
180,13,1.6153846153846154,86,0,14,0
181,19,1.105263157894737,95,0,5,0
182,17,1.2352941176470589,90,0,10,0
183,19,1.105263157894737,91,0,9,0
184,16,1.3125,87,0,13,0
185,16,1.3125,88,0,12,0
186,18,1.1666666666666667,92,0,8,0
187,18,1.1666666666666667,93,0,7,0
188,16,1.3125,90,0,10,0
189,18,1.1666666666666667,96,0,4,0
190,18,1.1666666666666667,89,0,11,0
191,16,1.3125,87,0,13,0
192,18,1.1666666666666667,87,0,13,0
193,16,1.3125,89,0,11,0
194,15,1.4,91,0,9,0
195,17,1.2352941176470589,90,0,10,0
196,17,1.2352941176470589,89,0,11,0
197,14,1.5,88,0,12,0
198,15,1.4,90,0,10,0
199,18,1.1666666666666667,92,0,8,0
200,17,1.2352941176470589,90,0,10,0
201,16,1.3125,89,0,11,0
202,16,1.3125,90,0,10,0
203,15,1.4,86,0,14,0
204,18,1.1666666666666667,94,0,6,0
205,12,1.75,87,0,13,0
206,17,1.2352941176470589,92,0,8,0
207,19,1.105263157894737,95,0,5,0
208,16,1.3125,90,0,10,0
209,14,1.5,85,0,15,0
210,10,2.1,82,0,18,0
211,18,1.1666666666666667,92,0,8,0
212,21,1.0,93,0,7,0
213,15,1.4,93,0,7,0
214,18,1.1666666666666667,90,0,10,0
215,18,1.1666666666666667,89,0,11,0
216,18,1.1666666666666667,91,0,9,0
217,15,1.4,90,0,10,0
218,18,1.1666666666666667,86,0,14,0
219,17,1.2352941176470589,93,0,7,0
220,18,1.1666666666666667,93,0,7,0
221,18,1.1666666666666667,95,0,5,0
222,17,1.2352941176470589,89,0,11,0
223,19,1.105263157894737,90,0,10,0
224,17,1.2352941176470589,93,0,7,0
225,18,1.1666666666666667,89,0,11,0
226,15,1.4,91,0,9,0
227,15,1.4,89,0,11,0
228,16,1.3125,90,0,10,0
229,15,1.4,93,0,7,0
230,15,1.4,91,0,9,0
231,17,1.2352941176470589,92,0,8,0
232,16,1.3125,87,0,13,0
233,18,1.1666666666666667,91,0,9,0
234,19,1.105263157894737,88,0,12,0
235,20,1.05,94,0,6,0
236,16,1.3125,92,0,8,0
237,14,1.5,86,0,14,0
238,17,1.2352941176470589,87,0,13,0
239,18,1.1666666666666667,91,0,9,0
240,16,1.3125,90,0,10,0
241,16,1.3125,85,0,15,0
242,14,1.5,87,0,13,0
243,16,1.3125,91,0,9,0
244,19,1.105263157894737,91,0,9,0
245,16,1.3125,90,0,10,0
246,18,1.1666666666666667,93,0,7,0
247,16,1.3125,93,0,7,0
248,18,1.1666666666666667,93,0,7,0
249,16,1.3125,91,0,9,0
250,17,1.2352941176470589,89,0,11,0
251,17,1.2352941176470589,90,0,10,0
252,16,1.3125,86,0,14,0
253,15,1.4,89,0,11,0
254,16,1.3125,90,0,10,0
255,12,1.75,81,0,19,0
256,18,1.1666666666666667,90,0,10,0
257,14,1.5,87,0,13,0
258,19,1.105263157894737,90,0,10,0
259,16,1.3125,94,0,6,0
260,16,1.3125,90,0,10,0
261,17,1.2352941176470589,90,0,10,0
262,17,1.2352941176470589,88,0,12,0
263,15,1.4,93,0,7,0
264,17,1.2352941176470589,88,0,12,0
265,16,1.3125,91,0,9,0
266,17,1.2352941176470589,90,0,10,0
267,16,1.3125,85,0,15,0
268,16,1.3125,91,0,9,0
269,13,1.6153846153846154,89,0,11,0
270,17,1.2352941176470589,86,0,14,0
271,14,1.5,88,0,12,0
272,17,1.2352941176470589,86,0,14,0
273,18,1.1666666666666667,90,0,10,0
274,18,1.1666666666666667,89,0,11,0
275,19,1.105263157894737,95,0,5,0
276,17,1.2352941176470589,88,0,12,0
277,16,1.3125,90,0,10,0
278,15,1.4,87,0,13,0
279,14,1.5,86,0,14,0
280,16,1.3125,92,0,8,0
281,18,1.1666666666666667,85,0,15,0
282,17,1.2352941176470589,90,0,10,0
283,18,1.1666666666666667,90,0,10,0
284,20,1.05,91,0,9,0
285,19,1.105263157894737,87,0,13,0
286,21,1.0,95,0,5,0
287,13,1.6153846153846154,89,0,11,0
288,17,1.2352941176470589,93,0,7,0
289,12,1.75,85,0,15,0
290,18,1.1666666666666667,92,0,8,0
291,18,1.1666666666666667,91,0,9,0
292,14,1.5,88,0,12,0
293,17,1.2352941176470589,86,0,14,0
294,16,1.3125,90,0,10,0
295,14,1.5,91,0,9,0
296,18,1.1666666666666667,96,0,4,0
297,15,1.4,87,0,13,0
298,19,1.105263157894737,90,0,10,0
299,16,1.3125,84,0,16,0
300,12,1.75,85,0,15,0
301,16,1.3125,82,0,18,0
302,16,1.3125,86,0,14,0
303,17,1.2352941176470589,90,0,10,0
304,16,1.3125,91,0,9,0
305,18,1.1666666666666667,86,0,14,0
306,15,1.4,87,0,13,0
307,16,1.3125,94,0,6,0
308,14,1.5,90,0,10,0
309,17,1.2352941176470589,90,0,10,0
310,17,1.2352941176470589,90,0,10,0
311,16,1.3125,91,0,9,0
312,15,1.4,88,0,12,0
313,18,1.1666666666666667,93,0,7,0
314,16,1.3125,89,0,11,0
315,20,1.05,97,0,3,0
316,12,1.75,82,0,18,0
317,18,1.1666666666666667,85,0,15,0
318,18,1.1666666666666667,92,0,8,0
319,18,1.1666666666666667,94,0,6,0
320,20,1.05,89,0,11,0
321,18,1.1666666666666667,90,0,10,0
322,19,1.105263157894737,93,0,7,0
323,19,1.105263157894737,90,0,10,0
