iteration,temperature,dsp,bram,lut,ff,violation
0,50.0,14555,21468,19466396,23990948,True
1,49.75,4884,10652,14749114,18767263,True
2,49.50125,48003,54878,33757065,41774391,True
3,49.25374375,52363,58881,57996520,72281224,True
4,49.007475031249996,2331,9921,9163452,11798119,True
5,48.762437656093745,2603,9859,4617295,5505700,True
6,48.51862546781327,1501,7192,2019546,2575449,True
7,48.27603234047421,20904,26777,12231695,15235241,True
8,48.034652178771836,917,6483,1571973,2025874,True
9,47.794478917877974,41586,45497,11370916,13668021,True
10,47.555506523288585,5381,10953,2290380,2759586,True
11,47.317728990672144,2250,10338,5591498,7237361,True
12,47.08114034571879,6466,13414,5019019,6283471,True
13,46.84573464399019,14117,19614,8494268,10339671,True
14,46.61150597077024,120513,129910,201700320,242085351,True
15,46.37844844091639,600122,605136,144991366,176462044,True
16,46.14655619871181,25170,32906,14783461,18712047,True
17,45.91582341771825,1517,8525,3110859,3838658,True
18,45.68624430062966,10886,15390,10962951,14089143,True
19,45.45781307912651,69209,76258,146231001,177303293,True
20,45.23052401373088,38136,43921,89856557,112337028,True
21,45.004371393662225,3514,9910,5325429,6653705,True
22,44.779349536693914,33812,39866,87856516,109858668,True
23,44.555452789010445,2946,9510,7292231,8779389,True
24,44.33267552506539,70528,75686,110857930,128252839,True
25,44.111012147440064,24265,29295,15442620,19230502,True
26,43.89045708670287,28151,35507,12024414,15367863,True
27,43.671004801269355,28680,33636,20166220,24980843,True
28,43.452649777263005,12446,20216,9373435,11475132,True
29,43.23538652837669,62354,70538,35570706,44526725,True
30,43.0192095957348,406555,415594,271997838,330279231,True
31,42.804113547756124,19248,26057,9288423,11708045,True
32,42.590092980017346,5939,10669,15435163,19285838,True
33,42.37714251511726,6717,15144,22928518,29320507,True
34,42.16525680254167,38130,44716,32459803,38329044,True
35,41.95443051852896,83562,87657,108332165,133731146,True
36,41.74465836593632,992,7931,2115425,2740151,True
37,41.53593507410663,78518,83020,33086630,41314987,True
38,41.3282553987361,8875,16070,9998344,12745545,True
39,41.12161412174242,132960,140227,220475661,255074408,True
40,40.91600605113371,1275,7098,977089,1242372,True
41,40.71142602087804,21785,27571,36776382,45776151,True
42,40.50786889077364,27557,34521,19837395,23657965,True
43,40.305329546319776,10824,17114,23605180,28647607,True
44,40.10380289858818,152194,159800,36230946,42115947,True
45,39.90328388409524,39793,47024,92456656,114268426,True
46,39.70376746467476,43609,50960,14818161,17781904,True
47,39.505248627351385,3442,9518,3511093,4431200,True
48,39.30772238421463,4454,11256,15164557,19167554,True
49,39.11118377229356,711,6373,1319910,1671851,True
50,38.91562785343209,3098,10698,9944803,12738363,True
51,38.721049714164934,112342,120449,98314657,123606116,True
52,38.52744446559411,9253,17181,29796799,38530158,True
53,38.334807243266134,33284,38228,36465820,46541194,True
54,38.1431332070498,1561,7540,3931846,4903327,True
55,37.95241754101455,19356,26420,7816140,9692394,True
56,37.76265545330948,28087,35829,65020145,82925311,True
57,37.57384217604293,1132,6886,2577751,3355373,True
58,37.385972965162715,89781,96595,49758317,60265400,True
59,37.1990431003369,295268,300758,56022740,64923685,True
60,37.01304788483522,3937,9485,11072592,13696551,True
61,36.82798264541104,83437,92186,72954439,93575204,True
62,36.643842732183984,32397,36926,39145328,49547493,True
63,36.460623518523064,5905,12568,15349454,19930494,True
64,36.27832040093045,4800,10476,14030522,17801353,True
65,36.096928798925795,14541,21513,24439882,31731106,True
66,35.91644415493116,139464,145786,173516263,200321774,True
67,35.73686193415651,20648,26392,7563083,8986263,True
68,35.55817762448572,42995,50365,29902218,37734324,True
69,35.38038673636329,8076,16627,16342912,20936259,True
70,35.20348480268147,26361,32915,32894327,42388012,True
71,35.027467378668064,5908,11413,16861326,21687830,True
72,34.85233004177472,14955,23720,37878784,47831481,True
73,34.678068391565844,1728,9252,3117513,3825485,True
74,34.50467804960802,27728,34643,46303157,55789711,True
75,34.33215465935998,4712,12182,9977334,12808426,True
76,34.16049388606318,44967,49913,24285690,29367541,True
77,33.989691416632866,19545,25654,33604126,43290446,True
78,33.8197429595497,197914,207012,163169060,204575829,True
79,33.65064424475195,2796,9216,4962619,6166707,True
80,33.482391023528194,2281,8796,1802583,2277662,True
81,33.31497906841055,59330,66248,34820429,40694635,True
82,33.1484041730685,43135,48643,20590226,26162122,True
83,32.982662152203154,10103,18949,17938159,23212849,True
84,32.81774884144214,787721,795422,402374510,463864964,True
85,32.653660097234926,3147,8787,3741755,4744150,True
86,32.49039179674875,78972,83489,102796598,120024175,True
87,32.32793983776501,42287,49536,13942066,16639878,True
88,32.16630013857618,1264,6920,4259695,5519967,True
89,32.005468637883304,18608,28756,25938888,32714415,True
90,31.845441294693888,35349,41160,92363506,115367059,True
91,31.686214088220417,39575,43383,62296127,72805482,True
92,31.527783017779313,148587,153805,29952626,34866220,True
93,31.370144102690418,3407,9504,10745909,13325503,True
94,31.213293382176964,861,7706,1857051,2384958,True
95,31.057226915266078,14838,21456,16398313,19548349,True
96,30.90194078068975,14571,19064,8994762,11201032,True
97,30.7474310767863,37077,45379,33556768,40263726,True
98,30.593693921402366,25467,32044,17196444,21821189,True
99,30.440725451795355,15113,20079,23872052,30728024,True
100,30.288521824536378,5227,12739,5356264,6682815,True
101,30.137079215413696,27451,34079,15962729,19629472,True
102,29.986393819336627,12153,22260,26217889,32725489,True
103,29.836461850239942,18752,26331,39246231,45720093,True
104,29.687279540988744,13485,19345,32641836,41520799,True
105,29.5388431432838,56533,66202,99509225,123747195,True
106,29.39114892756738,38768,48374,52543957,66839121,True
107,29.244193182929543,4834,11454,3630635,4783466,True
108,29.097972217014895,9954,16435,17457776,22014332,True
109,28.95248235592982,35961,45154,60765027,78006307,True
110,28.807719944150172,123017,130437,92000289,110294420,True
111,28.66368134442942,39219,46450,15975511,19685885,True
112,28.520362937707272,2841,10564,7750822,9701204,True
113,28.377761123018736,20230,29158,26701896,34137188,True
114,28.235872317403643,6611,10341,6610302,8286256,True
115,28.094692955816626,2289,8653,3849557,4899697,True
116,27.95421949103754,9223,16826,28769837,37330753,True
117,27.814448393582353,5696,10481,7097570,8821840,True
118,27.67537615161444,6700,13697,8098070,10455895,True
119,27.536999270856366,42038,49078,56619644,65647722,True
120,27.399314274502085,42545,48870,29771595,37309196,True
121,27.262317703129575,9118,13882,21039857,26417603,True
122,27.126006114613926,43447,51255,103779210,126899152,True
123,26.990376084040857,3319,11625,7256795,9088582,True
124,26.855424203620654,8332,14704,8211971,9905918,True
125,26.72114708260255,596466,604732,140799977,171609343,True
126,26.587541347189536,26703,32462,38183752,46216174,True
127,26.454603640453588,397476,405221,207129437,239402587,True
128,26.322330622251318,16392,22048,26102841,32566789,True
129,26.19071896914006,4951,12767,13001126,15817427,True
130,26.05976537429436,3081,11210,5656114,7008579,True
131,25.92946654742289,114232,121856,74058040,85883808,True
132,25.799819214685776,2834,10919,3868711,4730741,True
133,25.670820118612347,3693,9579,8123726,10371380,True
134,25.542466018019287,5151,9824,12172698,15271884,True
135,25.41475368792919,8030,13112,18879760,23829829,True
136,25.28767991948954,5605,16036,19592515,25252477,True
137,25.161241519892094,2504,10848,4952302,6065881,True
138,25.035435312292634,271361,279473,406345824,468320951,True
139,24.91025813573117,2602,10994,10091134,13081288,True
140,24.785706845052513,3375,9661,5524301,6559658,True
141,24.66177831082725,2531,8713,5679019,6725873,True
142,24.538469419273113,49636,55068,22653945,27805711,True
143,24.41577707217675,19342,26460,9519360,12169983,True
144,24.293698186815863,2603,12402,10123475,12992151,True
145,24.172229695881782,43356,48528,26062909,32324000,True
146,24.051368547402372,135032,140620,224912460,260860505,True
147,23.931111704665362,133167,142733,265915801,323157685,True
148,23.811456146142035,14292,22259,44539195,57607480,True
149,23.692398865411324,3284,10557,3759827,4705169,True
150,23.573936871084268,16421,22670,34820650,44162182,True
151,23.456067186728845,25913,31799,32832537,39617711,True
152,23.338786850795202,9863,15941,14885372,18298045,True
153,23.222092916541225,78602,86070,120309889,140096010,True
154,23.105982451958518,14561,19225,31948041,40806133,True
155,22.990452539698726,47170,54204,69810607,86108080,True
156,22.87550027700023,49640,57566,49108201,61712747,True
157,22.76112277561523,3258,12684,5386269,6727173,True
158,22.647317161737156,201416,209686,175697052,220177513,True
159,22.53408057592847,83790,91046,32563344,39484879,True
160,22.421410173048827,10535,15636,9699904,12365592,True
161,22.309303122183582,6644,13556,13329330,16121460,True
162,22.197756606572664,600,6139,1052317,1326680,True
163,22.0867678235398,53292,61480,31561205,39111003,True
164,21.9763339844221,2125,8535,2483799,3116727,True
165,21.86645231449999,148754,156916,35603213,41540016,True
166,21.75712005292749,11494,17954,6139506,7508928,True
167,21.64833445266285,12806,20165,17476098,21870391,True
168,21.540092780399537,10633,18640,6898910,8807507,True
169,21.432392316497538,29061,36178,30198311,37365148,True
170,21.32523035491505,331622,340120,124343798,152069565,True
171,21.218604203140476,22291,30101,55343966,69117995,True
172,21.112511182124774,95828,102302,95232752,113202544,True
173,21.00694862621415,2437,8629,5414811,6851508,True
174,20.90191388308308,129964,139777,101355612,122774646,True
175,20.797404313667663,6591,12243,12629652,15816217,True
176,20.693417292099323,7337,15915,8260348,10524632,True
177,20.589950205638825,1955,7550,4728546,6020788,True
178,20.48700045461063,5822,12854,6806584,8664069,True
179,20.384565452337576,3822,10842,5418659,6913031,True
180,20.282642625075887,26976,35620,42655049,55597474,True
181,20.181229411950508,4842,10943,8741146,10540035,True
182,20.080323264890755,12852,18699,36471662,47204065,True
183,19.9799216485663,1768,9873,4699075,6047642,True
184,19.880022040323468,593585,601207,165618923,207532460,True
185,19.78062193012185,19910,25076,37464808,45593062,True
186,19.68171882047124,4627,12339,4334668,5434023,True
187,19.583310226368884,788689,796989,405974153,468770487,True
188,19.485393675237038,1246,7320,2568785,3200908,True
189,19.38796670686085,2035,8468,3060274,3783102,True
190,19.291026873326548,3992,9408,8225928,9971988,True
191,19.194571738959915,3764,10214,9297318,12049409,True
192,19.098598880265115,3504,9712,2144416,2589491,True
193,19.00310588586379,134575,142549,264457469,321223283,True
194,18.90809035643447,155473,162933,55977997,69329425,True
195,18.813549904652298,27754,35285,63621696,77755807,True
196,18.719482155129036,1323,7159,1905661,2286879,True
197,18.625884744353392,3548,9085,11386119,14391016,True
198,18.532755320631626,21037,27601,7224126,8783032,True
199,18.44009154402847,45410,52986,25868003,32415329,True
200,18.347891086308326,906,7073,2291519,2952925,True
201,18.256151630876786,38715,43707,9140975,10836490,True
202,18.164870872722403,21265,27729,34458772,40044070,True
203,18.07404651835879,33625,42747,98794667,126435830,True
204,17.983676285766997,3490,10450,4354808,5327189,True
205,17.893757904338162,41113,47981,18599724,22708355,True
206,17.80428911481647,12852,19784,26168950,32610038,True
207,17.715267669242387,237517,245436,120615334,139703026,True
208,17.626691330896175,9146,16718,15926695,20146381,True
209,17.538557874241693,12884,19984,20513961,26841586,True
210,17.450865084870486,87725,92014,35970581,41768447,True
211,17.363610759446132,10852,16382,5634627,7135919,True
212,17.2767927056489,1259707,1268943,291562903,353037045,True
213,17.190408742120656,598416,607253,188661213,236888242,True
214,17.104456698410054,211107,217008,145787484,171422475,True
215,17.018934414918004,3122,11188,7142610,8704888,True
216,16.933839742843414,23191,30882,22356969,28324177,True
217,16.849170544129198,1217,8893,4174070,5348308,True
218,16.764924691408552,13868,19481,22639928,29439463,True
219,16.68110006795151,4760,12392,15557703,20206092,True
220,16.59769456761175,198453,205650,140885035,171187352,True
221,16.51470609477369,14981,21716,14793677,18284751,True
222,16.43213256429982,11997,16296,6377206,8234880,True
223,16.34997190147832,987,6967,2480503,3213452,True
224,16.26822204197093,3144,8852,4493179,5324023,True
225,16.186880931761074,9349,15880,18046342,22643795,True
226,16.10594652710227,320654,324885,76929134,90908533,True
227,16.025416794466757,10826,17419,6970090,8549636,True
228,15.945289710494423,47070,53813,91549147,114777390,True
229,15.86556326194195,109916,116003,92520534,116250299,True
