iteration,partition_count,avg_partition_size,folding_moves_attempted,folding_moves_accepted,partition_moves_attempted,partition_moves_accepted
0,16,1.3125,90,0,10,0
1,18,1.1666666666666667,94,0,6,0
2,19,1.105263157894737,96,0,4,0
3,19,1.105263157894737,92,0,8,0
4,16,1.3125,92,0,8,0
5,12,1.75,84,0,16,0
6,15,1.4,89,0,11,0
7,16,1.3125,92,0,8,0
8,20,1.05,94,0,6,0
9,19,1.105263157894737,93,0,7,0
10,20,1.05,97,0,3,0
11,16,1.3125,91,0,9,0
12,18,1.1666666666666667,93,0,7,0
13,15,1.4,84,0,16,0
14,16,1.3125,91,0,9,0
15,18,1.1666666666666667,94,0,6,0
16,14,1.5,84,0,16,0
17,15,1.4,92,0,8,0
18,19,1.105263157894737,94,0,6,0
19,15,1.4,92,0,8,0
20,20,1.05,94,0,6,0
21,14,1.5,90,0,10,0
22,16,1.3125,91,0,9,0
23,18,1.1666666666666667,89,0,11,0
24,16,1.3125,90,0,10,0
25,15,1.4,90,0,10,0
26,16,1.3125,92,0,8,0
27,14,1.5,88,0,12,0
28,14,1.5,90,0,10,0
29,17,1.2352941176470589,96,0,4,0
30,11,1.9090909090909092,82,0,18,0
31,19,1.105263157894737,94,0,6,0
32,5,4.2,81,0,19,0
33,16,1.3125,92,0,8,0
34,17,1.2352941176470589,89,0,11,0
35,20,1.05,88,0,12,0
36,15,1.4,88,0,12,0
37,15,1.4,88,0,12,0
38,18,1.1666666666666667,89,0,11,0
39,19,1.105263157894737,87,0,13,0
40,20,1.05,93,0,7,0
41,16,1.3125,89,0,11,0
42,11,1.9090909090909092,86,0,14,0
43,13,1.6153846153846154,88,0,12,0
44,20,1.05,96,0,4,0
45,18,1.1666666666666667,96,0,4,0
46,17,1.2352941176470589,91,0,9,0
47,19,1.105263157894737,92,0,8,0
48,18,1.1666666666666667,87,0,13,0
49,16,1.3125,86,0,14,0
50,20,1.05,90,0,10,0
51,12,1.75,85,0,15,0
52,10,2.1,83,0,17,0
53,16,1.3125,87,0,13,0
54,18,1.1666666666666667,96,0,4,0
55,19,1.105263157894737,90,0,10,0
56,19,1.105263157894737,94,0,6,0
57,17,1.2352941176470589,88,0,12,0
58,19,1.105263157894737,91,0,9,0
59,19,1.105263157894737,85,0,15,0
60,16,1.3125,88,0,12,0
61,20,1.05,91,0,9,0
62,14,1.5,89,0,11,0
63,16,1.3125,92,0,8,0
64,18,1.1666666666666667,92,0,8,0
65,14,1.5,84,0,16,0
66,16,1.3125,89,0,11,0
67,19,1.105263157894737,92,0,8,0
